r,vc_total,vc_total_sphere,vc_total_unchanged_field,disk_minus_sphere_percent
1.1933125,0.634523374955908,0.62644481411343,0.606696304125268,1.28958858952504
1.20075,0.637390742530913,0.629286274551434,0.6094903939451,1.28788252775027
1.2081875,0.640240824661595,0.632110824737245,0.612268689160075,1.28616685653651
1.215625,0.643073596007406,0.63491843942346,0.615031164904859,1.28444160345247
1.2230625,0.645889031675279,0.637709093794512,0.617777797349793,1.2827067953656
1.2305,0.648687107999749,0.640482764230372,0.620508563698674,1.28096245950289
1.2379375,0.651467803290595,0.643239429037736,0.623223442186423,1.27920862456588
1.245375,0.654231104400442,0.645979074871817,0.625922412076639,1.27744533060345
1.2528125,0.656976993346592,0.648701683651106,0.628605453659052,1.27567260946668
1.26025,0.659705451127325,0.651407236292244,0.63127254824686,1.27389049012019
1.2676875,0.662416459945051,0.654095714884581,0.633923678173963,1.2720990018928
1.275125,0.665110003259071,0.656767102741749,0.636558826792088,1.27029817457258
1.2825625,0.667786072025071,0.659421390497889,0.639177978467812,1.26848804841861
1.29,0.670444656186531,0.662058567791257,0.641781118579467,1.26666866093907
1.2974375,0.673085742538359,0.664678621178994,0.644368233513964,1.26484004321559
1.304875,0.675709319053774,0.667281538365883,0.646939310663486,1.26300222669586
1.3123125,0.678315374877155,0.669867308197385,0.6494943384221,1.26115524319355
1.31975,0.68090390401508,0.672435924262837,0.652033306182255,1.25929913121849
1.3271875,0.683474904456555,0.674987384034194,0.654556204331184,1.25743393478466
1.334625,0.686028368814325,0.67752167973076,0.657063024247203,1.25555968732183
1.3420625,0.688564290720703,0.680038804564677,0.659553758295914,1.25367642240406
1.3495,0.691082664950753,0.682538752861221,0.662028399826308,1.25178417397047
1.3569375,0.693583489122547,0.685021521717143,0.664486943166769,1.24988297943427
1.364375,0.696066767804667,0.687487115005096,0.666929383620986,1.24797288739118
1.3718125,0.698532499949756,0.689935531116611,0.669355717463766,1.24605393481207
1.37925,0.700980684723432,0.692366768649551,0.671765941936754,1.2441261573952
1.3866875,0.703411322403365,0.694780827285177,0.67416005524406,1.24218959119982
1.394125,0.705824414869621,0.697177708265985,0.67653805654779,1.24024427360734
