classification,class_id,class_name,class_order,model_id,fit_mode,region,n_galaxies,n_failures,n_signed_defined,median_signed_standardized,mean_signed_standardized,median_signed_kms,mean_signed_kms,median_loss,mean_loss
detailed,2,Sab,2,B_core,full,inner_third,9,0,9,0.12057503595518951,-0.04697284638156771,0.7078619451134235,-2.3048961644745622,2.3585125229805626,3.5120086760282114
detailed,2,Sab,2,B_core,full,middle_third,9,0,9,-0.294362206076284,0.11997951950070321,-1.0305083757618771,1.2122421953471,2.182300256871711,4.69750839739904
detailed,2,Sab,2,B_core,full,outer_third,9,0,9,-0.19911029435910813,-0.09724919028498766,-0.985111157056576,-0.7587886511218364,1.850573463572181,6.078912739022938
detailed,2,Sab,2,B_core,inner,withheld_outer,9,0,9,-4.424103138638231,-3.465397881701376,-19.399198989507696,-15.591943858460468,60.40114457488324,124.79944794472938
detailed,2,Sab,2,B_nfw,full,inner_third,9,0,9,0.1171057993652398,-0.048227760729400306,0.8345977582161052,-1.1386254938362022,2.152723943236192,2.559534584134839
detailed,2,Sab,2,B_nfw,full,middle_third,9,0,9,-0.09491590132848278,0.08592859904575424,-0.5293673227976013,0.46876790572304283,1.470454144662635,3.539706800983674
detailed,2,Sab,2,B_nfw,full,outer_third,9,0,9,0.09562910014281299,-0.04842890103131022,-0.6284404985287488,-0.27692829192332546,3.409451606991223,6.223209789349713
detailed,2,Sab,2,B_nfw,inner,withheld_outer,9,0,9,-1.0393726351346766,-0.7509855384329929,-5.012943227273929,-2.0228859113781676,29.205252014516308,59.123459905564054
detailed,2,Sab,2,C_core,full,inner_third,9,0,9,0.12056813112395326,-0.048809910300292164,1.1015291133350926,-2.2155637285146423,2.351958931920719,3.4973186594124757
detailed,2,Sab,2,C_core,full,middle_third,9,0,9,-0.23627387152976828,0.12180533844740817,-1.030782195482599,1.1931813709379184,2.1705311126335336,4.6983506349042425
detailed,2,Sab,2,C_core,full,outer_third,9,0,9,-0.2177309461120767,-0.10091738723550352,-1.0520869143994982,-0.769481537083894,1.8498599986492987,5.922861295424473
detailed,2,Sab,2,C_core,inner,withheld_outer,9,0,9,-4.422809315690196,-4.094782348504439,-18.727501142063723,-17.91289249813871,81.16718565202694,136.85013513478603
detailed,2,Sab,2,C_nfw,full,inner_third,9,0,9,0.1171057993652398,-0.048227760729400306,0.8345977582161052,-1.1386254938362022,2.152723943236192,2.559534584134839
detailed,2,Sab,2,C_nfw,full,middle_third,9,0,9,-0.09491590132848278,0.08592859904575424,-0.5293673227976013,0.46876790572304283,1.470454144662635,3.539706800983674
detailed,2,Sab,2,C_nfw,full,outer_third,9,0,9,0.09562910014281299,-0.04842890103131022,-0.6284404985287488,-0.27692829192332546,3.409451606991223,6.223209789349713
detailed,2,Sab,2,C_nfw,inner,withheld_outer,9,0,9,-1.0393726351346766,-0.7509855384329929,-5.012943227273929,-2.0228859113781676,29.205252014516308,59.123459905564054
detailed,3,Sb,3,A_core,full,inner_third,12,0,12,-0.6187958162692337,-0.3954323472668056,-3.419893138967341,-2.7721509476221793,8.232267919450349,22.706684812359644
detailed,3,Sb,3,A_core,full,middle_third,12,0,12,0.6322063903044877,1.003216782002761,3.9635200109711395,4.581806539783426,2.7516212950623222,7.42235928088886
detailed,3,Sb,3,A_core,full,outer_third,12,0,12,-0.44831468338290875,-1.223435546519452,-3.474991824773143,-6.789264864766337,0.7791083341499763,9.669174647267743
detailed,3,Sb,3,A_core,inner,withheld_outer,12,0,12,-3.0422705660763167,-3.4395478513896225,-24.690035990507987,-16.693672991014036,13.74590173728613,39.01019336030503
detailed,3,Sb,3,A_nfw,full,inner_third,12,0,12,0.169428226023405,1.140218781895991,2.6798939623721636,8.080024082291242,3.553332752136355,14.933789774194727
detailed,3,Sb,3,A_nfw,full,middle_third,12,0,12,0.30307762612695827,0.3867804470434157,1.5792503308911594,1.567301425741035,1.3866037949567938,2.396154529336155
detailed,3,Sb,3,A_nfw,full,outer_third,12,0,12,-0.28060908918218413,-0.5507644933730936,-1.7633701629362653,-3.093906366770334,0.7638259044196668,2.4222997727406876
detailed,3,Sb,3,A_nfw,inner,withheld_outer,12,0,12,-0.7821308631373382,-1.2992913883805846,-4.683095157579672,-4.858686157024542,2.3839540206305583,8.232466540783857
detailed,3,Sb,3,B_core,full,inner_third,12,0,12,0.17342640175242402,-0.03590029274612305,2.314494641738294,1.2036042327048586,1.8657770370710187,2.6329622115785742
detailed,3,Sb,3,B_core,full,middle_third,12,0,12,0.10198588813018782,0.14565746851520486,0.41526882341287674,1.187999946487036,1.3941972611124056,1.3592372820696748
detailed,3,Sb,3,B_core,full,outer_third,12,0,12,-0.0928030301614084,-0.18380031138916506,-1.464719982804932,-1.785800975907657,0.5011779482215819,0.9063021039682949
detailed,3,Sb,3,B_core,inner,withheld_outer,12,0,12,-1.8312491155490536,-2.478271870419729,-10.53831233718169,-13.923844220280325,5.467297233359068,16.286452531792214
detailed,3,Sb,3,B_nfw,full,inner_third,12,0,12,0.01935752131249724,0.11770293394182868,2.424181181929497,1.9796420414443705,0.9781854053717574,2.0914985448079553
detailed,3,Sb,3,B_nfw,full,middle_third,12,0,12,0.021891912915857254,-0.052042219729843374,0.04824453811754325,-0.2848720637539508,0.7936117674570088,1.0374538748527655
detailed,3,Sb,3,B_nfw,full,outer_third,12,0,12,-0.08008512805089629,0.004608268739065269,-0.47929646642890117,-0.1722625080438156,0.5436744159773009,0.8632513677355856
detailed,3,Sb,3,B_nfw,inner,withheld_outer,12,0,12,0.003585805535960003,0.0883725202210864,0.43633280334754215,4.385636145866941,2.422480236070888,6.586518187059347
detailed,3,Sb,3,C_core,full,inner_third,12,0,12,0.15846050247967547,-0.040628654959794674,2.160971119505448,1.1412116064203908,1.7492642638814127,2.5903628722018666
detailed,3,Sb,3,C_core,full,middle_third,12,0,12,0.06581962627683595,0.14256660550526776,0.15575904045986871,1.133763564200698,1.3102855028356584,1.305259293339175
detailed,3,Sb,3,C_core,full,outer_third,12,0,12,-0.07327981566709556,-0.17445905254196878,-1.2242582497050212,-1.6823162892494492,0.45499073068886486,0.8744657446327088
detailed,3,Sb,3,C_core,inner,withheld_outer,12,0,12,-1.8812509081877495,-2.597875241371442,-10.53586819696755,-15.663772661961964,3.726889961462901,15.379716895422495
detailed,3,Sb,3,C_nfw,full,inner_third,12,0,12,0.01935752131249724,0.11770293394182868,2.424181181929497,1.9796420414443705,0.9781854053717574,2.0914985448079553
detailed,3,Sb,3,C_nfw,full,middle_third,12,0,12,0.021891912915857254,-0.052042219729843374,0.04824453811754325,-0.2848720637539508,0.7936117674570088,1.0374538748527655
detailed,3,Sb,3,C_nfw,full,outer_third,12,0,12,-0.08008512805089629,0.004608268739065269,-0.47929646642890117,-0.1722625080438156,0.5436744159773009,0.8632513677355856
detailed,3,Sb,3,C_nfw,inner,withheld_outer,12,0,12,0.003585805535960003,0.0883725202210864,0.43633280334754215,4.385636145866941,2.422480236070888,6.586518187059347
detailed,4,Sbc,4,A_core,full,inner_third,17,0,17,-0.24552433708676866,-0.16712763541136982,-2.9326092642400092,-1.7964946968375046,3.762586679666005,12.274303557676067
detailed,4,Sbc,4,A_core,full,middle_third,17,0,17,0.5270224913353947,0.8695010264877796,2.255352490866194,4.7808841743456405,1.521526926865971,4.081700402905862
detailed,4,Sbc,4,A_core,full,outer_third,17,0,17,-0.610270286008911,-0.7834175930625679,-2.580217348386668,-5.134528845286977,1.0839264715791597,3.3183991553651064
detailed,4,Sbc,4,A_core,inner,withheld_outer,15,0,15,-3.312890497981176,-3.8029385757918335,-14.96481039111751,-19.555505846025895,14.300104257623573,31.320722896025398
detailed,4,Sbc,4,A_nfw,full,inner_third,17,0,17,0.4625599199482518,1.2058330866097073,3.460674846124116,6.128798801253811,1.9488220310665216,18.29826711232358
detailed,4,Sbc,4,A_nfw,full,middle_third,17,0,17,-0.08723553884143365,-0.1367442217278002,-1.263239208517902,-0.014589290027110787,0.7424727608130637,6.3056191271234505
detailed,4,Sbc,4,A_nfw,full,outer_third,17,0,17,-0.030367006267674895,-0.011342116807182086,-0.23020744023951542,-0.685657059954444,0.6419737614276847,1.417221727559975
detailed,4,Sbc,4,A_nfw,inner,withheld_outer,15,0,15,0.7798398155007696,1.7031083085106262,2.5497668352377785,1.270803481628263,3.187459744706442,77.30553658497692
detailed,4,Sbc,4,B_core,full,inner_third,17,0,17,-0.0020572061392097885,-0.04712626381651418,0.2212716864723158,0.7793334435670564,1.6381706703263137,4.428668842853408
detailed,4,Sbc,4,B_core,full,middle_third,17,0,17,0.13990590475273862,0.5492131934981289,1.255504975620956,3.4842354648147764,0.8956942926898485,2.8904470289757294
detailed,4,Sbc,4,B_core,full,outer_third,17,0,17,-0.15713487085839054,-0.4740864130926493,-2.125344833174381,-3.766638764188363,0.4011271358703201,2.2632425656668183
detailed,4,Sbc,4,B_core,inner,withheld_outer,15,0,15,-1.8522665057338425,-3.31906531377099,-13.383644235768205,-16.37987221776319,3.4840977833104807,42.37734202410352
detailed,4,Sbc,4,B_nfw,full,inner_third,17,0,17,0.14463727736877735,0.33087367786199684,1.1376340778369496,2.869195934070029,1.3508689367610258,7.822761684971151
detailed,4,Sbc,4,B_nfw,full,middle_third,17,0,17,0.04069542973842936,0.027089916358044457,0.17905989084908924,0.2163170330127991,0.694494623739242,0.938188570333307
detailed,4,Sbc,4,B_nfw,full,outer_third,17,0,17,-0.014156324439941831,0.01033083493548284,-0.13700523372126364,0.07859847226448465,0.21531687016745815,0.5672137452471462
detailed,4,Sbc,4,B_nfw,inner,withheld_outer,15,0,15,-0.2545356488700752,0.09437144693585674,-1.5252457691914003,-0.6980942049436333,1.5012595404274214,7.068146625600331
detailed,4,Sbc,4,C_core,full,inner_third,17,0,17,-0.002057001470929761,-0.05861559882573282,0.3572437798210766,0.6953362222722937,1.5447551405605855,4.273918014817215
detailed,4,Sbc,4,C_core,full,middle_third,17,0,17,0.24377792656655456,0.5498433791197731,1.2813055049107713,3.4487054860083184,0.7699897969971861,2.620677529624894
detailed,4,Sbc,4,C_core,full,outer_third,17,0,17,-0.1617944683447947,-0.4743635014091307,-2.1248917653953185,-3.7589780463164293,0.4324082154341592,2.098484035328481
detailed,4,Sbc,4,C_core,inner,withheld_outer,15,0,15,-1.8037812573047372,-3.428791409969799,-13.842150522705921,-16.226495309138777,3.3049344625290473,41.658957820652326
detailed,4,Sbc,4,C_nfw,full,inner_third,17,0,17,0.14463727736877735,0.33087367786199684,1.1376340778369496,2.869195934070029,1.3508689367610258,7.822761684971151
detailed,4,Sbc,4,C_nfw,full,middle_third,17,0,17,0.04069542973842936,0.027089916358044457,0.17905989084908924,0.2163170330127991,0.694494623739242,0.938188570333307
detailed,4,Sbc,4,C_nfw,full,outer_third,17,0,17,-0.014156324439941831,0.01033083493548284,-0.13700523372126364,0.07859847226448465,0.21531687016745815,0.5672137452471462
detailed,4,Sbc,4,C_nfw,inner,withheld_outer,15,0,15,-0.2545356488700752,0.09437144693585674,-1.5252457691914003,-0.6980942049436333,1.5012595404274214,7.068146625600331
detailed,5,Sc,5,A_core,full,inner_third,14,0,14,-1.1195353009730333,-0.9504342049377442,-5.013534635879342,-8.586860387140472,6.2055745894516265,10.337050714864173
detailed,5,Sc,5,A_core,full,middle_third,14,0,14,0.4246688532721262,0.27096915468676486,2.089789624364907,0.9903511872883041,1.7278588312660457,4.835903133890943
detailed,5,Sc,5,A_core,full,outer_third,14,0,14,-0.3454446476384556,-0.6529057185230658,-2.178805590080313,-3.3561480033144555,1.3174573124547604,5.926996526295659
detailed,5,Sc,5,A_core,inner,withheld_outer,13,0,13,-3.2143468616590902,-3.4439217643045437,-17.1991774338271,-15.151835716332556,14.147878240008534,54.177830161912716
detailed,5,Sc,5,A_nfw,full,inner_third,14,0,14,0.4503778388074517,0.6581863230060716,3.5330821334050047,2.6382936433326796,4.817388895702895,7.351359042307209
detailed,5,Sc,5,A_nfw,full,middle_third,14,0,14,-0.06959881423355598,-0.021225322748300777,0.08479311055502897,0.2313500797797949,1.3576235002915766,1.5579568195709792
detailed,5,Sc,5,A_nfw,full,outer_third,14,0,14,-0.345416819185169,-0.2728495403740598,-2.6304956581178187,-1.422918371529121,0.8497302006899293,1.5838249169292737
detailed,5,Sc,5,A_nfw,inner,withheld_outer,13,0,13,-1.2409719927259808,0.4406957561298946,-6.162193603280893,0.2667270970534955,4.203525088102142,30.29569460440429
detailed,5,Sc,5,B_core,full,inner_third,14,0,14,0.07353471168160704,-0.08342207887943891,1.4394287207538201,-1.2609323212648031,2.2462934747382475,2.875209384187045
detailed,5,Sc,5,B_core,full,middle_third,14,0,14,-0.018102403772742495,0.003780122739090611,0.10347164402276104,0.38737302003698887,0.669480627711697,1.2628336365435575
detailed,5,Sc,5,B_core,full,outer_third,14,0,14,-0.08989531016075089,-0.0994010696813455,-0.603382662840497,-1.0377885781951144,0.2980605766147524,0.9664821909529026
detailed,5,Sc,5,B_core,inner,withheld_outer,13,0,13,-1.646515023242758,-2.4220445438463454,-10.295442235137912,-11.532819189037058,4.496707119353791,21.403131307984356
detailed,5,Sc,5,B_nfw,full,inner_third,14,0,14,0.4178013114095254,0.32965837312334517,2.502879040612311,1.211763608433463,1.6349073771409883,2.863554546269849
detailed,5,Sc,5,B_nfw,full,middle_third,14,0,14,-0.1807532688836856,-0.15290986421076072,-1.2109422879801435,-0.5688329667403319,0.8334868073492312,1.273405390200595
detailed,5,Sc,5,B_nfw,full,outer_third,14,0,14,-0.010978897157735881,-0.02880087939514805,0.16381071496795752,-0.07271938961509004,0.6350899044704881,1.0747556379644654
detailed,5,Sc,5,B_nfw,inner,withheld_outer,13,0,13,-0.2445465919515513,1.154125343446604,-1.3537127774574742,4.179399388603982,3.4084328840015217,28.721542424407854
detailed,5,Sc,5,C_core,full,inner_third,14,0,14,0.036649286117876594,-0.08720552369763332,1.4099115651358392,-1.2344649002540533,2.167449262559577,2.800207866093621
detailed,5,Sc,5,C_core,full,middle_third,14,0,14,-0.016731396140045585,0.01088544070836886,0.10788681655234961,0.46173699392383705,0.7281007808255644,1.2266150009681898
