r,vc2_field_isolated,vc2_baryon,vc2_field_deformed,vc_total_unchanged_field,vc_total_deformed,vc_total_spherical
1.76,0.584390419648825,0.0426218497505525,0.642591289530382,0.791841063218735,0.827776019996312,0.828793010669506
1.77,0.587540645721717,0.0427921130989862,0.645757321205691,0.793934984001022,0.829788788972638,0.830790609764693
1.78,0.59065715380854,0.0429600767599039,0.648882882214925,0.796000772969753,0.831770977478073,0.832757525616393
1.79,0.59373976219259,0.0431257502393915,0.651967814693522,0.798038540693356,0.833722714655726,0.83469389092105
1.8,0.596788298359089,0.0432891433777499,0.655012016732074,0.800048399621447,0.835644158784003,0.836599867796181
1.81,0.599802598928579,0.043450266337354,0.658015370192571,0.802030464051044,0.837535453894296,0.838475603925802
1.82,0.602782509587869,0.0436091295907258,0.660977767398907,0.803984850092709,0.839396745877438,0.840321248839073
1.83,0.605727885018701,0.0437657439088242,0.663899138923012,0.805911675636683,0.841228199023212,0.842136970637832
1.84,0.608638588824095,0.0439201203495493,0.666779379649013,0.807811060318961,0.843029952017461,0.843922911497577
1.85,0.6115144934525,0.0440722702464625,0.669618441009336,0.80968312548735,0.8448021728522,0.845679243196129
1.86,0.614355480119825,0.0442222051977225,0.672416256918673,0.811527994167513,0.846545014819883,0.847406122610895
1.87,0.617161438729354,0.0443699370552349,0.675172771111027,0.813345791029,0.848258632827431,0.8491037082137
1.88,0.619932267789691,0.0445154779140168,0.677887965765662,0.815136642351273,0.849943200266746,0.850772177141417
1.89,0.622667874330736,0.0446588401017744,0.68056178540482,0.81690067598975,0.85159886419992,0.852411679855128
1.9,0.6253681738178,0.044800036168693,0.683194231819455,0.818638021341846,0.853225801290695,0.854022396727861
1.91,0.628033090063904,0.044939078877439,0.685785287830994,0.820348809313052,0.854824172978533,0.855604492691582
1.92,0.630662555140338,0.0450759811933708,0.688334945379692,0.822033172283034,0.856394142070731,0.857158134020498
1.93,0.63325650928554,0.0452107562749601,0.690843235127436,0.82369124407177,0.857935890030482,0.858683505834169
1.94,0.635814900812373,0.0453434174644194,0.693310147850849,0.825323159905738,0.859449571129842,0.860180765687562
1.95,0.638337686013846,0.0454739782785361,0.695735732486005,0.826929056384151,0.86093536967913,0.861650101503202
1.96,0.640824829067369,0.0456024523997106,0.698120017378172,0.828509071445256,0.862393454159923,0.863091685139997
1.97,0.643276301937586,0.0457288536671967,0.700463039242184,0.830063344332698,0.863823994173223,0.864505689545277
1.98,0.645692084277865,0.0458531960685432,0.702764873907412,0.831592015561963,0.865227178246243,0.865892306795413
1.99,0.648072163330504,0.0459754937312333,0.705025554799382,0.833095226886901,0.866603166697777,0.867251700352054
2,0.650416533825723,0.0460957609145214,0.707245174619191,0.834573121266342,0.867952150486254,0.868584064671167
2.01,0.652725197879493,0.0462140120014644,0.709423803671878,0.836025842830805,0.869274304045244,0.869889577427858
2.02,0.654998164890285,0.0463302614911452,0.711561519841693,0.837453536849317,0.870569802676866,0.8711684171294
2.03,0.657235451434785,0.0464445239910865,0.713658440683901,0.838856349696342,0.871838840999291,0.872420781820564
2.04,0.659437081162649,0.0465568142098523,0.715714638492515,0.840234428818827,0.873081584219005,0.873646839687839
2.05,0.661603084690352,0.0466671469498361,0.717730246250135,0.841587922703378,0.874298228981376,0.874846790745218
2.06,0.663733499494199,0.0467755371002305,0.719705372529023,0.842916980843564,0.875488954601515,0.876020817395013
2.07,0.665828369802557,0.0468819996301792,0.721640132654904,0.844221753707363,0.876653941008129,0.877169102611207
2.08,0.667887746487365,0.0469865495821067,0.723534682405115,0.845502392704758,0.877793387983312,0.878291849468319
2.09,0.669911686954986,0.0470892020652239,0.725389129026945,0.846759050155479,0.878907464464928,0.879389229699278
2.1,0.671900255036459,0.0471899722492064,0.727203642260976,0.84799187925691,0.879996371873306,0.880461447953676
2.11,0.673853520877205,0.0472888753580448,0.728978365174333,0.849201034052156,0.881060293358166,0.881508690297548
2.12,0.675771560826257,0.0473859266640624,0.730713446729116,0.850386669398291,0.882099412420833,0.882531143100577
2.13,0.677654457325048,0.0474811414820979,0.732409077424272,0.85154894093478,0.883113933140209,0.883529013592705
