r,vc2_field_isolated,vc2_baryon,vc2_field_deformed,vc_total_unchanged_field,vc_total_deformed,vc_total_spherical
6.74,0.393590538586241,0.0345921278626662,0.393660390383216,0.654356681366445,0.654410053594749,0.654410053594749
6.75,0.393009982096065,0.0345535661418791,0.393078480601149,0.653883436277402,0.65393581240289,0.65393581240289
6.76,0.392431095474009,0.0345150700397811,0.392498266197298,0.653411176453074,0.653462574473151,0.653462574473151
6.77,0.391853872192456,0.0344766395011984,0.391919740182556,0.652939898990446,0.652990336592935,0.652990336592935
6.78,0.391278305746942,0.0344382744699312,0.391342895587525,0.652469600990631,0.652519095550051,0.652519095550051
6.79,0.390704389656246,0.0343999748887694,0.390767725493201,0.652000279559001,0.65204884815631,0.65204884815631
6.8,0.390132117462472,0.0343617406995093,0.390194222992682,0.651531931805327,0.651579591218288,0.651579591218288
6.81,0.38956148273113,0.0343235718429689,0.38962238122157,0.65106455484391,0.651111321560714,0.651111321560714
6.82,0.388992479051225,0.0342854682590033,0.389052193346192,0.650598145793721,0.650644036017541,0.650644036017541
6.83,0.388425100035307,0.0342474298865208,0.388483652553448,0.650132701778512,0.650177731424238,0.650177731424238
6.84,0.387859339319535,0.0342094566634973,0.387916752078502,0.649668219926935,0.649712404639159,0.649712404639159
6.85,0.387295190563732,0.0341715485269918,0.387351485170191,0.649204697372657,0.649248052517051,0.649248052517051
6.86,0.386732647451444,0.0341337054131611,0.386787845118453,0.64874213125448,0.648784671930228,0.648784671930228
6.87,0.386171703689988,0.0340959272572744,0.386225825243681,0.648280518716445,0.648322259760495,0.648322259760495
6.88,0.385612353010504,0.0340582139937277,0.385665418887536,0.647819856907946,0.647860812892139,0.647860812892139
6.89,0.385054589167999,0.0340205655560582,0.385106619437926,0.64736014298384,0.647400328231291,0.647400328231291
6.9,0.384498405941404,0.0339829818769585,0.384549420297775,0.646901374104556,0.646940802681925,0.646940802681925
6.91,0.383943797133591,0.0339454628882901,0.383993814909744,0.646443547436186,0.646482233165022,0.646482233165022
6.92,0.383390756571407,0.0339080085210976,0.383439796746628,0.645986660150583,0.64602461661126,0.64602461661126
6.93,0.382839278105697,0.0338706187056222,0.382887359303029,0.645530709425446,0.645567949954651,0.645567949954651
6.94,0.382289355611333,0.0338332933713149,0.382336496117889,0.64507569244442,0.645112230150075,0.645112230150075
6.95,0.381740982987233,0.0337960324468499,0.381787200746297,0.644621606397182,0.644657454151542,0.644657454151542
6.96,0.381194154156383,0.0337588358601377,0.381239466781767,0.644168448479527,0.644203618929531,0.644203618929531
6.97,0.380648863065854,0.0337217035383379,0.380693287847564,0.643716215893457,0.643750721464374,0.643750721464374
6.98,0.380105103686829,0.0336846354078722,0.38014865758918,0.643264905847273,0.643298758740488,0.643298758740488
6.99,0.379562870014599,0.0336476313944367,0.379605569694633,0.642814515555643,0.642847727762236,0.642847727762236
7,0.379022156068561,0.0336106914230146,0.379064017869031,0.642365042239672,0.642397625534253,0.642397625534253
7.01,0.378482955892227,0.0335738154178884,0.37852399585464,0.641916483126984,0.641948449077127,0.641948449077127
7.02,0.377945263553219,0.0335370033026518,0.377985497423058,0.641468835451787,0.641500195421412,0.641500195421412
7.03,0.37740907314327,0.0335002550002221,0.3774485163684,0.641022096454945,0.641052861602397,0.641052861602397
7.04,0.376874378778217,0.033463570432852,0.376913046525597,0.640576263384048,0.640606444674457,0.640606444674457
7.05,0.376341174597999,0.0334269495221407,0.376379081747442,0.640131333493479,0.640160941693245,0.640160941693245
7.06,0.375809454766656,0.0333903921890462,0.375846615922665,0.639687304044486,0.639716349729872,0.639716349729872
7.07,0.375279213472309,0.0333538983538963,0.37531564296887,0.639244172305235,0.639272665865487,0.639272665865487
7.08,0.374750444927134,0.0333174679363999,0.374786156826367,0.638801935550867,0.63882988718654,0.63882988718654
7.09,0.374223143367349,0.0332811008556582,0.374258151474657,0.638360591063552,0.638388010797755,0.638388010797755
7.1,0.37369730305319,0.0332447970301755,0.373731620911729,0.637920136132546,0.637947033806024,0.637947033806024
7.11,0.373172918268891,0.0332085563778703,0.373206559170329,0.637480568054243,0.637506953333216,0.637506953333216
7.12,0.372649983322658,0.0331723788160857,0.372682960311587,0.637041884132232,0.637067766511282,0.637067766511282
7.13,0.372128492546649,0.0331362642616004,0.372160818419442,0.63660408167734,0.636629470477956,0.636629470477956
7.14,0.371608440296955,0.0331002126306385,0.371640127615476,0.6361671580077,0.636192062388486,0.636192062388486
7.15,0.371089820953557,0.0330642238388805,0.371120882040258,0.635731110448779,0.635755539401065,0.635755539401065
7.16,0.370572628920289,0.033028297801473,0.37060307586797,0.635295936333424,0.635319898688403,0.635319898688403
7.17,0.370056858624803,0.0329924344330389,0.370086703300671,0.634861633001902,0.634885137433307,0.634885137433307
7.18,0.369542504518532,0.0329566336476873,0.36957175856324,0.634428197801941,0.634451252824776,0.634451252824776
7.19,0.369029561076654,0.0329208953590234,0.36905823591674,0.633995628088773,0.634018242068605,0.634018242068605
7.2,0.368518022798047,0.032885219480158,0.368546129641595,0.633563921225164,0.633586102374218,0.633586102374218
7.21,0.368007884205257,0.0328496059237172,0.368035434050745,0.633133074581461,0.633154830965114,0.633154830965114
7.22,0.36749913984446,0.0328140546018518,0.367526143484469,0.632703085535634,0.632724425074867,0.632724425074867
7.23,0.366991784285408,0.0327785654262464,0.367018252305823,0.632273951473294,0.632294881943599,0.632294881943599
7.24,0.366485812121377,0.0327431383081291,0.366511754912649,0.631845669787731,0.631866198827551,0.631866198827551
7.25,0.36598121796912,0.0327077731582799,0.366006645722421,0.631418237879933,0.631438372987183,0.631438372987183
7.26,0.365477996468815,0.0326724698870404,0.365502919184073,0.630991653158626,0.631011401696605,0.631011401696605
7.27,0.364976142284014,0.0326372284043219,0.365000569773331,0.630565913040291,0.630585282239962,0.630585282239962
7.28,0.364475650101591,0.0326020486196148,0.364499591988578,0.630141014949198,0.63016001190824,0.63016001190824
7.29,0.363976514631691,0.0325669304419967,0.363999980361668,0.62971695631743,0.629735588007907,0.629735588007907
7.3,0.363478730607687,0.0325318737801414,0.363501729444264,0.629293734584914,0.629312007850164,0.629312007850164
7.31,0.362982292786108,0.0324968785423269,0.363004833818464,0.628871347199437,0.628889268759446,0.628889268759446
7.32,0.362487195946582,0.032461944636444,0.362509288092602,0.628449791616662,0.62846736807017,0.62846736807017
7.33,0.361993434891772,0.0324270719700042,0.362015086897504,0.628029065300147,0.628046303123829,0.628046303123829
7.34,0.36150100444732,0.032392260450148,0.361522224896204,0.627609165721365,0.627626071276801,0.627626071276801
7.35,0.361009899461781,0.0323575099836531,0.361030696771646,0.627190090359721,0.627206669890634,0.627206669890634
7.36,0.360520114806565,0.0323228204769416,0.360540497236226,0.626771836702565,0.626788096339718,0.626788096339718
7.37,0.360031645375872,0.0322881918360887,0.360051621028007,0.626354402245215,0.626370348008345,0.626370348008345
7.38,0.359544486086643,0.0322536239668296,0.359564062907328,0.625937784490976,0.625953422288079,0.625953422288079
7.39,0.359058631878477,0.0322191167745675,0.359077817665545,0.625521980951145,0.6255373165848,0.6255373165848
7.4,0.358574077713567,0.032184670164381,0.358592880113947,0.625106989145017,0.625122028309936,0.625122028309936
7.41,0.35809081857663,0.0321502840410315,0.358109245092327,0.624692806599901,0.624707554887372,0.624707554887372
7.42,0.357608849474835,0.0321159583089706,0.357626907465571,0.624279430851125,0.624293893750805,0.624293893750805
7.43,0.357128165437738,0.032081692872347,0.357145862120592,0.623866859442049,0.623881042341358,0.623881042341358
7.44,0.356648761517212,0.032047487635014,0.356666103974175,0.623455089924067,0.623468998113931,0.623468998113931
7.45,0.356170632787376,0.0320133425005363,0.356187627963009,0.623044119856622,0.623057758529292,0.623057758529292
7.46,0.355693774344535,0.031979257372197,0.355710429051367,0.622633946807217,0.622647321060297,0.622647321060297
7.47,0.355218181307099,0.0319452321530044,0.355234502228043,0.622224568351414,0.622237683189509,0.622237683189509
7.48,0.354743848815501,0.0319112667456987,0.35475984250357,0.621815982072832,0.621828842407031,0.621828842407031
7.49,0.35427077203213,0.0318773610527591,0.354286444917267,0.621408185563153,0.62142079621624,0.62142079621624
7.5,0.353798946141251,0.0318435149764097,0.35381430452827,0.621001176422123,0.621013542126643,0.621013542126643
7.51,0.353328366348931,0.0318097284186264,0.353343416422417,0.620594952257556,0.620607077659483,0.620607077659483
7.52,0.352859027882965,0.0317760012811434,0.352873775709487,0.62018951068533,0.62020140034559,0.62020140034559
7.53,0.352390925992801,0.0317423334654592,0.352405377520687,0.619784849329394,0.619796507723419,0.619796507723419
7.54,0.351924055949472,0.0317087248728433,0.351938217014977,0.619380965821775,0.61939239734422,0.61939239734422
7.55,0.351458413045511,0.0316751754043419,0.351472289370995,0.618977857802566,0.618989066765591,0.618989066765591
7.56,0.350993992594869,0.0316416849607842,0.351007589793229,0.618575522919921,0.618586513556522,0.618586513556522
7.57,0.350530789932834,0.0316082534427885,0.350544113509541,0.618173958830055,0.618184735295469,0.618184735295469
7.58,0.350068800415955,0.031574880750768,0.350081855768873,0.61777316319724,0.617783729568561,0.617783729568561
7.59,0.349608019421961,0.0315415667849368,0.349620811846941,0.617373133693796,0.61738349397427,0.61738349397427
7.6,0.34914844234968,0.0315083114453152,0.349160977038961,0.616973868000092,0.616984026117594,0.616984026117594
