r,vc2_field_isolated,vc2_baryon,vc2_field_deformed,vc_total_unchanged_field,vc_total_deformed,vc_total_spherical
4.77,0.549387334769253,1.30216396443654,0.563227270821171,1.36071720030497,1.36579326226838,1.36326444422106
4.78,0.548354768919655,1.30068314022808,0.562019225264735,1.35979333324874,1.36480854536188,1.36229416436044
4.79,0.547324665039211,1.2992026975305,0.560816411679334,1.35886988434129,1.36382517545682,1.3613251157601
4.8,0.546297034541597,1.29772266614391,0.559618795993574,1.3579468696107,1.36284315390197,1.36035730093129
4.81,0.545271888410944,1.2962430754356,0.558426344419529,1.35702430481054,1.36186248199116,1.3593907223208
4.82,0.544249237209289,1.29476395434536,0.557239023455581,1.35610220542356,1.36088316096605,1.35842538231013
4.83,0.54322909108393,1.29328533139068,0.556056799888019,1.35518058666534,1.35990519201844,1.35746128321435
4.84,0.542211459774696,1.29180723467194,0.55487964077494,1.35425946348794,1.35892857628607,1.35649842728769
4.85,0.54119635262112,1.29032969187745,0.553707513461373,1.35333885058346,1.35795331485984,1.35553681671885
4.86,0.540183778569532,1.28885273028856,0.552540385561564,1.35241876238763,1.35697940877897,1.35457645363595
4.87,0.539173746180052,1.2873763767846,0.551378224962769,1.35149921308325,1.35600685903404,1.35361734010602
4.88,0.538166263633498,1.2859006578478,0.550220999827514,1.3505802166037,1.35503566656945,1.35265947813417
4.89,0.537161338738204,1.28442559956819,0.549068678575988,1.34966178663634,1.35406583227854,1.35170286966822
4.9,0.536158978936763,1.2829512276484,0.547921229903222,1.34874393662591,1.35309735701154,1.35074751659497
4.91,0.535159191312664,1.28147756740838,0.546778622759966,1.34782667977787,1.35213024157007,1.34979342074439
4.92,0.534161982596846,1.28000464379013,0.545640826357176,1.3469100290617,1.35116448671037,1.34884058388925
4.93,0.533167359174178,1.27853248136236,0.544507810168762,1.34599399721416,1.35020009314587,1.34788900774454
4.94,0.532175327089846,1.27706110432503,0.543379543912997,1.34507859674254,1.34923706154183,1.34693869397137
4.95,0.531185892055655,1.27559053651393,0.542255997571111,1.34416383992785,1.34827539252374,1.34598964417404
4.96,0.530199059456238,1.27412080140513,0.541137141367272,1.34324973882796,1.34731508667142,1.34504185990345
4.97,0.5292148343552,1.27265192211944,0.540022945773569,1.3423363052807,1.34635614452232,1.34409534265703
4.98,0.528233221501168,1.27118392142675,0.538913381513103,1.34142355090699,1.34539856657418,1.34315009387826
4.99,0.52725422533376,1.2697168217504,0.53780841954083,1.34051148711384,1.34444235327932,1.34220611495996
5,0.526277849989465,1.26825064517143,0.536708031063062,1.33960012509737,1.34348750505336,1.34126340724203
5.01,0.525304099307455,1.26678541343281,0.535612187516952,1.33868947584578,1.34253402226899,1.34032197201425
5.02,0.524332976835314,1.26532114794359,0.534520860575813,1.33777955014229,1.34158190525939,1.33938181051638
