galaxy,model,n_outer,loss,rms,pipeline_failure,invalid_outer_rows
UGC05918,frozen_core_baryons,2,38.452395004420026,24.369928100094324,False,0
UGC05986,frozen_core_baryons,3,194.8126199083279,64.73747993256778,False,0
UGC06399,frozen_core_baryons,2,94.76401774481846,47.6999377992581,False,0
UGC06446,frozen_core_baryons,4,30.801323438876654,35.51432627500438,False,0
UGC06614,frozen_core_baryons,3,44.03370324755315,108.19260543797265,False,0
UGC06667,frozen_core_baryons,2,301.70296180284265,55.33103161484008,False,0
UGC06786,frozen_core_baryons,9,2572.6527475452417,101.06265867544985,False,0
UGC06787,frozen_core_baryons,15,3279.5792765358233,156.02445974527845,False,0
UGC06818,frozen_core_baryons,2,46.88302489008214,41.08270799305904,False,0
UGC06917,frozen_core_baryons,3,120.88748067392912,52.781324651611115,False,0
UGC06930,frozen_core_baryons,2,38.14936466964853,45.70622724870161,False,0
UGC06983,frozen_core_baryons,4,25.065789305047346,49.82790550076977,False,0
UGC07089,frozen_core_baryons,3,27.686122505620904,34.136173680623344,False,0
UGC07125,frozen_core_baryons,3,39.40615003249489,20.492639878546182,False,0
UGC07151,frozen_core_baryons,3,91.29221519345158,31.120278338240123,False,0
UGC07323,frozen_core_baryons,2,48.56384991234092,26.96916616716466,False,0
UGC07399,frozen_core_baryons,2,135.4984543883915,57.01121538128069,False,0
UGC07524,frozen_core_baryons,7,103.9154192778398,34.162036969306676,False,0
UGC07577,frozen_core_baryons,2,1.8767570571899284,4.342734621410324,False,0
UGC07603,frozen_core_baryons,3,190.48289211313568,39.886490986524755,False,0
UGC08286,frozen_core_baryons,4,631.4451900673223,50.37596600499936,False,0
UGC08490,frozen_core_baryons,6,112.77934151270905,39.1869211851505,False,0
UGC08550,frozen_core_baryons,3,143.99903386897043,24.984538055697882,False,0
UGC08699,frozen_core_baryons,9,155.8617742370971,62.30269813397783,False,0
UGC08837,frozen_core_baryons,2,39.29552441866299,19.266150477108464,False,0
UGC09037,frozen_core_baryons,5,39.04714805205846,67.75897047791098,False,0
UGC09133,frozen_core_baryons,14,1799.8921055462667,84.42137728844664,False,0
UGC11455,frozen_core_baryons,8,456.40415329763846,133.7932440505608,False,0
UGC11557,frozen_core_baryons,3,32.90671787333748,38.434132816210635,False,0
UGC11820,frozen_core_baryons,2,513.3475403669312,21.614761038161753,False,0
UGC11914,frozen_core_baryons,13,110.35380417147893,29.12550155098347,False,0
UGC12506,frozen_core_baryons,7,11.071139032452168,45.08918060367274,False,0
UGC12632,frozen_core_baryons,3,128.10636155221704,32.44409978939172,False,0
UGC12732,frozen_core_baryons,4,61.30532341825644,25.660665100892096,False,0
UGCA442,frozen_core_baryons,2,1797.645426184389,37.56833985812601,False,0
UGCA444,frozen_core_baryons,8,15.231649137179417,20.480405058070147,False,0
CamB,scalar_core,2,16.90571832154023,6.167484594505731,False,0
D631-7,scalar_core,4,1.8479547742625944,5.393051093319352,False,0
DDO064,scalar_core,3,0.4454895701505434,4.574719141602168,False,0
DDO154,scalar_core,3,2.8600427682733227,1.079466660597766,False,0
DDO161,scalar_core,7,3.982072569815494,2.0908093135232027,False,0
DDO168,scalar_core,2,13.119604293252996,9.608959234106644,False,0
DDO170,scalar_core,2,54.16752330807257,7.639394994510652,False,0
ESO079-G014,scalar_core,3,15.66027898749796,8.241778065908676,False,0
ESO116-G012,scalar_core,3,1.3926647567630817,4.498913463879444,False,0
ESO563-G021,scalar_core,6,43.788274011877924,58.86433767053927,False,0
F568-3,scalar_core,4,3.048021125589856,20.575191023468463,False,0
F568-V1,scalar_core,3,2.373312378203215,22.07514771068191,False,0
F571-8,scalar_core,3,4.5827369353740846,10.511192404483902,False,0
F574-1,scalar_core,3,3.5524529336874426,8.949668546977684,False,0
F583-1,scalar_core,5,3.622104121193425,12.580537669771394,False,0
F583-4,scalar_core,3,4.496707119353793,10.390665904343408,False,0
IC2574,scalar_core,7,1.4801003096351333,2.8481355007117988,False,0
IC4202,scalar_core,7,32.02934534313694,38.78685589746757,False,0
KK98-251,scalar_core,3,10.754134351861525,6.558699368582623,False,0
NGC0024,scalar_core,6,137.2716434810228,36.700193093536896,False,0
NGC0055,scalar_core,5,0.18555767933078696,1.390839912567828,False,0
NGC0100,scalar_core,5,1.097629622388073,7.68687691479217,False,0
NGC0247,scalar_core,6,0.9474316245277387,8.228135563780732,False,0
NGC0289,scalar_core,6,0.6814491904721244,5.9862958937642,False,0
NGC0300,scalar_core,5,14.372749499900312,11.060012424966418,False,0
NGC0801,scalar_core,3,36.52180018123596,24.203444767822678,False,0
NGC0891,scalar_core,4,2.024183701741245,6.008774589418773,False,0
NGC1003,scalar_core,8,12.637490540462679,7.341960405302582,False,0
NGC1090,scalar_core,5,0.40897353495058564,1.4261081627828118,False,0
NGC2403,scalar_core,15,152.99930721671686,24.012030277591283,False,0
NGC2683,scalar_core,3,5.183807969049678,24.211464917236018,False,0
NGC2841,scalar_core,10,53.57628791920092,39.76974916440316,False,0
NGC2903,scalar_core,7,25.240265727065484,18.73637083008811,False,0
NGC2915,scalar_core,6,5.866557488673027,14.300655560261607,False,0
NGC2955,scalar_core,5,5.750786497668459,30.052461685819917,False,0
NGC2976,scalar_core,6,0.44126937097561614,3.150321467661085,False,0
NGC2998,scalar_core,3,12.505503971775752,10.11243561543953,False,0
NGC3109,scalar_core,5,1.3712930859704517,3.673737165106597,False,0
NGC3198,scalar_core,9,60.47409418264044,18.102257830297663,False,0
NGC3521,scalar_core,9,2.1319405905347986,15.520447022020562,False,0
NGC3726,scalar_core,3,2.7659133290840345,19.60382282038285,False,0
NGC3741,scalar_core,5,8.761498570068833,7.888760777608838,False,0
NGC3769,scalar_core,3,13.354735347981597,37.86013680611562,False,0
NGC3877,scalar_core,3,3.7955523931975925,12.036224707117448,False,0
NGC3893,scalar_core,2,0.7104131573804617,10.367816102643198,False,0
NGC3917,scalar_core,4,4.886222933492661,12.320557689085675,False,0
NGC3953,scalar_core,2,3.4840977833104807,14.297860420974658,False,0
NGC3972,scalar_core,2,8.284912513277575,15.096766192906003,False,0
NGC3992,scalar_core,2,0.20094731866450782,3.2492341223166683,False,0
NGC4010,scalar_core,3,22.951239114357673,20.613692570091025,False,0
NGC4013,scalar_core,8,0.7885942842843834,5.031154397487739,False,0
NGC4088,scalar_core,3,1.097085530566108,8.177956035182714,False,0
NGC4100,scalar_core,5,0.5461120358546041,4.980919783689633,False,0
NGC4157,scalar_core,4,0.11509581177381747,4.13700823430077,False,0
NGC4183,scalar_core,5,6.964780953985013,18.72830547454172,False,0
NGC4217,scalar_core,4,0.42110931559953424,6.803941714201938,False,0
NGC4559,scalar_core,7,0.5205216752937699,4.3188890615697195,False,0
NGC5005,scalar_core,4,0.42141241916298516,14.267979220670044,False,0
NGC5033,scalar_core,5,9.551767377060267,13.098385911263884,False,0
NGC5055,scalar_core,6,427.9417898244761,25.211640326444755,False,0
NGC5371,scalar_core,4,73.74324555070459,39.60193115067817,False,0
NGC5585,scalar_core,5,0.10119763345065964,0.545994046488493,False,0
NGC5907,scalar_core,4,2.2513949223220213,5.992544403614862,False,0
NGC5985,scalar_core,7,56.72713623035402,31.272004390802444,False,0
NGC6015,scalar_core,9,77.65371151658441,38.227493124238215,False,0
NGC6195,scalar_core,5,47.32973626007627,36.816242847389525,False,0
NGC6503,scalar_core,7,18.343645737726767,12.509629547651205,False,0
NGC6674,scalar_core,3,1.4374328971502361,2.847364506004611,False,0
NGC6946,scalar_core,12,0.051023713145501415,3.056103252206261,False,0
NGC7331,scalar_core,8,8.728524146626455,16.316514625647343,False,0
NGC7793,scalar_core,10,22.877247849919172,26.875205020450075,False,0
NGC7814,scalar_core,4,17.404803410090807,20.179292390155478,False,0
UGC00128,scalar_core,5,7.220291818200653,7.3817815436772385,False,0
UGC00191,scalar_core,2,304.5589278904796,15.56227755789915,False,0
UGC00731,scalar_core,3,4.169937791913169,6.526274560933056,False,0
UGC01281,scalar_core,5,28.01650125940722,21.172246459705583,False,0
UGC02259,scalar_core,2,23.023419004435546,13.2042677135932,False,0
UGC02487,scalar_core,4,25.39386135927993,32.63416202772863,False,0
UGC02885,scalar_core,4,2.871910582373856,16.94671231352517,False,0
UGC02916,scalar_core,9,0.3117220111203967,5.793730952148961,False,0
UGC02953,scalar_core,23,43.06320268317816,29.64948375271444,False,0
UGC03205,scalar_core,10,180.8016637962574,40.14674678619206,False,0
UGC03546,scalar_core,6,3.5863262295764478,16.676795394101017,False,0
UGC03580,scalar_core,10,181.97791357637638,24.598638266435344,False,0
UGC04278,scalar_core,5,3.2411323422480516,10.659203122294311,False,0
UGC04325,scalar_core,2,10.473932676376332,9.870854001655117,False,0
UGC04483,scalar_core,2,2.327837298511382,2.2368243051729015,False,0
UGC04499,scalar_core,2,2.460229605018358,4.1841883113815515,False,0
UGC05005,scalar_core,3,0.44593697266905563,6.677851246239734,False,0
UGC05253,scalar_core,15,86.12513356345269,39.98463449610698,False,0
UGC05716,scalar_core,3,3.1745469530577637,3.301060365891252,False,0
UGC05721,scalar_core,5,6.202289062237642,11.381308660954897,False,0
UGC05750,scalar_core,3,0.16298668553372567,4.4479276816827715,False,0
UGC05764,scalar_core,2,0.2127125547005229,1.222477102030024,False,0
UGC05829,scalar_core,3,3.0234404416445937,8.798349827762676,False,0
UGC05918,scalar_core,2,2.0764885766437082,5.66314033177745,False,0
UGC05986,scalar_core,3,0.18122471707836207,1.9149080333002877,False,0
UGC06399,scalar_core,2,0.9981438935445285,4.895450427080652,False,0
UGC06446,scalar_core,4,2.0676891497246985,9.360212614838519,False,0
UGC06614,scalar_core,3,0.9937057734678452,15.952706879181386,False,0
UGC06667,scalar_core,2,2.855565566419436,5.571271149617916,False,0
UGC06786,scalar_core,9,16.13827174279656,14.83244868367016,False,0
UGC06787,scalar_core,15,600.0160113643976,69.44567939093164,False,0
UGC06818,scalar_core,2,4.046265764644631,12.069199125344099,False,0
UGC06917,scalar_core,3,4.2979884651206,10.910032968869114,False,0
UGC06930,scalar_core,2,3.2089895978562746,13.256103136993527,False,0
UGC06983,scalar_core,4,0.794391997499051,9.47473454773791,False,0
UGC07089,scalar_core,3,0.6821756455149582,5.573836436806837,False,0
UGC07125,scalar_core,3,1.4754578326372165,4.147826945543276,False,0
UGC07151,scalar_core,3,7.782178180770379,9.051115933092252,False,0
UGC07323,scalar_core,2,0.07500753262316334,1.059896370096556,False,0
UGC07399,scalar_core,2,10.840816635515026,16.20228175585287,False,0
UGC07524,scalar_core,7,1.4496854112301043,4.433655687587902,False,0
UGC07577,scalar_core,2,1.7167174715207567,4.153447026213881,False,0
UGC07603,scalar_core,3,3.890046802356268,5.700005254204577,False,0
UGC08286,scalar_core,4,37.5369030967744,12.27642682701542,False,0
UGC08490,scalar_core,6,1.6008953636802261,4.66882762172757,False,0
UGC08550,scalar_core,3,1.8306450085759256,2.832511601363528,False,0
UGC08699,scalar_core,9,35.39307681357389,33.480484969849,False,0
UGC08837,scalar_core,2,0.45001318396808804,2.0275286836004964,False,0
UGC09037,scalar_core,5,0.16065319898308922,4.8610797562149015,False,0
UGC09133,scalar_core,14,99.67827328561,17.203810967062076,False,0
UGC11455,scalar_core,8,41.05953954509062,41.2526406654384,False,0
UGC11557,scalar_core,3,31.748616863194655,37.75176036940275,False,0
UGC11820,scalar_core,2,105.41688155058952,10.849162922535072,False,0
UGC11914,scalar_core,13,60.40114457488324,22.569453376689417,False,0
UGC12506,scalar_core,7,2.977797365387559,21.67438545347687,False,0
UGC12632,scalar_core,3,4.477864465216979,6.025530095741343,False,0
UGC12732,scalar_core,4,3.758307270230242,6.222731243394589,False,0
UGCA442,scalar_core,2,29.69580537422848,4.480368631917789,False,0
UGCA444,scalar_core,8,1.431725860310923,6.809334064082518,False,0
CamB,extended,2,16.90571832158926,6.167484594514674,False,0
D631-7,extended,4,1.8479547551244244,5.393051065985721,False,0
DDO064,extended,3,0.3800657119607107,4.256712430281227,False,0
DDO154,extended,3,3.2492856310018516,1.1544779913289172,False,0
DDO161,extended,7,4.223920453952181,2.1539408199558854,False,0
DDO168,extended,2,13.119604389728886,9.608959268797571,False,0
DDO170,extended,2,24.375867096135156,5.073392172324621,False,0
ESO079-G014,extended,3,15.66027931252575,8.241778153746376,False,0
ESO116-G012,extended,3,1.3841333739317687,4.464899345138125,False,0
ESO563-G021,extended,6,22.61888286653283,42.046891970041315,False,0
F568-3,extended,4,3.048020830493618,20.57519006111388,False,0
F568-V1,extended,3,0.8647872372906106,13.36671229988669,False,0
F571-8,extended,3,4.582737021658372,10.511192494407782,False,0
F574-1,extended,3,1.4202071242583487,5.659697953896281,False,0
F583-1,extended,5,3.622104131858324,12.58053768972014,False,0
F583-4,extended,3,1.0955632296983981,5.12878866254582,False,0
IC2574,extended,7,2.042890689286377,3.4038962996132898,False,0
IC4202,extended,7,22.100007722292624,31.877603568362666,False,0
KK98-251,extended,3,10.75413435181298,6.55869936856782,False,0
NGC0024,extended,6,55.63021245121686,23.432623830280217,False,0
NGC0055,extended,5,0.18555767875475027,1.3908399108672096,False,0
NGC0100,extended,5,1.1121058624886413,7.7289745161345484,False,0
NGC0247,extended,6,0.9904027062360568,8.414316957016073,False,0
NGC0289,extended,6,0.6400210753734689,5.662665332444657,False,0
NGC0300,extended,5,14.047834381479188,10.511031930895859,False,0
NGC0801,extended,3,22.326397275879497,18.373328583388194,False,0
NGC0891,extended,4,2.024183703902788,6.008774592340712,False,0
NGC1003,extended,8,16.054568624414188,8.295768876978181,False,0
NGC1090,extended,5,1.2299596034347124,2.473149027438598,False,0
NGC2403,extended,15,152.999306623376,24.012030246878496,False,0
NGC2683,extended,3,3.001826924829444,18.37765371625653,False,0
NGC2841,extended,10,53.20786414017431,39.622677871597205,False,0
NGC2903,extended,7,11.697688678001457,12.882677339907763,False,0
NGC2915,extended,6,5.866557480040799,14.300655549390857,False,0
NGC2955,extended,5,5.750789569368516,30.052470029424402,False,0
NGC2976,extended,6,0.4412693706636886,3.1503214666443777,False,0
NGC2998,extended,3,12.505503489247412,10.112435436102334,False,0
NGC3109,extended,5,1.5652030013275087,3.925068544897407,False,0
NGC3198,extended,9,59.60787139299053,17.954618327033277,False,0
NGC3521,extended,9,2.131940590586554,15.52044702213454,False,0
NGC3726,extended,3,2.9203568393119,20.14064846592957,False,0
NGC3741,extended,5,11.437220210315015,8.929707418177589,False,0
NGC3769,extended,3,11.08481106850171,34.48666965751376,False,0
NGC3877,extended,3,3.3747416145489786,11.36888844656026,False,0
NGC3893,extended,2,0.155650125326582,4.659029357957712,False,0
NGC3917,extended,4,1.7235434701870345,7.451791060029495,False,0
NGC3953,extended,2,2.6765886289903458,12.5004156548325,False,0
NGC3972,extended,2,1.037518789706803,5.488368242196542,False,0
NGC3992,extended,2,0.4768864794153501,5.027710252561129,False,0
NGC4010,extended,3,22.78697509676103,20.538373277638673,False,0
NGC4013,extended,8,0.8775832207985182,5.26761411674751,False,0
NGC4088,extended,3,1.2432872497043792,8.724587414727065,False,0
NGC4100,extended,5,0.43599615736381764,4.455337686011446,False,0
NGC4157,extended,4,0.12735265176360777,4.3447709222662905,False,0
NGC4183,extended,5,0.5924047495846523,6.3733068736560545,False,0
NGC4217,extended,4,0.4211093156075699,6.803941714255255,False,0
NGC4559,extended,7,0.503014832722086,4.245725463403792,False,0
NGC5005,extended,4,0.36563438107751334,13.29007574306741,False,0
NGC5033,extended,5,3.128506455767992,6.565623915742025,False,0
NGC5055,extended,6,426.6671585197344,25.14807455103094,False,0
NGC5371,extended,4,57.08250233696248,35.08763509019817,False,0
NGC5585,extended,5,0.10119769364247226,0.5459941929990825,False,0
NGC5907,extended,4,2.251394909376308,5.9925443877679205,False,0
NGC5985,extended,7,47.959394912369454,28.71268920575119,False,0
NGC6015,extended,9,77.65371151250226,38.2274931231946,False,0
NGC6195,extended,5,38.364986258244734,33.04985794948534,False,0
NGC6503,extended,7,9.09279606719617,8.886012019261257,False,0
NGC6674,extended,3,1.6027386569537818,2.811435723526084,False,0
NGC6946,extended,12,0.05110689230984813,3.0697258823858653,False,0
NGC7331,extended,8,8.569657127527208,15.863719122711936,False,0
NGC7793,extended,10,22.877247849919172,26.875205020450075,False,0
NGC7814,extended,4,5.61718875386541,11.46235706240882,False,0
UGC00128,extended,5,7.647324287690324,7.595842772402196,False,0
UGC00191,extended,2,280.6566923310439,14.965488400587283,False,0
UGC00731,extended,3,0.3400204501301775,1.8745986326676067,False,0
UGC01281,extended,5,4.1642906222149785,8.16263743868608,False,0
UGC02259,extended,2,7.160078856770191,7.492058272259492,False,0
UGC02487,extended,4,18.96252574294264,28.780626613698413,False,0
UGC02885,extended,4,2.656431728078469,16.298563519765995,False,0
UGC02916,extended,9,0.3125059006639297,5.803723719424503,False,0
UGC02953,extended,23,43.02807257062449,29.602672271209958,False,0
UGC03205,extended,10,138.60009288228486,35.50951229106061,False,0
UGC03546,extended,6,2.6774761407753522,14.834675121165885,False,0
UGC03580,extended,10,172.8216685329425,23.94183511871535,False,0
UGC04278,extended,5,2.730011446015004,9.71002464638929,False,0
UGC04325,extended,2,5.974509263696687,7.455056835835554,False,0
UGC04483,extended,2,2.3278373012473343,2.236824306558731,False,0
UGC04499,extended,2,0.06253437952702096,0.666648130044928,False,0
UGC05005,extended,3,0.5207809477489774,7.216515417769005,False,0
UGC05253,extended,15,10.186148986453706,12.622695216285752,False,0
UGC05716,extended,3,3.287680949876577,3.367851041421404,False,0
UGC05721,extended,5,4.654503585438858,9.859454443909765,False,0
UGC05750,extended,3,0.16298668536561614,4.447927679463581,False,0
UGC05764,extended,2,0.7103725619476834,2.2515342312670072,False,0
UGC05829,extended,3,0.4973927681763408,3.568619548127785,False,0
UGC05918,extended,2,1.0506840317805033,4.028363166653014,False,0
UGC05986,extended,3,0.048794862470686734,0.843004393070669,False,0
UGC06399,extended,2,0.1470153209176514,1.878786271834242,False,0
UGC06446,extended,4,0.044326070699390256,2.112721622978271,False,0
UGC06614,extended,3,1.010555676707465,16.08973163178147,False,0
UGC06667,extended,2,1.6022742612879335,4.19006125247375,False,0
UGC06786,extended,9,17.240280101218655,14.774154547694144,False,0
UGC06787,extended,15,600.0160158625594,69.44567963476575,False,0
UGC06818,extended,2,4.046265764644631,12.069199125344099,False,0
UGC06917,extended,3,2.5961200539881646,8.521195084501693,False,0
UGC06930,extended,2,0.9923690375032375,7.371711368039127,False,0
UGC06983,extended,4,0.017506966540742915,1.5485136428409312,False,0
UGC07089,extended,3,0.7608737583773534,5.861585703550812,False,0
UGC07125,extended,3,0.9891099026566863,3.415995188034338,False,0
UGC07151,extended,3,3.798339920983775,6.316458439160623,False,0
UGC07323,extended,2,0.030688384174912684,0.6779504856176812,False,0
UGC07399,extended,2,3.3394362366730883,9.005115936708574,False,0
UGC07524,extended,7,0.6413629801656034,3.060074939745134,False,0
UGC07577,extended,2,1.0965725412866463,3.3195403010259383,False,0
UGC07603,extended,3,3.846399960531183,5.667937641713474,False,0
UGC08286,extended,4,0.09269901520252787,0.6129640990164577,False,0
UGC08490,extended,6,1.4939814284598525,4.510232868494952,False,0
UGC08550,extended,3,2.4020797037142354,3.254049636363299,False,0
UGC08699,extended,9,35.393076807589466,33.480484967469486,False,0
UGC08837,extended,2,0.4500131839647816,2.0275286835935407,False,0
UGC09037,extended,5,0.14651302583699394,4.707643536341936,False,0
UGC09133,extended,14,60.15320096260455,13.204777395764813,False,0
UGC11455,extended,8,5.7235730181572535,15.492885194930421,False,0
UGC11557,extended,3,31.74861686301701,37.75176036929713,False,0
UGC11820,extended,2,47.63404400772801,7.261574121613985,False,0
UGC11914,extended,13,58.405425910767846,22.25858532569465,False,0
UGC12506,extended,7,2.159601873281306,18.40027326019126,False,0
UGC12632,extended,3,1.2312421827490694,3.1691071548701424,False,0
UGC12732,extended,4,0.4674929375006466,2.1763839946056462,False,0
UGCA442,extended,2,23.639965615243426,4.279887171857823,False,0
UGCA444,extended,8,0.14696088617455152,2.4113917454994827,False,0
CamB,adaptive_primary,2,16.905718321589262,6.167484594514675,False,0
D631-7,adaptive_primary,4,1.8479547551244238,5.39305106598572,False,0
DDO064,adaptive_primary,3,0.4454895711302016,4.574719146089808,False,0
DDO154,adaptive_primary,3,3.2544055936624474,1.1567673644069438,False,0
DDO161,adaptive_primary,7,3.982072567909721,2.090809313011114,False,0
DDO168,adaptive_primary,2,13.11960433509488,9.608959249152203,False,0
DDO170,adaptive_primary,2,24.375868056547763,5.073392275252973,False,0
ESO079-G014,adaptive_primary,3,15.660279308606782,8.24177815268729,False,0
ESO116-G012,adaptive_primary,3,1.3926647454228627,4.498913451211841,False,0
ESO563-G021,adaptive_primary,6,43.78827185269659,58.86433617581448,False,0
F568-3,adaptive_primary,4,3.048020831124534,20.57519006317139,False,0
F568-V1,adaptive_primary,3,0.4005599083364048,9.154386584008462,False,0
F571-8,adaptive_primary,3,4.582737013281906,10.511192485677986,False,0
F574-1,adaptive_primary,3,0.0034002603875285336,0.26612639524521126,False,0
F583-1,adaptive_primary,5,3.6221041253210884,12.580537677492213,False,0
F583-4,adaptive_primary,3,1.435669435635938,5.871151773682816,False,0
IC2574,adaptive_primary,7,1.4801002784008173,2.848135467764691,False,0
IC4202,adaptive_primary,7,32.02934458555864,38.78685538552802,False,0
KK98-251,adaptive_primary,3,10.754134351861529,6.558699368582625,False,0
NGC0024,adaptive_primary,6,5.493751106048767,7.558847857692985,False,0
NGC0055,adaptive_primary,5,0.18555767875475027,1.3908399108672096,False,0
NGC0100,adaptive_primary,5,1.1121058624432625,7.728974516003543,False,0
NGC0247,adaptive_primary,6,0.9474316245279576,8.228135563781693,False,0
NGC0289,adaptive_primary,6,0.6814491572901525,5.986295889518224,False,0
NGC0300,adaptive_primary,5,4.274379227469811,5.113137040125183,False,0
NGC0801,adaptive_primary,3,35.655921446974126,23.69624854853208,False,0
NGC0891,adaptive_primary,4,2.024183703902788,6.008774592340712,False,0
NGC1003,adaptive_primary,8,12.637488568235455,7.34195981990043,False,0
NGC1090,adaptive_primary,5,0.4089732062388286,1.4261075896667372,False,0
NGC2403,adaptive_primary,15,152.9993066235683,24.01203024688844,False,0
NGC2683,adaptive_primary,3,5.183807916541086,24.211464796183154,False,0
NGC2841,adaptive_primary,10,53.692112498949385,39.80076643463266,False,0
NGC2903,adaptive_primary,7,11.697688674281519,12.882677337731119,False,0
NGC2915,adaptive_primary,6,5.866557480040799,14.300655549390857,False,0
NGC2955,adaptive_primary,5,5.750789570490722,30.052470032472623,False,0
NGC2976,adaptive_primary,6,0.4412693706636886,3.1503214666443777,False,0
NGC2998,adaptive_primary,3,12.505503487097421,10.11243543530326,False,0
NGC3109,adaptive_primary,5,1.3712930848659053,3.673737163628098,False,0
NGC3198,adaptive_primary,9,60.47409435213793,18.102257853382532,False,0
NGC3521,adaptive_primary,9,2.131940590578337,15.520447022116448,False,0
NGC3726,adaptive_primary,3,2.7659126574198147,19.603820457081753,False,0
NGC3741,adaptive_primary,5,8.761499662653392,7.888761234867635,False,0
NGC3769,adaptive_primary,3,13.354735346430537,37.86013680391781,False,0
NGC3877,adaptive_primary,3,3.7955518970093656,12.036223986470473,False,0
NGC3893,adaptive_primary,2,0.1556501302204691,4.659029435293323,False,0
NGC3917,adaptive_primary,4,1.7235434803045786,7.45179108094393,False,0
NGC3953,adaptive_primary,2,3.4840977798922825,14.29786041436922,False,0
NGC3972,adaptive_primary,2,1.0375188085469014,5.48836829192804,False,0
NGC3992,adaptive_primary,2,0.5490178023209227,5.403515121497846,False,0
NGC4010,adaptive_primary,3,22.951239373762206,20.61369269180101,False,0
NGC4013,adaptive_primary,8,0.7885943122411408,5.031154474223539,False,0
NGC4088,adaptive_primary,3,1.2487996906119385,8.744164565445852,False,0
NGC4100,adaptive_primary,5,1.479605567775926,8.807751252401674,False,0
NGC4157,adaptive_primary,4,0.14569995882207018,4.6329102655665215,False,0
NGC4183,adaptive_primary,5,1.280336567547843,8.609904070068994,False,0
NGC4217,adaptive_primary,4,0.421109320359584,6.803941745785267,False,0
NGC4559,adaptive_primary,7,0.5205216739494766,4.318889056001026,False,0
NGC5005,adaptive_primary,4,0.42141242263603207,14.267979279511392,False,0
NGC5033,adaptive_primary,5,9.551767490937726,13.09838597964063,False,0
NGC5055,adaptive_primary,6,377.5457962149837,23.6206427600591,False,0
NGC5371,adaptive_primary,4,73.74324569177716,39.6019311856879,False,0
NGC5585,adaptive_primary,5,0.10119769364247226,0.5459941929990825,False,0
NGC5907,adaptive_primary,4,2.2513949184439928,5.992544398867743,False,0
NGC5985,adaptive_primary,7,56.72713618166876,31.272004376681746,False,0
NGC6015,adaptive_primary,9,77.65371151658441,38.227493124238215,False,0
NGC6195,adaptive_primary,5,47.32973573789356,36.81624261678419,False,0
NGC6503,adaptive_primary,7,9.092796074296617,8.886012022703403,False,0
NGC6674,adaptive_primary,3,1.4374328758678143,2.84736450865782,False,0
NGC6946,adaptive_primary,12,0.05102371307260356,3.05610324458913,False,0
NGC7331,adaptive_primary,8,0.36044025836609916,2.9475347896871877,False,0
NGC7793,adaptive_primary,10,22.877247849919172,26.875205020450075,False,0
NGC7814,adaptive_primary,4,5.61718899718514,11.462357310705883,False,0
UGC00128,adaptive_primary,5,7.22029181255049,7.38178154082924,False,0
UGC00191,adaptive_primary,2,304.5589267117417,15.56227753324736,False,0
UGC00731,adaptive_primary,3,1.019423934691228,3.2259272320787016,False,0
UGC01281,adaptive_primary,5,0.5194473195892979,2.8829077531944662,False,0
UGC02259,adaptive_primary,2,1.1487063699695343,3.1345305088086506,False,0
UGC02487,adaptive_primary,4,25.393861561549638,32.63416209814027,False,0
UGC02885,adaptive_primary,4,0.05251077671958644,2.2915230027120925,False,0
UGC02916,adaptive_primary,9,0.31172201045791426,5.793730945142034,False,0
UGC02953,adaptive_primary,23,43.06320228644455,29.64948365391568,False,0
UGC03205,adaptive_primary,10,180.80166379617938,40.14674678618486,False,0
UGC03546,adaptive_primary,6,3.5863262300511956,16.676795394563317,False,0
UGC03580,adaptive_primary,10,181.97791730368994,24.598638495252402,False,0
UGC04278,adaptive_primary,5,3.2411321843494356,10.65920282982264,False,0
UGC04325,adaptive_primary,2,2.0957582203536855,4.415403814470445,False,0
UGC04483,adaptive_primary,2,2.3278373012473343,2.236824306558731,False,0
UGC04499,adaptive_primary,2,0.06253436689695023,0.6666480626850557,False,0
UGC05005,adaptive_primary,3,0.4459369754795148,6.677851267282874,False,0
UGC05253,adaptive_primary,15,86.12513316421925,39.98463444037224,False,0
UGC05716,adaptive_primary,3,3.174546947671016,3.30106036259012,False,0
UGC05721,adaptive_primary,5,4.654503633194399,9.85945449448912,False,0
UGC05750,adaptive_primary,3,0.16298668536561614,4.447927679463581,False,0
UGC05764,adaptive_primary,2,0.2127125671201836,1.2224771374763619,False,0
UGC05829,adaptive_primary,3,0.4973927845672552,3.5686196069273306,False,0
UGC05918,adaptive_primary,2,0.018691480159871685,0.5372969773981631,False,0
UGC05986,adaptive_primary,3,0.04879486599450592,0.8430044288013305,False,0
UGC06399,adaptive_primary,2,0.1470153200900382,1.8787862665459896,False,0
UGC06446,adaptive_primary,4,0.3696810047588611,3.6231177614659997,False,0
UGC06614,adaptive_primary,3,0.9937057705312234,15.952706855481816,False,0
UGC06667,adaptive_primary,2,2.8555655611018653,5.571271144610195,False,0
UGC06786,adaptive_primary,9,16.138271763940697,14.832448689666872,False,0
UGC06787,adaptive_primary,15,600.0160158625594,69.44567963476575,False,0
UGC06818,adaptive_primary,2,4.046265764644627,12.06919912534409,False,0
UGC06917,adaptive_primary,3,3.8146318612467347,10.261890901329634,False,0
UGC06930,adaptive_primary,2,0.09777385874889835,2.313892068591289,False,0
UGC06983,adaptive_primary,4,0.04853553155124088,2.5066072935882566,False,0
