galaxy,point_index,radius_kpc,radius_fraction_of_last,comparator,z_envelope,z_comparator,delta_squared,delta_absolute,delta_absolute_kms,comparison_valid,comparator_fit_failed
F571-8,12,15.55,1.0,compact_plummer,-3.519534784975639,-3.519534782631689,1.6499226873634143e-08,2.3439499230448746e-09,1.1719749615224373e-08,True,False
F574-1,11,10.79,0.8563492063492063,compact_plummer,-0.9309025854469869,-1.6072853015668909,-1.7167864170410867,-0.676382716119904,-3.1248881484739566,True,False
F574-1,12,11.8,0.9365079365079366,compact_plummer,-1.3075282445421554,-2.1398187797068373,-2.8691942997105677,-0.8322905351646819,-3.6620783547246005,True,False
F574-1,13,12.6,1.0,compact_plummer,-1.2978488505629886,-2.0895906187866746,-2.681977315213607,-0.791741768223686,-4.069552688669746,True,False
F583-1,20,6.97,0.4286592865928659,compact_plummer,-0.16662781544879018,-0.166627812810417,8.792527157741592e-10,2.6383731865919913e-09,3.1924315557763096e-08,True,False
F583-1,21,7.96,0.48954489544895446,compact_plummer,-0.3262448853049444,-0.3262448829861487,1.5129904690214246e-09,2.318795710998245e-09,3.1303742098476306e-08,True,False
F583-1,22,10.29,0.632841328413284,compact_plummer,-1.6727943393047677,-1.6727943346069623,1.571692465063279e-08,4.69780547796006e-09,2.818683286776036e-08,True,False
F583-1,23,15.49,0.9526445264452644,compact_plummer,-3.269652488522072,-3.2696524847038235,2.4968690226501167e-08,3.818248384135359e-09,2.1382190951158006e-08,True,False
F583-1,24,16.26,1.0,compact_plummer,-2.118360641608056,-2.1183606392025434,1.0191486765620539e-08,2.4055126779387592e-09,2.0687409030273325e-08,True,False
F583-4,9,6.09,0.8353909465020576,compact_plummer,-0.4999556835248887,-1.3186031345402376,-1.488758540930501,-0.8186474510153489,-4.011372509975209,True,False
F583-4,10,6.74,0.9245541838134431,compact_plummer,-0.8775120096253209,-2.0411777086246583,-3.3963791111495407,-1.1636656989993375,-5.701961925096754,True,False
F583-4,11,7.29,1.0,compact_plummer,-1.505558592871658,-2.959684186905926,-6.493023809651307,-1.454125594034268,-7.125215410767915,True,False
IC2574,27,8.519999999999998,0.8328445747800584,compact_plummer,-0.43680903615610295,-0.4181092526875698,0.015986786884665538,0.018699783468533127,0.22439740162239752,True,False
IC2574,28,8.81,0.8611925708699902,compact_plummer,-0.17227574380554864,-0.1319670904243402,0.012263618948689041,0.040308653381208426,0.24991365096349225,True,False
IC2574,29,9.1,0.8895405669599217,compact_plummer,-0.11736467120618131,-0.06927850525132945,0.008974954757476563,0.048086165954851864,0.27409114594265566,True,False
IC2574,30,9.38,0.9169110459433041,compact_plummer,-3.5723867292382256,-3.345186086098627,1.5716769926095377,0.22720064313959876,0.2953608360814784,True,False
IC2574,31,9.670000000000002,0.9452590420332357,compact_plummer,-0.7511962828901756,-0.6586454929064006,0.13048197010210133,0.09255078998377497,0.3146726859448349,True,False
IC2574,32,9.96,0.9736070381231672,compact_plummer,-0.7883969065456656,-0.7171114858109885,0.1073207991687315,0.07128542073467714,0.3350414774529826,True,False
IC2574,33,10.23,1.0,compact_plummer,-0.34375399935091533,-0.3059676371315689,0.024550617097873678,0.03778636221934645,0.351413168639922,True,False
IC4202,25,19.62,0.7575289575289577,compact_plummer,-0.5190115968680081,-0.8011474795861528,-0.37246424636376535,-0.2821358827181447,-5.8966399488092245,True,False
IC4202,26,20.78,0.8023166023166024,compact_plummer,-3.0249548912511104,-3.6584882986561014,-4.234184537299598,-0.633533407404991,-6.33533407404991,True,False
IC4202,27,22.13,0.8544401544401544,compact_plummer,-1.3568526005731492,-1.7798799521558424,-1.3269236644041658,-0.4230273515826932,-6.810740360481361,True,False
IC4202,28,23.0,0.888030888030888,compact_plummer,-1.5319771624921263,-1.8536678397386408,-1.0891304336838927,-0.32169067724651446,-7.10936396714797,True,False
IC4202,29,23.58,0.9104247104247104,compact_plummer,-8.04733259378085,-9.78609857723276,-31.008163488389442,-1.738765983451911,-7.302817130498026,True,False
IC4202,30,25.03,0.9664092664092665,compact_plummer,-4.40532218739313,-5.410189119083971,-9.863282729516403,-1.0048669316908407,-7.797767389920924,True,False
IC4202,31,25.9,1.0,compact_plummer,-7.5449254779961565,-8.862116531152157,-21.611208943204822,-1.3171910531560007,-8.087553066377843,True,False
KK98-251,12,2.46,0.7859424920127795,compact_plummer,1.597665934343766,1.597665934343766,0.0,0.0,0.0,True,False
KK98-251,13,2.79,0.8913738019169329,compact_plummer,2.7753424167507035,2.7753424167507035,0.0,0.0,0.0,True,False
KK98-251,14,3.13,1.0,compact_plummer,4.691198257104549,4.691198257104549,0.0,0.0,0.0,True,False
NGC0024,23,2.65,0.23513753327417924,compact_plummer,-0.297902552969797,-0.6090369176841318,-0.28218003603626524,-0.3111343647143348,-3.4847048848005495,True,False
NGC0024,24,2.76,0.24489795918367346,compact_plummer,-0.4126228838172822,-0.7526409143408751,-0.39621070169017814,-0.3400180305235929,-3.8082019418642403,True,False
NGC0024,25,7.07,0.6273291925465839,compact_plummer,-6.19278476382248,-10.421159418506564,-70.2499804948962,-4.2283746546840835,-13.150245176067498,True,False
NGC0024,26,8.49,0.7533274179236913,compact_plummer,-9.912497900362592,-15.881832669563417,-153.97499431931908,-5.969334769200826,-15.221803661462104,True,False
NGC0024,27,9.91,0.8793256433007987,compact_plummer,-6.3978395004867314,-9.831655228416347,-55.729094256458175,-3.4338157279296153,-16.997387853251595,True,False
NGC0024,28,11.27,1.0,compact_plummer,-12.489264313892656,-19.004731055555077,-205.19807939170698,-6.51546674166242,-18.43877087890465,True,False
NGC0055,16,11.05,0.8185185185185185,compact_plummer,0.1735234383662235,0.1735234383662235,0.0,0.0,0.0,True,False
NGC0055,17,11.66,0.8637037037037038,compact_plummer,-0.03962455961197351,-0.03962455961197351,0.0,0.0,0.0,True,False
NGC0055,18,12.28,0.9096296296296296,compact_plummer,-0.08005180955366552,-0.08005180955366552,0.0,0.0,0.0,True,False
NGC0055,19,12.89,0.9548148148148149,compact_plummer,-0.8895076355609035,-0.8895076355609035,0.0,0.0,0.0,True,False
NGC0055,20,13.5,1.0,compact_plummer,-0.3138085060238273,-0.3138085060238273,0.0,0.0,0.0,True,False
NGC0100,16,7.98,0.8295218295218296,compact_plummer,-0.6372018528219191,-0.6341004575468101,0.00394281097861271,0.003101395275108998,0.017150715871352758,True,False
NGC0100,17,8.439999999999998,0.8773388773388772,compact_plummer,-0.5257321799798901,-0.5280882049319785,-0.0024828271218717557,-0.0023560249520884202,-0.024031454511301883,True,False
NGC0100,18,8.9,0.9251559251559253,compact_plummer,-0.9559500370784823,-0.9650115275331809,-0.017406774881571496,-0.009061490454698617,-0.07040778083300825,True,False
NGC0100,19,9.35,0.971933471933472,compact_plummer,-1.8339374837424838,-1.8571045635504349,-0.08551066568413823,-0.023167079807951074,-0.11954213180902755,True,False
NGC0100,20,9.62,1.0,compact_plummer,-0.7752042430682686,-0.786170633552117,-0.017122646588689783,-0.010966390483848398,-0.15023954962872305,True,False
NGC0247,20,11.84,0.8143053645116919,compact_plummer,-0.6902885523698699,-0.8147008195466091,-0.18723913983702595,-0.12441226717673926,-1.1072691778729795,True,False
NGC0247,21,12.38,0.8514442916093536,compact_plummer,-0.7418564012648518,-0.8903754692197569,-0.2424175560906654,-0.1485190679549051,-1.247560170821203,True,False
NGC0247,22,12.91,0.8878954607977992,compact_plummer,-0.7374877188379779,-0.8924862134251883,-0.2526435057171864,-0.15499849458721038,-1.3949864512848933,True,False
NGC0247,23,13.48,0.9270976616231088,compact_plummer,-0.9898187982915188,-1.1760540037086387,-0.40336176618785247,-0.1862352054171199,-1.5643757255038073,True,False
NGC0247,24,14.01,0.9635488308115544,compact_plummer,-1.4329304728443084,-1.6577282175382293,-0.6947731032166615,-0.2247977446939209,-1.7309426341431908,True,False
NGC0247,25,14.54,1.0,compact_plummer,-1.1569995258823094,-1.3638553984194246,-0.5214536449059186,-0.20685587253711524,-1.9030740273414601,True,False
NGC0289,22,55.96,0.7868391451068616,compact_plummer,0.010957472066332559,-0.030196638599667053,-0.0007917707886344439,-0.019239166533334497,-0.22317433178668014,True,False
NGC0289,23,59.03,0.8300056242969629,compact_plummer,0.11292625172437341,0.05280150628767922,0.009964339262268722,0.060124745436694195,0.7575717925023469,True,False
NGC0289,24,62.0,0.8717660292463442,compact_plummer,1.5125764320305608,1.3170228580025993,0.5533382542329666,0.19555357402796147,1.0520782282704326,True,False
NGC0289,25,65.07,0.9149325084364452,compact_plummer,0.7426935093711134,0.5316986791070454,0.2688901634978033,0.21099483026406807,1.3714663967164424,True,False
NGC0289,26,68.05,0.9568335208098987,compact_plummer,-0.39237659245562523,-0.5012718088386346,-0.09731403602926889,-0.10889521638300942,-1.687875853936646,True,False
NGC0289,27,71.12,1.0,compact_plummer,-0.9131339145026004,-1.143623034936747,-0.47406010022309397,-0.2304891204341467,-2.0167798037987836,True,False
NGC0300,20,9.96,0.8440677966101695,compact_plummer,-6.691726071217545,-7.094552795466275,-5.553481555445742,-0.40282672424873045,-0.6042400863730957,True,False
NGC0300,21,10.45,0.8855932203389829,compact_plummer,-4.79292437913938,-5.207326799806267,-4.144128295831965,-0.41440242066688704,-0.8702450834004628,True,False
NGC0300,22,10.93,0.9262711864406779,compact_plummer,-0.6591953813987598,-0.7412112638949371,-0.11485558686727365,-0.0820158824961773,-1.1400207666968645,True,False
NGC0300,23,11.32,0.9593220338983051,compact_plummer,-1.002695668927346,-1.1313801149071665,-0.27462235992169526,-0.12868444597982043,-1.3640551273860966,True,False
NGC0300,24,11.8,1.0,compact_plummer,-1.0236761380884198,-1.1588254033166447,-0.29496347968036263,-0.1351492652282249,-1.6353061092615213,True,False
NGC0801,10,45.8,0.7656302240053493,compact_plummer,-2.110387821939211,-2.831216621355747,-3.5620507980517235,-0.7208287994165357,-3.3878953572577175,True,False
NGC0801,11,52.86,0.8836509528585758,compact_plummer,-7.454461519473712,-9.982380481556888,-44.078923533253594,-2.5279189620831755,-6.572589301416256,True,False
NGC0801,12,59.82,1.0,compact_plummer,-2.6375099096183194,-3.7428250641142276,-7.052280937226835,-1.1053151544959081,-9.726773359563992,True,False
NGC0891,14,14.4,0.8416130917592052,compact_plummer,-1.0257249516107914,-1.0257249516107914,0.0,0.0,0.0,True,False
NGC0891,15,15.33,0.8959672706019872,compact_plummer,-1.4564258832444126,-1.4564258832444126,0.0,0.0,0.0,True,False
NGC0891,16,16.27,0.9509059029807131,compact_plummer,-1.2128629626231162,-1.2128629626231162,0.0,0.0,0.0,True,False
NGC0891,17,17.11,1.0,compact_plummer,-1.8580662581746115,-1.8580662581746115,0.0,0.0,0.0,True,False
NGC1003,28,24.44,0.8082010582010583,compact_plummer,-1.9811200643321079,-1.6879645186891898,1.075612492945627,0.293155545642918,0.9674133006216294,True,False
NGC1003,29,25.31,0.8369708994708994,compact_plummer,-2.5665926316732377,-2.2022178115119413,1.7376344476189116,0.3643748201612964,0.9838120144355004,True,False
NGC1003,30,26.08,0.8624338624338624,compact_plummer,-3.1012807659933257,-2.687143830371734,2.397200424415275,0.4141369356215918,0.9939286454918204,True,False
NGC1003,31,26.95,0.8912037037037037,compact_plummer,-4.075684950470622,-3.679173974453266,3.074886681198473,0.39651097601735596,0.9912774400433899,True,False
NGC1003,32,27.73,0.9169973544973545,compact_plummer,-4.469366346929145,-4.026880509916288,3.7594689019191065,0.4424858370128568,0.973468841428285,True,False
NGC1003,33,28.6,0.9457671957671958,compact_plummer,-4.620313505279721,-4.053611385772944,4.9155316202021275,0.5667021195067763,0.9633936031615197,True,False
NGC1003,34,29.47,0.9745370370370371,compact_plummer,-4.413796230718398,-3.891162350263989,4.340452730191965,0.5226338804544088,0.9407409848179359,True,False
NGC1003,35,30.24,1.0,compact_plummer,-5.5579703802381974,-4.985497123673461,6.035853177448775,0.5724732565647361,0.9159572105035778,True,False
NGC1090,19,25.11,0.8344965104685942,compact_plummer,-0.7874115672689798,-0.4103448374147374,0.45163409067606375,0.3770667298542424,0.8408588075749606,True,False
NGC1090,20,26.33,0.875041542040545,compact_plummer,-0.7127825777795433,-0.33993215954591754,0.39250513009249965,0.3728504182336258,0.8314564326609856,True,False
NGC1090,21,27.65,0.9189099368560983,compact_plummer,-1.1412536369714,-0.7938040939946444,0.6723349242577897,0.34744954297675557,0.7748124808381649,True,False
NGC1090,22,28.87,0.9594549684280492,compact_plummer,-1.5345469411707326,-1.2276834102381793,0.8476277588824062,0.30686353093255336,0.684305673979594,True,False
NGC1090,23,30.09,1.0,compact_plummer,-1.1680872652167822,-0.9154516797247556,0.5263760812507448,0.2526355854920266,0.5633773556472192,True,False
NGC2403,58,13.91,0.6665069477719214,compact_plummer,-3.0310132478190464,-3.0477889903565516,-0.1019764212840446,-0.016775742537505245,-0.06391557906789498,True,False
NGC2403,59,14.41,0.6904647819837086,compact_plummer,-5.070527968418248,-5.0955649101900535,-0.2545278754484812,-0.025036941771805488,-0.06409457093582205,True,False
NGC2403,60,14.91,0.7144226161954959,compact_plummer,-27.519049514446536,-27.63342181732311,-6.307915155548812,-0.11437230287657485,-0.06404848961088193,True,False
NGC2403,61,15.4,0.7379012937230475,compact_plummer,-21.34539561248063,-21.426233720548552,-3.457577594264535,-0.08083810806792258,-0.06386210537365884,True,False
NGC2403,62,15.9,0.7618591279348347,compact_plummer,-25.932926963395428,-26.02779000154459,-4.929151475703065,-0.09486303814916397,-0.06355823555993986,True,False
NGC2403,63,16.4,0.7858169621466219,compact_plummer,-8.46784976670504,-8.49472825062537,-0.45592838048615647,-0.026878483920329543,-0.06316443721277443,True,False
NGC2403,64,16.89,0.8092956396741734,compact_plummer,-5.203218821274678,-5.21841643011849,-0.15838393606355083,-0.015197608843811494,-0.06276612452494147,True,False
NGC2403,65,17.39,0.8332534738859607,compact_plummer,-6.401873043576674,-6.4177991825898815,-0.204167881977682,-0.015926139013207496,-0.06227120354164131,True,False
NGC2403,66,17.89,0.8572113080977479,compact_plummer,-4.168236200708332,-4.177916774764319,-0.08079555196166055,-0.009680574055987101,-0.061762062477197704,True,False
NGC2403,67,18.38,0.8806899856252994,compact_plummer,-3.2285347407393648,-3.235832993616682,-0.047178590417301436,-0.007298252877317335,-0.061232341640692446,True,False
NGC2403,68,18.88,0.9046478198370866,compact_plummer,-3.3955677740998667,-3.403317364419405,-0.05268857445312136,-0.007749590319538147,-0.06067929220198369,True,False
NGC2403,69,19.38,0.9286056540488739,compact_plummer,-4.612039039728426,-4.62162586789101,-0.08852155878022572,-0.009586828162583494,-0.06001354429777267,True,False
NGC2403,70,19.87,0.9520843315764255,compact_plummer,-5.698236103723651,-5.708816900664507,-0.12069571153301695,-0.010580796940856452,-0.059252462868796124,True,False
NGC2403,71,20.37,0.9760421657882128,compact_plummer,-6.095702823306988,-6.106863520622694,-0.13618914943941718,-0.011160697315705903,-0.058482053934298936,True,False
NGC2403,72,20.87,1.0,compact_plummer,-10.230530640684497,-10.24902673739618,-0.3787918738774465,-0.018496096711682952,-0.05770782174045081,True,False
NGC2683,8,28.85,0.8333333333333335,compact_plummer,-1.761310740885102,-2.3207730979408154,-2.2837722461685823,-0.5594623570557133,-5.594623570557133,True,False
NGC2683,9,31.74,0.9168110918544194,compact_plummer,-1.8282957789868477,-2.473088735301084,-2.7735024372119916,-0.6447929563142365,-6.447929563142365,True,False
NGC2683,10,34.62,1.0,compact_plummer,-1.6001874243569034,-2.1975995298768254,-2.2688439006448635,-0.597412105519922,-7.168945266239064,True,False
NGC2841,40,45.16,0.7096165933375235,compact_plummer,-1.9470643061235888,-1.9652554863970482,-0.07116971463316579,-0.01819118027345934,-0.0771306043594676,True,False
NGC2841,41,47.1,0.740100565681961,compact_plummer,-3.733547302618864,-3.7583437076231005,-0.1857719637375581,-0.024796405004236632,-0.10513675721796333,True,False
NGC2841,42,49.19,0.7729415461973601,compact_plummer,-5.8333769379546005,-5.86551172026503,-0.375941240305842,-0.03213478231042988,-0.1362514769962227,True,False
NGC2841,43,51.27,0.8056253928346953,compact_plummer,-8.077536437102173,-8.11703772047927,-0.6397064629700395,-0.03950128337709735,-0.16748544151889277,True,False
NGC2841,44,53.36,0.8384663733500942,compact_plummer,-8.059947359933851,-8.10674297307616,-0.756530186615052,-0.04679561314230973,-0.19841339972339328,True,False
NGC2841,45,55.3,0.8689503456945317,compact_plummer,-9.003562014405697,-9.056899906551273,-0.9633069700392838,-0.05333789214557605,-0.22615266269724246,True,False
NGC2841,46,57.38,0.9016341923318668,compact_plummer,-8.145141367894094,-8.190161017112644,-0.7354095832519363,-0.04501964921854906,-0.2548112145769877,True,False
NGC2841,47,59.47,0.9344751728472659,compact_plummer,-8.466269683392195,-8.516171034944934,-0.8474467445092841,-0.049901351552739115,-0.2824416497885034,True,False
NGC2841,48,61.56,0.967316153362665,compact_plummer,-7.489890460301274,-7.533627539131924,-0.657084791054892,-0.0437370788306497,-0.3092211473326934,True,False
NGC2841,49,63.64,1.0,compact_plummer,-8.656034622234642,-8.70343061136439,-0.822769025509885,-0.04739598912974685,-0.33508964314731027,True,False
NGC2903,27,19.2,0.7692307692307692,compact_plummer,-2.857474206166595,-4.234314619943082,-9.764261461756316,-1.376840413776487,-4.130521241329461,True,False
NGC2903,28,20.16,0.8076923076923077,compact_plummer,-3.7787307431889396,-5.43166900428425,-15.224222142581015,-1.65293826109531,-4.958814783285931,True,False
NGC2903,29,21.12,0.8461538461538461,compact_plummer,-3.319736223290448,-5.244937614970922,-16.48872199271014,-1.9252013916804742,-5.775604175041423,True,False
NGC2903,30,22.08,0.8846153846153845,compact_plummer,-3.146069333173538,-5.33664322821024,-18.58200869606722,-2.1905738950367017,-6.571721685110106,True,False
NGC2903,31,23.04,0.923076923076923,compact_plummer,-3.616192540591385,-6.064223943017311,-23.697963540435644,-2.4480314024259258,-7.344094207277777,True,False
NGC2903,32,24.0,0.9615384615384615,compact_plummer,-4.506162721328586,-6.526367372111153,-22.28796860466559,-2.020204650782567,-8.080818603130268,True,False
NGC2903,33,24.96,1.0,compact_plummer,-2.2669592132413,-3.3653335839371614,-6.186366056675726,-1.0983743706958613,-8.78699496556689,True,False
NGC2915,24,8.37,0.8336653386454184,compact_plummer,-1.1289339921823045,-1.1289339921823045,0.0,0.0,0.0,True,False
NGC2915,25,8.699999999999998,0.8665338645418325,compact_plummer,-1.3812701651137682,-1.3812701651137682,0.0,0.0,0.0,True,False
NGC2915,26,9.03,0.899402390438247,compact_plummer,-2.3653047393661595,-2.3653047393661595,0.0,0.0,0.0,True,False
NGC2915,27,9.37,0.9332669322709163,compact_plummer,-2.9046252523733136,-2.9046252523733136,0.0,0.0,0.0,True,False
NGC2915,28,9.7,0.9661354581673307,compact_plummer,-3.115401491212111,-3.115401491212111,0.0,0.0,0.0,True,False
NGC2915,29,10.04,1.0,compact_plummer,-2.8774476249390375,-2.8774476249390375,0.0,0.0,0.0,True,False
NGC2955,19,22.19,0.6263053909116568,compact_plummer,1.2744605694213715,1.2744605694214006,-7.416289804496046e-14,-2.90878432451791e-14,-4.566791389493119e-13,True,False
NGC2955,20,24.8,0.6999717753316399,compact_plummer,1.9435722002725735,1.9435722002726037,-1.176836406102666e-13,-3.019806626980426e-14,-4.559908006740443e-13,True,False
NGC2955,21,27.51,0.7764606265876376,compact_plummer,2.11088300099632,2.1108830009963535,-1.4033219031261979e-13,-3.3306690738754696e-14,-4.5297099404706387e-13,True,False
NGC2955,22,30.12,0.8501270110076207,compact_plummer,2.5559078510583104,2.5559078510583544,-2.2470914018413168e-13,-4.39648317751562e-14,-5.099920485918118e-13,True,False
NGC2955,23,35.43,1.0,compact_plummer,3.5162100647093912,3.5162100647094365,-3.197442310920451e-13,-4.529709940470639e-14,-5.073275133327115e-13,True,False
NGC2976,21,1.56,0.6872246696035242,compact_plummer,0.45014134367970493,0.45014134343120443,2.237206808697323e-10,2.485004979568828e-10,1.1928023901930372e-09,True,False
NGC2976,22,1.63,0.7180616740088105,compact_plummer,0.37441907831192883,0.37441907803008234,2.1105742153970652e-10,2.818464905907092e-10,1.2401245585991205e-09,True,False
NGC2976,23,1.74,0.7665198237885462,compact_plummer,0.4253745938817175,0.42537459348728357,3.3556435408144125e-10,3.944339299621902e-10,1.321353665373337e-09,True,False
NGC2976,24,1.93,0.8502202643171806,compact_plummer,0.9036675102744289,0.9036675098928442,6.896514470611237e-10,3.8158476378669093e-10,1.5072598169574292e-09,True,False
NGC2976,25,2.1,0.9251101321585904,compact_plummer,0.1348004195698266,0.13480041919379906,1.0137734055004621e-10,3.760275424369297e-10,1.669562288419968e-09,True,False
NGC2976,26,2.27,1.0,compact_plummer,1.1353720452462202,1.1353720449075935,7.689344716510504e-10,3.386266822502648e-10,1.8150390168614194e-09,True,False
NGC2998,10,32.32,0.7644276253547777,compact_plummer,2.4845338742575223,2.4845338738724934,1.9132349038386565e-09,3.850288976536831e-10,7.700577953073662e-10,True,False
NGC2998,11,37.3,0.8822138126773887,compact_plummer,2.068056976216534,2.068056975924217,1.209057742812547e-09,2.923172814917052e-10,8.769518444751156e-10,True,False
NGC2998,12,42.28,1.0,compact_plummer,5.202570733640367,5.202570733320556,3.3276776889579196e-09,3.198108444735226e-10,9.594325334205678e-10,True,False
NGC3109,20,5.42,0.8403100775193798,compact_plummer,-0.8947047777908265,-0.9206100801096442,-0.047026280197753234,-0.025905302318817713,-0.07512537672457137,True,False
NGC3109,21,5.67,0.8790697674418604,compact_plummer,-1.3435151282939573,-1.3727797842700729,-0.07949143614585918,-0.029264655976115606,-0.09364689912356994,True,False
NGC3109,22,5.93,0.9193798449612403,compact_plummer,-1.1155595570785504,-1.1497088939056757,-0.07735741533652063,-0.03414933682712529,-0.11610774521222597,True,False
NGC3109,23,6.19,0.9596899224806202,compact_plummer,-1.1517452994939448,-1.1959721566419579,-0.1038321645564193,-0.04422685714801311,-0.14152594287364195,True,False
NGC3109,24,6.45,1.0,compact_plummer,-1.6277269755660484,-1.6842271015020884,-0.18712582244873088,-0.056500125936040035,-0.1695003778081201,True,False
NGC3198,34,28.16,0.6388384754990926,compact_plummer,-1.9906586745393184,-2.1227604598373517,-0.5433900113302492,-0.1321017852980333,-0.2642035705960666,True,False
NGC3198,35,30.08,0.6823956442831216,compact_plummer,-2.609295075464175,-2.768337071051235,-0.8552693481149367,-0.15904199558706011,-0.31808399117412023,True,False
NGC3198,36,32.14,0.7291288566243195,compact_plummer,-4.9110395928934025,-5.099174798063913,-1.883273738243556,-0.18813520517051074,-0.3762704103410215,True,False
NGC3198,37,34.06,0.7726860254083485,compact_plummer,-6.87917788605327,-7.093373718330142,-2.992862319932442,-0.21419583227687156,-0.4283916645537431,True,False
NGC3198,38,36.12,0.8194192377495463,compact_plummer,-8.223978196264014,-8.464380956090665,-4.011927597204419,-0.24040275982665094,-0.48080551965330187,True,False
NGC3198,39,38.19,0.8663793103448275,compact_plummer,-10.011876311686379,-10.277049574948464,-5.380080685441541,-0.2651732632620849,-0.5303465265241698,True,False
NGC3198,40,40.1,0.9097096188747732,compact_plummer,-11.631875008270683,-11.91836730832204,-6.746963088047465,-0.28649230005135706,-0.5729846001027141,True,False
NGC3198,41,42.17,0.9566696914700545,compact_plummer,-8.408128377352773,-8.612862471484013,-3.4847771426527174,-0.20473409413123989,-0.6142022823937197,True,False
NGC3198,42,44.08,1.0,compact_plummer,-8.966029101303088,-9.1841042962443,-3.958093878879154,-0.2180751949412123,-0.6542255848236369,True,False
NGC3521,32,6.01,0.33878241262683206,compact_plummer,-0.40329852692383855,-0.40329852692383855,0.0,0.0,0.0,True,False
NGC3521,33,6.19,0.3489289740698986,compact_plummer,-0.5285261310494473,-0.5285261310494473,0.0,0.0,0.0,True,False
NGC3521,34,6.35,0.3579481397970688,compact_plummer,-0.8555527995125799,-0.8555527995125799,0.0,0.0,0.0,True,False
NGC3521,35,6.64,0.3742953776775648,compact_plummer,-0.5216425985780734,-0.5216425985780734,0.0,0.0,0.0,True,False
NGC3521,36,8.82,0.49718151071025934,compact_plummer,-2.197069189126916,-2.197069189126916,0.0,0.0,0.0,True,False
NGC3521,37,11.07,0.6240135287485908,compact_plummer,-2.276627690416433,-2.276627690416433,0.0,0.0,0.0,True,False
NGC3521,38,13.32,0.7508455467869223,compact_plummer,-2.4900361642099504,-2.4900361642099504,0.0,0.0,0.0,True,False
NGC3521,39,15.49,0.8731679819616687,compact_plummer,-1.2031414562149758,-1.2031414562149758,0.0,0.0,0.0,True,False
NGC3521,40,17.74,1.0,compact_plummer,0.2888217850763593,0.2888217850763593,0.0,0.0,0.0,True,False
NGC3726,9,27.52,0.8462484624846247,compact_plummer,-1.6874322596325522,-1.6390348675779687,0.16099233371229182,0.04839739205458349,0.513012355778585,True,False
