comparator,galaxy,delta_galaxy_loss,mean_contribution,variance_share,mean_without,reverses_direction
compact_plummer,NGC1003,3.417080059492534,0.026084580606813235,0.0029361607944870366,-5.081475127493983,False
compact_plummer,NGC1090,0.5780955970319007,0.004412943488793135,0.0012921072119716072,-5.059636785475055,False
compact_plummer,NGC2403,-1.118299315415868,-0.008536635995540977,0.000627330408745152,-5.046587593840842,False
compact_plummer,NGC2683,-2.4420395280084795,-0.018641523114568546,0.00027362258484664854,-5.036404976820898,False
compact_plummer,NGC2841,-0.605513668262688,-0.004622241742463267,0.0008032241721429612,-5.050532098818943,False
compact_plummer,NGC2903,-16.03307321355595,-0.12238987185920573,0.005009918232667084,-4.931858563855149,False
compact_plummer,NGC2915,0.0,0.0,0.001038878087926115,-5.055189896267118,False
compact_plummer,NGC2955,-1.758593271006248e-13,-1.3424376114551512e-15,0.0010388780879260423,-5.055189896267116,False
compact_plummer,NGC2976,3.8838426918985647e-10,2.9647654136630263e-12,0.0010388780880869746,-5.055189896270105,False
compact_plummer,NGC2998,2.149990407929181e-09,1.6412140518543366e-11,0.0010388780888165897,-5.055189896283657,False
compact_plummer,NGC3109,-0.09896662373705678,-0.0007554704102065403,0.0009982927940766684,-5.0544286145460635,False
compact_plummer,NGC3198,-3.317404201094064,-0.025323696191557738,0.00011918804962849744,-5.029671402412548,False
compact_plummer,NGC3521,0.0,0.0,0.001038878087926115,-5.055189896267118,False
compact_plummer,NGC3726,0.15444418189208475,0.0011789632205502652,0.0011038298445744065,-5.056377928435519,False
compact_plummer,NGC3741,1.7992223787410069,0.013734521975122189,0.001917706483980985,-5.069030068411279,False
compact_plummer,NGC3769,-2.26992427792883,-0.017327666243731527,0.0003114300465262807,-5.03772894028305,False
compact_plummer,NGC3877,-0.420810282460387,-0.003212292232522038,0.000871898533697567,-5.051952894094345,False
compact_plummer,NGC3893,-0.5849599371270413,-0.004465343031504132,0.0008107269562171567,-5.050690204443064,False
compact_plummer,NGC3917,-3.2327673751208037,-0.024677613550540486,0.00013135725094425718,-5.030322454920034,False
compact_plummer,NGC3953,-0.7923901228979782,-0.006048779564106704,0.0007366083463037702,-5.049094587629441,False
compact_plummer,NGC3972,-8.199778399517326,-0.06259372824059027,0.0004182801953941187,-4.992114677809292,False
compact_plummer,NGC3992,-0.0933862926075546,-0.0007128724626530885,0.001000559723691475,-5.054471540170137,False
compact_plummer,NGC4010,1.3411068148735446,0.010237456602088127,0.0016685783629048832,-5.065506102535376,False
compact_plummer,NGC4013,0.041300053103347056,0.0003152675809415806,0.0010560539955115382,-5.055507588983297,False
compact_plummer,NGC4088,0.005328284217818391,4.0673925326857945e-05,0.0010410861079673582,-5.055230883068793,False
compact_plummer,NGC4100,0.13629757463089975,0.0010404395009992347,0.0010960961580295694,-5.056238339148894,False
compact_plummer,NGC4157,0.012256839986476031,9.3563664018901e-05,0.0010439607798861587,-5.055284179651629,False
compact_plummer,NGC4183,-7.678176039652314,-0.058612030837040564,0.00029243076821120883,-4.996127003654408,False
compact_plummer,NGC4217,0.0,0.0,0.001038878087926115,-5.055189896267118,False
compact_plummer,NGC4559,0.02598702485846993,0.00019837423556083917,0.0010496691707517823,-5.055389796458337,False
compact_plummer,NGC5005,-0.010778140433677641,-8.227588117311177e-05,0.001034418835078499,-5.055106987494551,False
compact_plummer,NGC5033,-7.36826922170264,-0.05624632993666137,0.0002282957100966042,-4.99851090225402,False
compact_plummer,NGC5055,-1.5904052940706492,-0.012140498428020223,0.00048458478164547375,-5.042956009389652,False
compact_plummer,NGC5371,-15.634746927534934,-0.11934921318728957,0.004654177382226525,-4.9349226122091565,False
compact_plummer,NGC5585,0.0,0.0,0.001038878087926115,-5.055189896267118,False
compact_plummer,NGC5907,-0.5548964931439531,-0.004235851092701932,0.0008217639142142683,-5.050921461704472,False
compact_plummer,NGC5985,-7.1496406904976695,-0.054577409851127245,0.00018782073502775505,-5.000192660186366,False
compact_plummer,NGC6015,8.623127355604922,0.06582539966110627,0.007679924399141114,-5.121521645156386,False
compact_plummer,NGC6195,-6.620854620453521,-0.05054087496529405,0.00010624090566169317,-5.004260245340552,False
compact_plummer,NGC6503,-10.195466407170963,-0.07782798784099972,0.0011071713263890858,-4.976763231596571,False
compact_plummer,NGC6674,0.1101951984684586,0.0008411847211332717,0.0010850195762259866,-5.056037551639951,False
compact_plummer,NGC6946,8.317923724456694e-05,6.34956009500511e-07,0.0010389125390651204,-5.055190536107403,False
compact_plummer,NGC7331,-0.7666237918645908,-0.005852090014233518,0.0007456219024945955,-5.049292790175851,False
compact_plummer,NGC7793,3.049042801893229,0.023275135892314728,0.002685490156773176,-5.078644071666297,False
compact_plummer,NGC7814,-12.66302610111287,-0.09666432138254098,0.002413584124038609,-4.9577820031816335,False
compact_plummer,UGC00128,-0.4181665889591937,-0.003192111366100715,0.0008729019282277042,-5.051973230198201,False
compact_plummer,UGC00191,-28.596643088227665,-0.21829498540631806,0.022952748002440154,-4.835215718665366,False
compact_plummer,UGC00731,-4.758284456179644,-0.03632278210824156,2.754538361846288e-06,-5.018587708142658,False
compact_plummer,UGC01281,-12.765884602864933,-0.0974495007852285,0.0024789551683328352,-4.956990783937387,False
compact_plummer,UGC02259,-19.614693948390176,-0.1497304881556502,0.008797064850293372,-4.904307635125655,False
compact_plummer,UGC02487,-6.51356797020966,-0.04972189290236382,9.250605429852153e-05,-5.005085527265504,False
compact_plummer,UGC02885,-0.8038851087737449,-0.006136527547891182,0.0007326048612570413,-5.049006164661165,False
compact_plummer,UGC02916,-0.009908873327974521,-7.564025441201924e-05,0.0010347781224226474,-5.055113674164595,False
compact_plummer,UGC02953,-0.03513011278268152,-0.00026816879986779786,0.0010243789796248505,-5.054919664630328,False
compact_plummer,UGC03205,26.464884044485686,0.20202201560676097,0.04091249227079971,-5.258765927378546,False
compact_plummer,UGC03546,-0.9657030326603855,-0.007371778875270118,0.0006774044734636746,-5.0477614114005,False
compact_plummer,UGC03580,-10.766729522275426,-0.08218877497920173,0.0013648995139821886,-4.972368899941922,False
compact_plummer,UGC04278,0.08329759204289555,0.0006358594812434775,0.0010736643857186012,-5.0558306469751395,False
compact_plummer,UGC04325,-4.146735275980113,-0.03165446775557338,3.123558339802088e-05,-5.023291932605733,False
compact_plummer,UGC04483,0.0,0.0,0.001038878087926115,-5.055189896267118,False
compact_plummer,UGC04499,-2.926133887134125,-0.022336899901787215,0.00018039814289958815,-5.032681174058394,False
compact_plummer,UGC05005,-0.07822759122918477,-0.000597157184955609,0.0010067307067128353,-5.054588145565355,False
compact_plummer,UGC05253,-77.06616794811204,-0.5882913583825347,0.2142931446730814,-4.462373219743179,False
compact_plummer,UGC05716,-0.19464321405327079,-0.0014858260614753495,0.000959825471871582,-5.0536926407744005,False
compact_plummer,UGC05721,-1.9030150090143438,-0.014526832129880487,0.0004001908536418913,-5.0405513192747,False
