,squared_standardized__scalar_core,squared_standardized__compact_plummer,squared_standardized__nfw,squared_standardized__baryon_only,absolute_standardized__scalar_core,absolute_standardized__compact_plummer,absolute_standardized__nfw,absolute_standardized__baryon_only,absolute_kms__scalar_core,absolute_kms__compact_plummer,absolute_kms__nfw,absolute_kms__baryon_only,correlated_quadratic__scalar_core__rho0.25,correlated_quadratic__compact_plummer__rho0.25,correlated_quadratic__nfw__rho0.25,correlated_quadratic__baryon_only__rho0.25,correlated_quadratic__scalar_core__rho0.5,correlated_quadratic__compact_plummer__rho0.5,correlated_quadratic__nfw__rho0.5,correlated_quadratic__baryon_only__rho0.5,correlated_quadratic__scalar_core__rho0.75,correlated_quadratic__compact_plummer__rho0.75,correlated_quadratic__nfw__rho0.75,correlated_quadratic__baryon_only__rho0.75
NGC2955,3.0717000569779884e-06,-1.758593271006248e-13,-25.02471548117847,-39.566017916730154,6.45698938095407e-07,-3.637090628672013e-14,-2.5250897322993504,-4.401589466129217,8.507275243219149e-06,-4.765920991189887e-13,-30.51726913310456,-59.033468623031276,1.6417219756981183e-06,-9.414691248821327e-14,-18.456677811676954,-19.882142439591213,1.2356439129668217e-06,-7.283063041541027e-14,-20.230211969234926,-13.386939601362323,1.2443487755753324e-06,-7.682743330406083e-14,-33.00561919018934,-10.337605144700156
NGC2976,-3.119275948648692e-10,3.8838426918985647e-10,-1.002153517783269,-29.51343477093216,-2.705294738225561e-10,3.368366511639446e-10,-0.31978192440122727,-4.8080480912613295,-1.1707399622899276e-09,1.4576902894007186e-09,-1.5099248856129392,-20.636686003572176,-1.4146422921967883e-10,1.761411572154259e-10,-1.0937997672437072,-13.924978463803763,-9.45795664009097e-11,1.177669628482647e-10,-1.5368118266652817,-9.990495739660307,-7.773282018064265e-11,9.679668178108614e-11,-2.9752036093513516,-9.657544363067137
NGC2998,-4.825283408393943e-07,2.149990407929181e-09,4.744090986585989,-513.1199446277537,-7.459946023876303e-08,3.3238567453963697e-10,0.5525489879924587,-19.48188881592466,-1.9499284083697907e-07,8.688140577343498e-10,1.7966126859996532,-50.29899359092644,-3.199356530814157e-07,1.4255547853281314e-09,4.133348388866608,-346.6643878960395,-2.3732688170241545e-07,1.0575060827022753e-09,4.555942888363878,-266.8749281383352,-1.8356184838808076e-07,8.180158772574941e-10,7.1389901428045155,-230.00387182980162
NGC3109,0.19390991535705693,-0.09896662373705678,-3.470632745259906,-202.0447850275244,0.0831264360309449,-0.03800925564122235,-0.9924046130928929,-13.021608815189335,0.26017664758173986,-0.11918126834842586,-3.0970525438965284,-40.76198484329889,0.09435977135571394,-0.05304480097737507,-1.7778987908488837,-101.46953162344393,0.05944626580672341,-0.04011185279671259,-1.2420424181911645,-68.24253989520494,0.03679914038659893,-0.04076835692407499,-1.0592790683001678,-52.5233222504489
NGC3198,-0.8662227896498962,-3.317404201094064,56.19943850898901,-968.4645143804942,-0.03451250954052259,-0.21203915894944675,5.540522989068759,-24.714908510607685,-0.09024564329296286,-0.47105712779583264,12.948235637995595,-52.96679693494926,-0.6657499358777699,-1.3799143058635224,27.284450464190137,-330.9792059654958,-0.8518607687200266,-1.1568840701167176,26.63223543194664,-208.3767649856947,-1.577923707357229,-1.531207521366099,41.01209349446023,-169.81749228920455
NGC3521,5.17559328727657e-11,0.0,-16.547598665259144,-37.386676182536576,1.0763717078137662e-11,0.0,-2.0453564306699796,-3.6113038128415473,8.016805676093321e-11,0.0,-16.08333992394074,-31.768778552508895,2.429634271550185e-11,0.0,-12.837748149504176,-28.019157122562454,2.3031354601243947e-11,0.0,-16.48890720300386,-35.47981234759779,3.4565683648679624e-11,0.0,-30.605487244934228,-65.34626183555623
NGC3726,0.15444351022786496,0.15444418189208475,2.270706786448845,-38.826970485637005,0.04540073654556694,0.04540093676613203,0.9411590618599842,-4.708930467657189,0.5371129022452408,0.5371152689537452,11.601606061831186,-55.736503624069144,0.10487986933315008,0.104880325330579,1.494980169441234,-26.3637916547271,0.08153619577172266,0.08153655010171756,1.0929985947939316,-20.491560737498965,0.07213206166984265,0.07213237473045386,0.8066311983463601,-18.118169381487913
NGC3741,2.6757216402461825,1.7992223787410069,10.6988265834365,-185.81318919312045,0.43622091954879627,0.2867017558769098,2.6205468327253625,-10.63816777344643,1.0921758183257053,0.7167103215773665,6.71007424544451,-26.67510629994298,1.2940417959480657,0.8689483985450321,5.376897203342598,-94.12869599803354,0.8042691650653424,0.5384152112627243,3.621243351060863,-64.38193253398674,0.47174480127392826,0.31182303597062555,2.7983842481686914,-51.95275360490993
NGC3769,-2.2699242794798877,-2.26992427792883,11.018771714913212,-37.51844173761338,-0.325838759033456,-0.3258387588213985,3.1251942878935997,-3.64010643304718,-3.3797765808977904,-3.379776578700632,32.374449578636224,-37.71920063482804,-1.5106791599875518,-1.5106791589520796,7.3197942143376205,-25.0470102591015,-1.1291038304921015,-1.1291038297133538,5.450765267346432,-18.83733134536501,-0.8939097695971316,-0.8939097689689888,4.266819269700864,-15.194841838785322
NGC3877,-0.42081077864861394,-0.420810282460387,0.5763390656169203,-119.94408645603802,-0.11191167626739366,-0.11191154320711583,0.1378756149942768,-9.218789864643155,-0.6602899355404094,-0.6602891751027469,1.1432041823137622,-52.693104341375395,-0.28291193050620267,-0.28291160958556416,0.4487063960149702,-81.04150791342543,-0.21574106499033996,-0.21574083910713227,0.4332503254167641,-62.39930634916924,-0.18112993305792346,-0.18112978788880763,0.5787295285066985,-53.80306607317575
NGC3893,-0.5547630320538797,-0.5849599371270413,-0.891110311094484,-34.76740139453671,-0.4909261746444669,-0.5086728930138303,-0.6521898823029285,-5.539537812658206,-6.229208099447362,-6.451428595336523,-8.63574197874729,-69.42353545417296,-0.434501379406891,-0.4589171831814382,-0.726622259713045,-27.99717945074542,-0.346569405778721,-0.3673463751175403,-0.6284085678233005,-23.636413434147943,-0.2571635782265628,-0.27607932215705655,-0.597495961723362,-21.04517580833847
NGC3917,-3.1626794633056265,-3.2327673751208037,1.6495573291019299,-206.12669725677637,-0.9022513790685924,-0.9187376214965393,1.0345874255356378,-12.789425547308795,-4.7261521027793485,-4.806401531827763,5.759720214292241,-62.46408304851559,-1.8478349346813583,-1.8864568024915132,0.966876473452363,-125.421503289912,-1.350309792186352,-1.3753453851355342,0.7107947309684188,-98.48379910339409,-1.1698352353188888,-1.1844786579307374,0.6251833304797789,-100.42310731135478
NGC3953,-0.8075091543201349,-0.7923901228979782,2.5813184270076337,-39.62352855282957,-0.22988240244839786,-0.22466105392598268,1.3678484544153693,-4.736338122145381,-1.7804061778972478,-1.7230950444532738,10.74073239087376,-35.33726878303395,-0.6506729899361043,-0.6408158256320404,2.072508952251455,-32.67072171758895,-0.5500036024134136,-0.5455194002161301,1.7395144779517926,-28.845432890199618,-0.4914273726971943,-0.49717546010093105,1.522959026724457,-28.889937657279503
NGC3972,-7.247393723570772,-8.199778399517326,0.9656656533267849,-120.21992625208367,-1.7815408502706125,-1.9426578728149295,0.7640759005239539,-9.899120464444035,-9.453914910525121,-10.328795247453442,4.191192966987288,-53.62418716275654,-6.048890261749624,-6.824939502203035,0.7479810972419441,-97.35337978345905,-5.459034022946362,-6.12931088948449,0.5823985386691469,-83.09021445586936,-5.754780374924047,-6.389909830654605,0.39397835277576615,-76.266350026997
NGC3992,0.2759391607508423,-0.0933862926075546,0.08014998532375672,-91.04371459770394,0.241891372795925,-0.06434939290113584,0.05798860690587665,-8.812135500865434,1.7709227722599223,-0.46943653303439703,0.3683993883938682,-63.930805926183695,0.2216736871250977,-0.07509994981134327,0.06611968585501626,-73.51172101867482,0.18626533681162116,-0.06323481771828537,0.0584325675391984,-62.38768308308178,0.16360896808606323,-0.05587662543838573,0.058655190445074,-56.37551124483438
NGC4010,-0.16426401759664344,1.3411068148735446,16.558096840093974,-96.9782779817071,-0.016431415898509123,0.13893728299855054,2.2880117614067963,-6.462299841214655,-0.07435757673478664,0.6320635500858601,10.455998621547517,-30.535590218588712,-0.12288141352532378,0.9896362212494978,12.205776779580058,-63.72452001632357,-0.11221916283534128,0.8855746829378219,10.90490091396116,-46.401892055020895,-0.1379147767275022,1.052493787151942,12.92528472143161,-33.78191854668442
NGC4013,0.08898893651413486,0.041300053103347056,0.34342404983992936,-208.24407354100458,0.047940655356459555,0.021797399784888948,0.18084288024120612,-13.259607029241394,0.2371645893679678,0.107777536329241,0.617047343821973,-76.01913815395604,0.03680646696946244,0.01704929426409174,-0.10522349732058434,-85.31604156977284,0.027927884326621077,0.012901460327125025,-0.3455426561277064,-63.85982130413705,0.03184777046097831,0.01465113731351897,-0.8562678331846234,-71.29911048381456
NGC4088,0.14620171913827118,0.005328284217818391,0.8403537593683812,-50.48204068004552,0.028624438319223556,0.0023645316768911065,0.2969646249653234,-6.2577437863707,0.29848374500110686,0.017265550458044145,2.5692205280274343,-44.58416535496434,0.10235569662564847,0.0057585457271662754,0.7247221542549995,-33.81106500075832,0.08409859826943822,0.007628443668306062,0.7902710877053678,-25.592855571660696,0.08487526053603522,0.014045637429680458,1.224367602998178,-21.037220827949245
NGC4100,-0.11011587849078658,0.13629757463089975,-2.884727312213768,-50.539652556198405,-0.07070319044679033,0.0447782993639798,-1.2686577427480283,-6.563517404352643,-0.47744961405855985,0.3292336518693899,-9.582628960120815,-48.34800248998392,-0.073910724337162,0.0656442568571779,-1.464681811053823,-26.244351702383153,-0.07441086301379962,0.04042346396042262,-1.0062120806318005,-18.79560170063404,-0.11236650253565594,0.02280400659550108,-0.8216135253146666,-17.020277548327403
