galaxy,model,configuration,holdout,n,n_train,n_test,n_parameters,chi2_data,chi2_data_per_row,prior_penalty,objective,length_catalogue_kpc,amplitude_catalogue_kms,physical_length_kpc,physical_amplitude_kms,ml_disk,ml_bulge,distance_ratio,distance_Mpc,inclination_deg,disk_pull,bulge_pull,distance_pull,inclination_pull,halo_bound_hit,nuisance_bound_hit,maximum_abs_pull,success,optimality,n_starts,near_best_starts,restart_objective_spread,holdout_admissible,holdout_chi2,holdout_chi2_per_row,distance_method,parameters_json,parameter_names_json
DDO154,nfw,all_0.10,False,12,12,0,5,95.4978204146992,7.958151701224934,8.589729956679495,104.0875503713787,15.77530233144957,137.75716767168385,16.468227249111703,134.96241762498212,0.2709475405700363,0.7,1.0439246680097358,4.217455658759333,66.54974512723054,-2.6608479112346286,0.0,0.8872782937966617,0.8499150424101777,False,False,2.6608479112346286,True,0.002243606538921979,8,8,1.3510870644495299e-08,True,,,2,"[2.7584455734702233, 4.925492480593527, -2.6608479112346286, 0.8872782937966617, 0.8499150424101777]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
DDO161,core,all_0.10,False,31,31,0,5,6.383240511427936,0.20591098423961085,0.5096683641241362,6.892908875552072,4.956964883019666,67.66884443256943,5.4521378051013905,67.07983780991914,0.576071032810366,0.7,1.0998943776620174,8.24920783246513,71.43152476451432,0.6150603335031857,0.0,0.3329812588733911,0.14315247645143242,False,False,0.6150603335031857,True,6.462844790892e-06,8,7,553.044240001174,True,,,1,"[1.6007936346921137, 4.2146258735883455, 0.6150603335031857, 0.3329812588733911, 0.14315247645143242]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
DDO161,nfw,all_0.10,False,31,31,0,5,26.610713918004418,0.8584101263872392,2.746060836310944,29.35677475431536,62.85342169312491,211.67400859430293,66.40834483674298,210.6154919800777,0.3423980767292352,0.7,1.0565589437751632,7.924192078313724,70.80679254551788,-1.6443868778249844,0.0,0.18852981258387735,0.08067925455178787,False,False,1.6443868778249844,True,0.0005517325572367312,8,8,4.162181710398727e-09,True,,,1,"[4.140805375767935, 5.355047395895324, -1.6443868778249844, 0.18852981258387735, 0.08067925455178787]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
DDO168,core,all_0.10,False,10,10,0,5,20.62933141912841,2.0629331419128407,2.3289665303725533,22.958297949500963,1.6816699211582977,61.64933771775241,1.6424021453493498,67.31771727084202,0.45287134608060736,0.7,0.9766495343022481,4.150760520784554,54.68445297877582,-0.42995161314250857,0.0,-0.4725689486449793,-1.3859245035373633,False,False,1.3859245035373633,True,0.00046091165305335374,8,7,300.9756308125955,True,,,2,"[0.5197873004130712, 4.121462486937118, -0.42995161314250857, -0.4725689486449793, -1.3859245035373633]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
DDO168,nfw,all_0.10,False,10,10,0,5,71.2762699896142,7.1276269989614205,6.295689928085443,77.57195991769964,4999.999999785562,2642.2452354235097,4837.375911481138,3126.8705259029084,0.4411873585831605,0.7,0.9674751823377203,4.111769524935312,48.84324122978073,-0.5434694430365554,0.0,-0.6582403574508986,-2.3594597950365443,True,False,2.3594597950365443,True,0.0005111184599325562,8,8,6.088356485633994e-10,True,,,2,"[8.51719319137335, 7.87938430266085, -0.5434694430365554, -0.6582403574508986, -2.3594597950365443]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
DDO170,core,all_0.10,False,8,8,0,5,38.288733989754114,4.786091748719264,1.344541066588682,39.6332750563428,3.427157936293504,62.319296529724454,3.5949977314720836,62.11538474510142,0.6510405733323871,0.7,1.0489734638141888,16.154191342738507,66.42601833852741,1.146380506304632,0.0,0.163244879380629,0.060859762646773286,False,False,1.146380506304632,True,0.0020088468823719324,8,8,5.29311705577129e-09,True,,,1,"[1.231731327705515, 4.132271113464836, 1.146380506304632, 0.163244879380629, 0.060859762646773286]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
DDO170,nfw,all_0.10,False,8,8,0,5,12.958459389724716,1.6198074237155895,0.005225367335216732,12.963684757059934,13.307715435366234,126.85576544677963,13.425512452985778,126.78169314358406,0.49256006662159624,0.7,1.0088517836282018,15.536317467874309,66.07529746441983,-0.0651080501175041,0.0,0.02950594542733977,0.010756780631404205,False,False,0.0651080501175041,True,1.2103943199368901e-05,8,8,5.233147248873138e-12,True,,,1,"[2.588343974952426, 4.843050735913334, -0.0651080501175041, 0.02950594542733977, 0.010756780631404205]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
ESO079-G014,core,all_0.10,False,15,15,0,5,13.015235243136027,0.8676823495424019,0.21917480757384958,13.234410050709878,5.31853848549965,177.30558396758843,4.82439649233568,177.44796387228817,0.4687277485958311,0.7,0.9070906425682191,26.033501441707887,78.76594946070786,-0.2804933990193483,0.0,-0.37189659111465984,-0.046810107858429144,False,False,0.37189659111465984,True,1.8810493584052066e-05,8,7,112.62729643087025,True,,,1,"[1.671198544840147, 5.177874707043266, -0.2804933990193483, -0.37189659111465984, -0.046810107858429144]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
ESO079-G014,nfw,all_0.10,False,15,15,0,5,46.67150478316207,3.111433652210805,0.9681138923204038,47.639618675482474,109.69511125792874,565.5294325008085,124.99303894235517,564.7487679905298,0.6019606127821574,0.7,1.1394586094949668,32.70246209250555,79.41519782908405,0.8059807128895026,0.0,0.5582234438640935,0.08303956581680921,False,False,0.8059807128895026,True,0.00019029637298418117,8,7,78.22208773990863,True,,,1,"[4.697704801638459, 6.337762341064399, 0.8059807128895026, 0.5582234438640935, 0.08303956581680921]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
ESO116-G012,core,all_0.10,False,15,15,0,5,8.25754723126766,0.5505031487511773,2.087394229487528,10.344941460755187,2.980091988819088,108.2250997331931,3.9055799132881033,108.01321832501333,0.6293384977881653,0.7,1.3105568311116984,17.03723880445208,74.39675414711348,0.99914294812671,0.0,1.035189437038995,0.13225138237116257,False,False,1.035189437038995,True,7.609082523177836e-05,8,6,335.54924138886923,True,,,1,"[1.0919541687721213, 4.684213314863245, 0.99914294812671, 1.035189437038995, 0.13225138237116257]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
ESO116-G012,nfw,all_0.10,False,15,15,0,5,30.20010015052524,2.0133400100350163,0.08820394327503647,30.288304093800278,22.679266311674084,290.7051991561155,23.08687247724146,290.67860795108913,0.46761427039932063,0.7,1.01797263456259,13.233644249313668,74.01828912569081,-0.29082248079938033,0.0,0.059908781875300014,0.006096375230270577,False,False,0.29082248079938033,True,0.001120394349433349,8,7,315.6058736848354,True,,,1,"[3.1214511287628395, 5.672309692358854, -0.29082248079938033, 0.059908781875300014, 0.006096375230270577]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
ESO444-G084,core,all_0.10,False,7,7,0,5,11.457131741106506,1.636733105872358,4.656345591398508,16.113477332505013,1.2864461258738693,67.53426039356016,1.3674053688357188,53.91373439694395,0.6751174586373713,0.7,1.062932478347552,5.133963870418676,41.59000171549911,1.3040933471758114,0.0,0.6332580633722421,1.598333619249853,False,False,1.598333619249853,True,0.0001965697476774761,8,8,1.002671723426829e-09,True,,,2,"[0.25188347535591343, 4.212635030498849, 1.3040933471758114, 0.6332580633722421, 1.598333619249853]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
ESO444-G084,nfw,all_0.10,False,7,7,0,5,2.9863113812021025,0.4266159116003004,0.17806707607466782,3.1643784572767704,13.931984415916162,199.2900044293017,14.109115404153089,186.95918013263895,0.49416649105203775,0.7,1.0127139812211223,4.891408529298021,34.39325709890387,-0.050967113569415426,0.0,0.1279344360375424,0.398876183150644,False,False,0.398876183150644,True,5.16056359451332e-06,8,8,2.0088375407567582e-11,True,,,2,"[2.634187233921171, 5.294761072570668, -0.050967113569415426, 0.1279344360375424, 0.398876183150644]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
ESO563-G021,core,all_0.10,False,30,30,0,5,280.2356611643322,9.341188705477741,13.532165521861582,293.7678266861938,6.388981399362761,392.3235527151455,5.917368357563175,392.4251184341964,0.2159991577121995,0.7,0.9261833753582966,56.31194922178443,82.8802463398382,-3.645179467112784,0.0,-0.4931923932105017,-0.03991788672060324,False,False,3.645179467112784,True,0.002908074557346943,8,3,727.1860056658788,True,,,1,"[1.8545748502625108, 5.972086888923258, -3.645179467112784, -0.4931923932105017, -0.03991788672060324]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
ESO563-G021,nfw,all_0.10,False,30,30,0,5,475.074535499422,15.835817849980733,5.72282080755201,480.797356306974,4999.999999999995,3862.496398078831,5831.551047414129,3859.920227245647,0.8138705893667728,0.7,1.1663102094828268,70.91166073655587,83.31865920226618,2.1158535044023647,0.0,1.1111715095116337,0.10621973408872527,True,False,2.1158535044023647,True,5.9026330722361864e-05,8,7,540.1564761671912,True,,,1,"[8.517193191416236, 8.259068988669341, 2.1158535044023647, 1.1111715095116337, 0.10621973408872527]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
F565-V2,core,all_0.10,False,7,7,0,5,0.28640634424726674,0.04091519203532382,1.0862355576973829e-05,0.2864172066028437,3.2010097740793872,88.24613557492557,3.202330380825606,88.22781107091714,0.4998220872540566,0.7,1.0004125594232522,51.821370578124466,60.02061794409261,-0.001545605475694344,0.0,0.0020548632811983217,0.002061794409261107,False,False,0.002061794409261107,True,5.070807544965906e-06,8,8,1.6442402994698568e-13,True,,,1,"[1.163466314428671, 4.48012990533536, -0.001545605475694344, 0.0020548632811983217, 0.002061794409261107]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
F565-V2,nfw,all_0.10,False,7,7,0,5,1.869471252362563,0.26706732176608045,0.00014989512717841367,1.8696211474897413,4999.99999999813,2674.9838850935976,5008.435632354968,2672.718924677391,0.4996669357159469,0.7,1.0016871264713683,51.88739315121687,60.0842061585312,-0.0028939235832977014,0.0,0.008403187617007436,0.008420615853120244,True,False,0.008420615853120244,True,1.5002594777924327e-06,8,8,4.344746784568088e-12,True,,,1,"[8.517193191415863, 7.891698635047885, -0.0028939235832977014, 0.008403187617007436, 0.008420615853120244]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
F568-3,core,all_0.10,False,18,18,0,5,14.424795243076838,0.8013775135042688,0.14899937005646402,14.573794613133302,3.9345416362994796,116.32614265074538,3.9069249815154232,124.99735782485116,0.4780951564334971,0.7,0.9929809727950851,81.82163215831503,36.740852512609,-0.1945566044123405,0.0,-0.07019027204914866,-0.3259147487390998,False,False,0.3259147487390998,True,0.00012452046031017388,8,7,57.24748868164916,True,,,1,"[1.36979439129794, 4.756397820598826, -0.1945566044123405, -0.07019027204914866, -0.3259147487390998]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
F568-3,nfw,all_0.10,False,18,18,0,5,49.194214961645784,2.7330119423136545,0.8964182226192902,50.09063318426507,4999.999999999968,2429.674002379942,5129.168662112514,2093.192478612092,0.5463484549286582,0.7,1.0258337324225093,84.52869955161478,48.25504236712175,0.3849971489527654,0.0,0.258337324225094,0.8255042367121752,True,False,0.8255042367121752,True,3.027708664453404e-05,8,7,21.730651176765562,True,,,1,"[8.517193191416231, 7.795512371935753, 0.3849971489527654, 0.258337324225094, 0.8255042367121752]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
F568-V1,core,all_0.10,False,15,15,0,5,5.637849874830068,0.37585665832200454,0.3113226248646028,5.94917249969467,2.4578351488148265,128.2489560220075,2.4948861284759034,116.00178977567037,0.5110265626214915,0.7,1.0150746398426855,81.81501597132045,45.28794368154201,0.0947347055430817,0.0,0.15074639842685478,0.5287943681542008,False,False,0.5287943681542008,True,0.00023863692271239222,8,8,7.538325519362843e-11,True,,,1,"[0.8992809416916565, 4.853973343838469, 0.0947347055430817, 0.15074639842685478, 0.5287943681542008]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]"
