galaxy,model,holdout,n,n_train,n_test,chi2_data,chi2_data_per_row,prior_penalty,objective,eta,physical_length_kpc,physical_amplitude_kms,length_catalogue_kpc,amplitude_catalogue_kms,ml_disk,ml_bulge,distance_ratio,inclination_deg,maximum_abs_pull,nuisance_bound_hit,train_admissible,holdout_admissible,holdout_chi2,holdout_chi2_per_row,minimum_training_v2,minimum_test_v2,nuisance_parameters_json,n_parameters,success,optimality,eta_bound_hit,eta_boundary,scale_bound_hit,parameters_json,guard_epsilon,gradient_ratio,contact_ratio,potential_depth_ratio,guard_active,original_admissible,original_objective,objective_increase,original_gradient_ratio,original_contact_ratio,original_potential_depth_ratio,selected_candidate,constrained_starts,trial_records_json
NGC5907,guarded_free_family,False,19,19,0,84.67053741416179,4.456344074429568,8.531943226229583,93.20248064039137,5.420584373200592e-13,27.769791613792663,220.70756929904255,26.92883384839131,220.71504603473718,0.965642011977665,0.7,1.0312288965105554,88.0563761855187,2.8584614792018055,False,True,True,,,32416.521142934864,,"{""disk_pull"": 2.8584614792018055, ""distance_pull"": 0.6002887884806762, ""inclination_pull"": 0.02818809275935103}",6,True,,True,lower,False,"[3.2931976028183687, 5.396872485088179, 5.420584373199122e-13, 2.8584614792018055, 0.6002887884806762, 0.02818809275935103]",0.001,5.419922165495076e-07,2.937914539424612e-19,7.272249239472143e-07,False,True,93.20248064039137,0.0,5.419922165495076e-07,2.937914539424612e-19,7.272249239472143e-07,admissible original,0,[]
NGC5985,guarded_free_family,False,33,33,0,182.92967915582653,5.543323610782622,38.15271110898865,221.0823902648152,998.0807941184094,49.99130126275963,212.18900010223444,27.327208646461493,215.98239437257865,0.7910765957781718,2.075928759717974,1.829359958037018,61.82477625038816,4.721144056013527,False,True,True,,,60478.16571468677,,"{""disk_pull"": 1.9924853164370804, ""bulge_pull"": 4.721144056013527, ""distance_pull"": 3.325817205461577, ""inclination_pull"": 0.9123881251940819}",7,True,,False,none,False,"[3.3078828595778886, 5.375196896827887, 6.90683565037175, 1.9924853164370804, 4.721144056013527, 3.325817205461577, 0.9123881251940819]",0.001,5.009614723741188e-07,0.0005000000241698881,0.0010000000000000846,True,False,221.08101681847918,0.0013734463360037807,0.001067785682127236,1.067785682127235,2.135571261359797,constrained optimum,6,"[{""objective"": 221.0823902648152, ""feasible"": true, ""success"": true, ""iterations"": 13, ""message"": ""Optimization terminated successfully""}, {""objective"": 221.08239129799227, ""feasible"": true, ""success"": true, ""iterations"": 33, ""message"": ""Optimization terminated successfully""}, {""objective"": 221.08239134822682, ""feasible"": true, ""success"": true, ""iterations"": 30, ""message"": ""Optimization terminated successfully""}, {""objective"": 221.08239183450036, ""feasible"": true, ""success"": true, ""iterations"": 25, ""message"": ""Optimization terminated successfully""}, {""objective"": 221.0823905243846, ""feasible"": true, ""success"": true, ""iterations"": 9, ""message"": ""Optimization terminated successfully""}, {""objective"": 221.0823902648152, ""feasible"": true, ""success"": true, ""iterations"": 13, ""message"": ""Optimization terminated successfully""}]"
NGC6015,guarded_free_family,False,44,44,0,335.51836643476804,7.625417418972001,5.71812343242997,341.23648986719803,4.199330710186568,6.260986066956782,60.31298628030264,4.751349384755313,60.53626908804243,0.81764708625696,0.7,1.317727988399492,60.36945603857063,2.1359588911111063,False,True,True,,,1911.3757706509793,,"{""disk_pull"": 2.1359588911111063, ""distance_pull"": 1.0590932946649732, ""inclination_pull"": 0.18472801928531787}",6,True,,False,none,False,"[1.5584286587043013, 4.103242674473567, 1.6485299077240867, 2.1359588911111063, 1.0590932946649732, 0.18472801928531787]",0.001,4.047438501729278e-08,1.6996532797903268e-07,3.4349541298374074e-07,False,True,341.23648986719803,0.0,4.047438501729278e-08,1.6996532797903268e-07,3.4349541298374074e-07,admissible original,0,[]
NGC6195,guarded_free_family,False,23,23,0,29.311675006405533,1.2744206524524144,1.3671762818062214,30.678851288211753,1.7856800139133412e-17,14.782793330066314,237.21994600698503,15.00702946545472,235.6589150578909,0.39508001551708094,0.7905370490161632,0.9850579266266796,61.29894692897451,1.0228494218219117,False,True,True,,,44324.896026583236,,"{""disk_pull"": -1.0228494218219117, ""bulge_pull"": 0.5282418821505321, ""distance_pull"": -0.1491872638367459, ""inclination_pull"": -0.14021061420509823}",7,True,,True,lower,False,"[2.7085187223592975, 5.462385484429612, 1.7856800139133412e-17, -1.0228494218219117, 0.5282418821505321, -0.1491872638367459, -0.14021061420509823]",0.001,6.261249349644682e-07,1.1180587825788413e-23,8.401110648961668e-07,False,True,30.678851288211753,0.0,6.261249349644682e-07,1.1180587825788413e-23,8.401110648961668e-07,admissible original,0,[]
NGC6503,guarded_free_family,False,31,31,0,208.04014363299206,6.710972375257808,2.470141947643188,210.51028558063524,1.591414744030944e-16,5.817286977889909,131.0796829476133,5.7502924524134436,131.2036142856437,0.7146201813231093,0.7,1.0116506292559688,74.19001658198141,1.551052724527411,False,True,True,,,3738.847251850685,,"{""disk_pull"": 1.551052724527411, ""distance_pull"": 0.23526754562053032, ""inclination_pull"": 0.09500829099070467}",6,True,,True,lower,False,"[1.7492507148051621, 4.876750424039422, 1.5914147440309438e-16, 1.551052724527411, 0.23526754562053032, 0.09500829099070467]",0.001,1.9117423396431068e-07,3.042374946096253e-23,2.5651045072271445e-07,False,True,210.51028558063524,0.0,1.9117423396431068e-07,3.042374946096253e-23,2.5651045072271445e-07,admissible original,0,[]
NGC6674,guarded_free_family,False,15,15,0,13.118978480666806,0.8745985653777871,10.831085047016266,23.95006352768307,8.78146599524422e-12,61.69914411144314,265.0187881696476,45.69173123913242,289.16534325172057,0.8772554874489504,0.7174692869711874,1.3503350045664555,61.973291128771365,2.4415608917877774,False,True,True,,,55303.831303805295,,"{""disk_pull"": 2.4415608917877774, ""bulge_pull"": 0.10705274751459101, ""distance_pull"": 1.7585443366473057, ""inclination_pull"": 1.3288818547952277}",7,True,,True,lower,False,"[3.8219173458429427, 5.666998646491321, 8.781465995205662e-12, 2.4415608917877774, 0.10705274751459101, 1.7585443366473057, 1.3288818547952277]",0.001,7.814693004787175e-07,6.862446088481145e-18,1.048546335643987e-06,False,True,23.95006352768307,0.0,7.814693004787175e-07,6.862446088481145e-18,1.048546335643987e-06,admissible original,0,[]
NGC6789,guarded_free_family,False,4,4,0,0.600855341967152,0.150213835491788,0.0011688563828284248,0.6020241983499803,5.0068941121566605e-14,0.6066691704160921,97.41149756618158,0.6065137940339036,97.73668211519023,0.502561872961352,0.7,1.0002561794698108,43.178620219443175,0.025517174206167823,False,True,True,,,123.22875447041054,,"{""disk_pull"": 0.022195332619961622, ""distance_pull"": 0.005009731854079208, ""inclination_pull"": 0.025517174206167823}",6,True,,True,lower,False,"[-0.500027807189883, 4.582276945237491, 5.006894112156535e-14, 0.022195332619961622, 0.005009731854079208, 0.025517174206167823]",0.001,1.0557936223992391e-07,5.286246871643302e-21,1.4166244704417787e-07,False,True,0.6020241983499803,0.0,1.0557936223992391e-07,5.286246871643302e-21,1.4166244704417787e-07,admissible original,0,[]
NGC6946,guarded_free_family,False,58,58,0,81.05116684988462,1.3974339112049072,1.6715806156348698,82.72274746551949,1.0790278497222706e-14,6.568615480374559,148.87613862834868,6.669552509781785,148.7780448107903,0.615579607032545,0.5658888296572255,0.9848659967427816,37.97051088646955,0.9236691873506558,False,True,True,,,15596.898221119225,,"{""disk_pull"": 0.903142197215152, ""bulge_pull"": -0.9236691873506558, ""distance_pull"": -0.05032511926496715, ""inclination_pull"": -0.014744556765227153}",7,True,,True,lower,False,"[1.8975527676891601, 5.002455563198087, 1.0790278497222649e-14, 0.903142197215152, -0.9236691873506558, -0.05032511926496715, -0.014744556765227153]",0.001,2.466089228441332e-07,2.6609789573883037e-21,3.308906469205541e-07,False,True,82.72274746551949,0.0,2.466089228441332e-07,2.6609789573883037e-21,3.308906469205541e-07,admissible original,0,[]
NGC7331,guarded_free_family,False,36,36,0,65.06152090624721,1.807264469617978,2.8263351808997115,67.88785608714693,2.4100190634693047e-12,11.460020558347606,247.37195143359406,13.02414748588527,246.9149909023536,0.5136158413368823,0.5336046207016959,0.8799056192174756,74.60995065768506,1.178784583550888,False,True,True,,,52434.421802709105,,"{""disk_pull"": 0.11668405777536525, ""bulge_pull"": -1.178784583550888, ""distance_pull"": -1.1769249316687396, ""inclination_pull"": -0.19502467115746797}",7,True,,True,lower,False,"[2.5668051333580193, 5.509044111001901, 2.410019063466401e-12, 0.11668405777536525, -1.178784583550888, -1.1769249316687396, -0.19502467115746797]",0.001,6.808626398355757e-07,1.6408919416077727e-18,9.13556073970404e-07,False,True,67.88785608714693,0.0,6.808626398355757e-07,1.6408919416077727e-18,9.13556073970404e-07,admissible original,0,[]
NGC7793,guarded_free_family,False,46,46,0,22.98008571059416,0.4995670806650904,1.2429357012276303,24.22302141182179,999.9807998707862,0.06386911652429113,2.0495452040520488,0.06329474719380603,2.2798729943305007,0.5908546938507725,0.7,1.0090745181227505,54.44356995441844,0.8270633282687161,False,True,True,,,552.7818654955481,,"{""disk_pull"": 0.7251068565217256, ""distance_pull"": 0.1819945023507191, ""inclination_pull"": 0.8270633282687161}",6,True,,True,upper,False,"[-2.759952935995547, 0.8241197371738022, 6.908735598182998, 0.7251068565217256, 0.1819945023507191, 0.8270633282687161]",0.001,4.6738373728835296e-11,4.673747634602046e-08,9.34749481881417e-08,False,True,24.22302141182179,0.0,4.6738373728835296e-11,4.673747634602046e-08,9.34749481881417e-08,admissible original,0,[]
NGC7814,guarded_free_family,False,18,18,0,23.22868431750512,1.2904824620836177,10.495326746108429,33.724011063613546,3.192915906647529e-33,6.890998833353257,218.46507554205422,6.724479550464309,218.46507554205422,1.0395172592582322,0.6508863905057425,1.0247631480829547,89.99999999999999,3.178617000466076,True,True,True,,,42402.65644315752,,"{""disk_pull"": 3.178617000466076, ""bulge_pull"": -0.31592849114637084, ""distance_pull"": 0.5402868672644667, ""inclination_pull"": -7.596723731572647e-15}",7,True,,True,lower,False,"[1.9057545322275915, 5.38662616442416, 3.192915906647529e-33, 3.178617000466076, -0.31592849114637084, 0.5402868672644667, -7.596723731572647e-15]",0.001,5.310343724380513e-07,1.695548094734042e-39,7.125220977674625e-07,False,True,33.724011063613546,0.0,5.310343724380513e-07,1.695548094734042e-39,7.125220977674625e-07,admissible original,0,[]
UGC00128,guarded_free_family,False,22,22,0,114.98614750628538,5.226643068467517,47.10229994306177,162.08844744934714,8.817337187468551e-11,41.170794973797015,113.14196818027501,26.388693920414802,132.94928892994938,1.6847371560931328,0.7,1.560167968068571,80.22880179070913,5.275621497956326,False,True,True,,,3156.5711103597355,,"{""disk_pull"": 5.275621497956326, ""distance_pull"": 3.7248282412807048, ""inclination_pull"": 2.3228801790709124}",6,True,,True,lower,False,"[3.272935657832165, 4.88996776927269, 8.817337187079824e-11, 5.275621497956326, 3.7248282412807048, 2.3228801790709124]",0.001,1.424315015541614e-07,1.2558665753204922e-17,1.911092719196601e-07,False,True,162.08844744934714,0.0,1.424315015541614e-07,1.2558665753204922e-17,1.911092719196601e-07,admissible original,0,[]
UGC00191,guarded_free_family,False,9,9,0,21.516604996642183,2.3907338885157983,15.07017422177436,36.586779218416545,2.0084176543219206e-13,9.878049389567504,68.89223522240728,6.355422036908252,76.43803010012995,1.0292591377689675,0.7,1.5542711927236414,51.679676485126116,3.1355472701970672,False,True,True,,,960.6867888619075,,"{""disk_pull"": 3.1355472701970672, ""distance_pull"": 1.8584387050145634, ""inclination_pull"": 1.3359352970252236}",6,True,,True,lower,False,"[1.8493083126500864, 4.336480348502722, 2.008417654321719e-13, 3.1355472701970672, 1.8584387050145634, 1.3359352970252236]",0.001,5.280793019307103e-08,1.0606037928796345e-20,7.085570944716706e-08,False,True,36.586779218416545,0.0,5.280793019307103e-08,1.0606037928796345e-20,7.085570944716706e-08,admissible original,0,[]
UGC00634,guarded_free_family,False,4,4,0,1.8829381270902719,0.47073453177256797,0.3396355824383269,2.2225737095285987,5.328745370517573e-20,6.241527168961629,117.21920293548305,5.8722521548428395,124.88213000435027,0.54606904869967,0.7,1.062884733894516,39.8781670420108,0.38277557001061224,False,True,True,,,4346.989795599529,,"{""disk_pull"": 0.38277557001061224, ""distance_pull"": 0.25235562043383664, ""inclination_pull"": 0.3597708802513499}",6,True,,True,lower,False,"[1.770238232291266, 4.8273703324706725, 5.328745370517573e-20, 0.38277557001061224, 0.25235562043383664, 0.3597708802513499]",0.001,1.5288191781149718e-07,8.146688117738637e-27,2.0513125033628287e-07,False,True,2.2225737095285987,0.0,1.5288191781149718e-07,8.146688117738637e-27,2.0513125033628287e-07,admissible original,0,[]
UGC00731,guarded_free_family,False,12,12,0,19.829004313549618,1.6524170261291349,10.380517630904983,30.2095219444546,2.030684296917839e-23,3.4609964432383036,74.1263226887205,1.823730406029134,76.83630537126894,0.5474706049066072,0.7,1.897756615668892,60.381049077921226,2.99252205222964,False,True,True,,,529.2092332719257,,"{""disk_pull"": 0.393908014234935, ""distance_pull"": 2.99252205222964, ""inclination_pull"": 1.1270163593070759}",6,True,,True,lower,False,"[0.600884077015997, 4.3416772546422004, 2.030684296917839e-23, 0.393908014234935, 2.99252205222964, 1.1270163593070759]",0.001,6.113691298085235e-08,1.2414976915224924e-30,8.2031227636259e-08,False,True,30.2095219444546,0.0,6.113691298085235e-08,1.2414976915224924e-30,8.2031227636259e-08,admissible original,0,[]
UGC00891,guarded_free_family,False,5,5,0,1.5301591963507097,0.30603183927014194,0.10435431787960363,1.6345135142303133,2.98767845969396e-19,3.7734010138746226,76.13388016394316,3.4725713804299425,76.51691278377356,0.513290729627492,0.7,1.0866302231078786,60.50310874526498,0.2850413792581814,False,True,True,,,635.640561791859,,"{""disk_pull"": 0.1139341634792345, ""distance_pull"": 0.2850413792581814, ""inclination_pull"": 0.10062174905299691}",6,True,,True,lower,False,"[1.2448953513544416, 4.337511798538266, 2.98767845969396e-19, 0.1139341634792345, 0.2850413792581814, 0.10062174905299691]",0.001,6.449328856123352e-08,1.9268520902922423e-26,8.653468709868326e-08,False,True,1.6345135142303133,0.0,6.449328856123352e-08,1.9268520902922423e-26,8.653468709868326e-08,admissible original,0,[]
UGC01281,guarded_free_family,False,25,25,0,149.71700261275103,5.988680104510041,70.03661183770465,219.7536144504557,1.5693389759829822e-08,0.05919695716017488,8.894395992552829,0.046770534514594654,8.894395992552829,1.9905358527674861,0.7,1.2656891304439248,89.99999968017235,5.999999999999999,True,True,True,,,1.9836532965731735,,"{""disk_pull"": 5.999999999999999, ""distance_pull"": 5.8340904893311825, ""inclination_pull"": -3.1982764761941837e-07}",6,True,,True,lower,False,"[-3.062501878731614, 0.6880976961092357, 1.5693389636688582e-08, 5.999999999999999, 5.8340904893311825, -3.1982764761941837e-07]",0.001,8.802205755690636e-10,1.3813644567027054e-17,1.1810471214368028e-09,False,True,219.7536144504557,0.0,8.802205755690636e-10,1.3813644567027054e-17,1.1810471214368028e-09,admissible original,0,[]
UGC02259,guarded_free_family,False,8,8,0,17.388563940606538,2.1735704925758172,33.0873496629129,50.47591360351944,999.9999999999999,40.72821338670707,211.98528510726538,22.08506755611921,233.80721776857237,1.4625781942259504,0.7,1.8441516324645482,46.35203241439084,4.661490898459205,False,True,True,,,2058.0315085717652,,"{""disk_pull"": 4.661490898459205, ""distance_pull"": 2.859223271250889, ""inclination_pull"": 1.7840108047969472}",6,True,,True,upper,False,"[3.0949017039579707, 5.4544969201122315, 6.90875477931522, 4.661490898459205, 2.859223271250889, 1.7840108047969472]",0.001,5.000000240907398e-07,0.0005000000240907398,0.0010000000000001453,True,False,50.47585901992406,5.458359537868773e-05,0.0008525512889807338,0.8525512889806344,1.7051024958071554,constrained optimum,6,"[{""objective"": 50.47591360351944, ""feasible"": true, ""success"": true, ""iterations"": 14, ""message"": ""Optimization terminated successfully""}, {""objective"": 50.47591384311418, ""feasible"": true, ""success"": true, ""iterations"": 31, ""message"": ""Optimization terminated successfully""}, {""objective"": 50.475914185399, ""feasible"": true, ""success"": true, ""iterations"": 30, ""message"": ""Optimization terminated successfully""}, {""objective"": 50.47591536669365, ""feasible"": true, ""success"": true, ""iterations"": 13, ""message"": ""Optimization terminated successfully""}, {""objective"": 50.47591361383791, ""feasible"": true, ""success"": true, ""iterations"": 13, ""message"": ""Optimization terminated successfully""}, {""objective"": 50.47591360351944, ""feasible"": true, ""success"": true, ""iterations"": 14, ""message"": ""Optimization terminated successfully""}]"
UGC02487,guarded_free_family,False,17,17,0,70.17352743938467,4.1278545552579216,12.155773466044254,82.32930090542892,1.3323143338899098e-24,28.745099932742814,255.2677181287116,24.468792147439043,302.4881438972694,0.9137127576581425,0.5386020899327802,1.1747657898083597,44.148152515102765,2.6183968442805816,False,True,True,,,92272.57278187519,,"{""disk_pull"": 2.6183968442805816, ""bulge_pull"": -1.138300057465761, ""distance_pull"": 1.161184238053621, ""inclination_pull"": 1.6296305030205533}",7,True,,True,lower,False,"[3.1973985156902947, 5.712042082974767, 1.3323143338899098e-24, 2.6183968442805816, -1.138300057465761, 1.161184238053621, 1.6296305030205533]",0.001,7.2502066703218e-07,9.65955427053397e-31,9.72805666470861e-07,False,True,82.32930090542892,0.0,7.2502066703218e-07,9.65955427053397e-31,9.72805666470861e-07,admissible original,0,[]
UGC02885,guarded_free_family,False,19,19,0,17.445695733610396,0.918194512295284,4.862641146969533,22.30833688057993,1.117353445813485e-15,30.74981177843674,299.36330174096315,27.99997492889421,305.6922468443792,0.7080771809632638,0.8999074338610673,1.0982085468478355,66.60593625025241,1.5111059437009766,False,True,True,,,71349.8230418821,,"{""disk_pull"": 1.5111059437009766, ""bulge_pull"": 1.0909979939078884, ""distance_pull"": 0.9820854684783555, ""inclination_pull"": 0.6514840625631035}",7,True,,True,lower,False,"[3.3322036147781677, 5.722578866600616, 1.1173534458134845e-15, 1.5111059437009766, 1.0909979939078884, 0.9820854684783555, 0.6514840625631035]",0.001,9.971390268394093e-07,1.1141567275941192e-21,1.337923923657701e-06,False,True,22.30833688057993,0.0,9.971390268394093e-07,1.1141567275941192e-21,1.337923923657701e-06,admissible original,0,[]
UGC02916,guarded_free_family,False,43,43,0,81.94778781641828,1.9057625073585647,72.66039045585264,154.60817827227092,1.7669677079730376e-12,0.4204333946710123,221.74711270734764,0.35497381734668293,239.3422463355286,1.9905358527674861,0.1834911711179015,1.1844067762902037,55.774297392508025,5.999999999999999,True,True,True,,,20068.77906352451,,"{""disk_pull"": 5.999999999999999, ""bulge_pull"": -5.814828674862135, ""distance_pull"": 1.2306329764672777, ""inclination_pull"": 1.154859478501605}",7,True,,True,lower,False,"[-1.0357112461796836, 5.477894520642935, 1.7669677079714765e-12, 5.999999999999999, -5.814828674862135, 1.2306329764672777, 1.154859478501605]",0.001,5.471098599193063e-07,9.667254551910663e-19,7.340915867830367e-07,False,True,154.60817827227092,0.0,5.471098599193063e-07,9.667254551910663e-19,7.340915867830367e-07,admissible original,0,[]
UGC02953,guarded_free_family,False,115,115,0,950.5591373035138,8.265731628726208,10.859391018664756,961.4185283221785,2.1861012722726506e-30,22.347942549122,261.0856827857823,14.569342875230689,274.7812615725032,0.4960184761367009,0.38362908764965475,1.5339018884040194,53.72904326806824,2.611865110495002,False,True,True,,,4347.835548652302,,"{""disk_pull"": -0.0347215055797834, ""bulge_pull"": -2.611865110495002, ""distance_pull"": 1.779672961346731, ""inclination_pull"": 0.9322608170170603}",7,True,,True,lower,False,"[2.678919517970441, 5.615975368694605, 2.1861012722726506e-30, -0.0347215055797834, -2.611865110495002, 1.779672961346731, 0.9322608170170603]",0.001,7.584460748423582e-07,1.6580399291630775e-36,1.0176546309216874e-06,False,True,961.4185283221785,0.0,7.584460748423582e-07,1.6580399291630775e-36,1.0176546309216874e-06,admissible original,0,[]
UGC03205,guarded_free_family,False,48,48,0,167.55600927151585,3.4907501931565803,5.622468306114335,173.1784775776302,1.9748609174215727e-14,21.148045275095235,209.8336941015054,16.140471644454678,213.04237877270415,0.6970817423483459,0.8646551281966862,1.3102495231210292,69.16052698792684,1.5512476156051453,False,True,True,,,9946.339191879822,,"{""disk_pull"": 1.4431370370359549, ""bulge_pull"": 0.9174488157010487, ""distance_pull"": 1.5512476156051453, ""inclination_pull"": 0.5401317469817101}",7,True,,True,lower,False,"[2.781329884500018, 5.361491107293434, 1.9748609174215534e-14, 1.4431370370359549, 0.9174488157010487, 1.5512476156051453, 0.5401317469817101]",0.001,4.899018133299401e-07,9.674879445192574e-21,6.573319654080542e-07,False,True,173.1784775776302,0.0,4.899018133299401e-07,9.674879445192574e-21,6.573319654080542e-07,admissible original,0,[]
UGC03546,guarded_free_family,False,30,30,0,22.679833021158473,0.7559944340386158,3.361694396631965,26.041527417790437,6.141276229104504e-16,6.4413663125837095,193.98625747530144,7.073923099718302,192.03527860683465,0.6786112602387938,0.530573955832954,0.910579069320137,54.185287187605354,1.3265105730818276,False,True,True,,,27284.652079580264,,"{""disk_pull"": 1.3265105730818276, ""bulge_pull"": -1.2035211196243494, ""distance_pull"": -0.35644176534889815, ""inclination_pull"": -0.16294256247892902}",7,True,,True,lower,False,"[1.9564152198899207, 5.257679097893082, 6.141276229104503e-16, 1.3265105730818276, -1.2035211196243494, -0.35644176534889815, -0.16294256247892902]",0.001,4.1869764958865773e-07,2.5713379226007507e-22,5.61792876505407e-07,False,True,26.041527417790437,0.0,4.1869764958865773e-07,2.5713379226007507e-22,5.61792876505407e-07,admissible original,0,[]
UGC03580,guarded_free_family,False,47,47,0,185.0024066353336,3.9362214177730555,42.39116877653917,227.39357541187277,1.1962451441409627e-14,4.811694228710435,150.05510162799652,8.080601702095306,148.50382899947172,1.2973663917612763,0.23443697605706437,0.5954623685341104,61.85969121650937,4.750719291226261,False,True,True,,,347.06001218609526,,"{""disk_pull"": 4.140926390179583, ""bulge_pull"": -4.750719291226261, ""distance_pull"": -1.610370956027676, ""inclination_pull"": -0.2850771958726573}",7,True,,True,lower,False,"[2.0894663378414964, 5.000610742418567, 1.1962451441409556e-14, 4.140926390179583, -4.750719291226261, -1.610370956027676, -0.2850771958726573]",0.001,2.505302228826643e-07,2.9969556258394027e-21,3.3615210093265924e-07,False,True,227.39357541187277,0.0,2.505302228826643e-07,2.9969556258394027e-21,3.3615210093265924e-07,admissible original,0,[]
UGC04278,guarded_free_family,False,25,25,0,10.540477987198885,0.42161911948795544,2.2180400271537737,12.75851801435266,3.980963853461903,1.783628570837426,38.77205160794579,1.4020500020732798,38.77205160794579,0.656158140257725,0.7,1.2721576036517153,89.999999999625,1.1803851669274734,True,True,True,,,19.37622021395903,,"{""disk_pull"": 1.1803851669274734, ""distance_pull"": 0.9081469511325654, ""inclination_pull"": -1.249999993758297e-10}",6,True,,False,none,False,"[0.33793545279331394, 3.6576996676917317, 1.6056234171810373, 1.1803851669274734, 0.9081469511325654, -1.249999993758297e-10]",0.001,1.6726156593634657e-08,6.658622480660304e-08,1.3474853961849304e-07,False,True,12.75851801435266,0.0,1.6726156593634657e-08,6.658622480660304e-08,1.3474853961849304e-07,admissible original,0,[]
UGC04325,guarded_free_family,False,8,8,0,10.70302675930295,1.3378783449128688,0.41282736334781744,11.115854122650768,1.6815144372187742e-21,1.4231545736356057,105.3983855157974,1.2160436199213058,107.03657474423885,0.5178231198163322,0.7,1.1703153984950825,41.778757895388416,0.5677179949836084,False,True,True,,,1447.4220019755026,,"{""disk_pull"": 0.15211432617413126, ""distance_pull"": 0.5677179949836084, ""inclination_pull"": 0.2595859651294712}",6,True,,True,lower,False,"[0.19560265454641396, 4.673170596094361, 1.6815144372187742e-21, 0.15211432617413126, 0.5677179949836084, 0.2595859651294712]",0.001,1.2360228827776964e-07,2.078390322123465e-28,1.6584493641757427e-07,False,True,11.115854122650768,0.0,1.2360228827776964e-07,2.078390322123465e-28,1.6584493641757427e-07,admissible original,0,[]
UGC04483,guarded_free_family,False,8,8,0,1.8681598583032413,0.23351998228790516,0.0028031278653204263,1.8709629861685617,2.0451797268674892e-15,0.40741758938768213,25.775483263875316,0.4063687917354856,25.792007526811094,0.5046918221926318,0.7,1.00258090107687,58.05883093228248,0.040562633352774734,False,True,True,,,18.42279231733986,,"{""disk_pull"": 0.040562633352774734, ""distance_pull"": 0.027807127731438303, ""inclination_pull"": 0.01961031076082855}",6,True,,True,lower,False,"[-0.9004941776559754, 3.2500646581515285, 2.045179726867487e-15, 0.040562633352774734, 0.027807127731438303, 0.01961031076082855]",0.001,7.3921747902480315e-09,1.511832601847621e-23,9.918544188447476e-09,False,True,1.8709629861685617,0.0,7.3921747902480315e-09,1.511832601847621e-23,9.918544188447476e-09,admissible original,0,[]
UGC04499,guarded_free_family,False,9,9,0,4.404764249303463,0.489418249922607,0.23285770949678922,4.637621958800253,2.574953101253994e-25,2.7211326550348307,78.04615657361774,2.4852147442628096,78.38935141253795,0.5419902116352965,0.7,1.0949285816514023,50.30120551094158,0.3502143889763703,False,True,True,,,797.3934733878879,,"{""disk_pull"": 0.3502143889763703, ""distance_pull"": 0.31642860550467444, ""inclination_pull"": 0.1004018369805251}",6,True,,True,lower,False,"[0.910359072017265, 4.361688094311803, 2.574953101253994e-25, 0.3502143889763703, 0.31642860550467444, 0.1004018369805251]",0.001,6.777376865271272e-08,1.7451427577597336e-32,9.093631282722842e-08,False,True,4.637621958800253,0.0,6.777376865271272e-08,1.7451427577597336e-32,9.093631282722842e-08,admissible original,0,[]
UGC05005,guarded_free_family,False,11,11,0,0.3078489083925461,0.02798626439932237,0.0547620152268846,0.3626109236194307,8.459564669259241e-17,8.106429405764013,112.2254033584573,7.952781373434674,116.3685817491825,0.5119717536363346,0.7,1.0193200372441498,42.865500185945564,0.18655001859455658,False,True,True,,,193.49763248667892,,"{""disk_pull"": 0.10275996526003621, ""distance_pull"": 0.09696130841222875, ""inclination_pull"": 0.18655001859455658}",6,True,,True,lower,False,"[2.073521725773768, 4.756762582619255, 8.459564669259241e-17, 0.10275996526003621, 0.09696130841222875, 0.18655001859455658]",0.001,1.401331692649584e-07,1.185465607705167e-23,1.8802545543908084e-07,False,True,0.3626109236194307,0.0,1.401331692649584e-07,1.185465607705167e-23,1.8802545543908084e-07,admissible original,0,[]
UGC05253,guarded_free_family,False,73,73,0,62.7625591158795,0.8597610837791712,1.7840584511349031,64.5466175670144,1.5612976402073148e-14,12.295994254015632,240.02153102609384,10.962695190809953,248.45875109433086,0.6200010274039573,0.592223612417703,1.1216214662543373,38.53334421130836,0.9342240483239583,False,True,True,,,16058.742451352316,,"{""disk_pull"": 0.9342240483239583, ""bulge_pull"": -0.7261232095577919, ""distance_pull"": 0.4869111148993573, ""inclination_pull"": 0.38333605282709}",7,True,,True,lower,False,"[2.3944981628588264, 5.5152768401864485, 1.561297640207303e-14, 0.9342240483239583, -0.7261232095577919, 0.4869111148993573, 0.38333605282709]",0.001,6.41001428632437e-07,1.0007940178933414e-20,8.600717887699616e-07,False,True,64.5466175670144,0.0,6.41001428632437e-07,1.0007940178933414e-20,8.600717887699616e-07,admissible original,0,[]
UGC05414,guarded_free_family,False,6,6,0,0.7512282566708945,0.12520470944514908,0.07459665459208958,0.8258249112629841,1.0500945109348093e-16,2.095232755865855,65.49184818693166,1.9858090370326187,65.60478789958013,0.5231508486008775,0.7,1.055102840601807,55.141358364787536,0.19656929787244246,False,True,True,,,366.815130723316,,"{""disk_pull"": 0.19656929787244246, ""distance_pull"": 0.18367613533935684, ""inclination_pull"": 0.04711945492917806}",6,True,,True,lower,False,"[0.686026406434184, 4.183648679560762, 1.0500945109348093e-16, 0.19656929787244246, 0.18367613533935684, 0.04711945492917806]",0.001,4.772358791821888e-08,5.011427771503643e-24,6.403372877797294e-08,False,True,0.8258249112629841,0.0,4.772358791821888e-08,5.011427771503643e-24,6.403372877797294e-08,admissible original,0,[]
