galaxy,point_index,radius_kpc,observed_kms,sigma_kms,is_outer,is_training,training_edge_kpc,model,predicted_kms,valid_prediction,fit_failed,failure_reason,conditioning,inclination_factor,distance_ratio,residual_kms,standardized_residual,squared_standardized_error
NGC2841,18,9.6,323.0,10.4,False,True,43.08,compact_plummer,325.2335076510578,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,2.233507651057778,0.21476035106324787,0.04612200838880947
NGC2841,18,9.6,323.0,10.4,False,True,43.08,extended,325.2457976800856,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,2.245797680085616,0.21594208462361691,0.04663098391159333
NGC2841,18,9.6,323.0,10.4,False,True,43.08,nfw,322.3010223312311,True,False,,inner_only_retrospective_prediction,0.9940603771945812,0.9863412549781828,-0.6989776687689186,-0.06720939122778063,0.004517102269208877
NGC2841,18,9.6,323.0,10.4,False,True,43.08,profiled_baryons,395.3588805301348,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.030581788302988,1.5957446808510638,72.3588805301348,6.957584666359115,48.40798438955548
NGC2841,18,9.6,323.0,10.4,False,True,43.08,scalar_core,324.80558183316987,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,1.8055818331698674,0.17361363780479494,0.030141695231814522
NGC2841,19,9.93,322.0,13.6,False,True,43.08,adaptive_primary,325.00060229449144,True,False,,conditional_inner_validation_retrospective_prediction,1.0231572754378635,1.1448896992038589,3.0006022944914434,0.2206325216537826,0.04867870961130685
NGC2841,19,9.93,322.0,13.6,False,True,43.08,baryon_only,305.78475970919743,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0231572754378635,1.1448896992038589,-16.21524029080257,-1.1922970802060713,1.4215723274679228
NGC2841,19,9.93,322.0,13.6,False,True,43.08,compact_plummer,325.0012406783359,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,3.0012406783358756,0.2206794616423438,0.048699424790754696
NGC2841,19,9.93,322.0,13.6,False,True,43.08,extended,325.0247356219845,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,3.0247356219845187,0.22240703102827344,0.04946488745081139
NGC2841,19,9.93,322.0,13.6,False,True,43.08,nfw,322.4418491894068,True,False,,inner_only_retrospective_prediction,0.9940603771945812,0.9863412549781828,0.44184918940680973,0.03248891098579483,0.0010555293370429
NGC2841,19,9.93,322.0,13.6,False,True,43.08,profiled_baryons,394.6853426745921,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.030581788302988,1.5957446808510638,72.6853426745921,5.3445104907788314,28.563792386044987
NGC2841,19,9.93,322.0,13.6,False,True,43.08,scalar_core,324.5861218177892,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,2.5861218177892056,0.1901560160139122,0.03615931042628323
NGC2841,20,10.27,321.0,13.6,False,True,43.08,adaptive_primary,325.2982001951634,True,False,,conditional_inner_validation_retrospective_prediction,1.0231572754378635,1.1448896992038589,4.2982001951634174,0.31604413199731013,0.09988389336993318
NGC2841,20,10.27,321.0,13.6,False,True,43.08,baryon_only,304.9282466049417,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0231572754378635,1.1448896992038589,-16.071753395058295,-1.181746573166051,1.3965249631897048
NGC2841,20,10.27,321.0,13.6,False,True,43.08,compact_plummer,325.2905348683795,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,4.2905348683794955,0.3154805050279041,0.09952794905266142
NGC2841,20,10.27,321.0,13.6,False,True,43.08,extended,325.3243839892438,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,4.324383989243813,0.3179694109738098,0.10110454631503157
NGC2841,20,10.27,321.0,13.6,False,True,43.08,nfw,322.7504261826181,True,False,,inner_only_retrospective_prediction,0.9940603771945812,0.9863412549781828,1.7504261826181278,0.12870780754545058,0.016565699723156746
NGC2841,20,10.27,321.0,13.6,False,True,43.08,profiled_baryons,394.7505536015361,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.030581788302988,1.5957446808510638,73.75055360153613,5.422834823642362,29.40713752450829
NGC2841,20,10.27,321.0,13.6,False,True,43.08,scalar_core,324.8891022106826,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,3.8891022106826085,0.28596339784430946,0.08177506490666281
NGC2841,21,10.6,323.0,9.32,False,True,43.08,adaptive_primary,325.5005663223672,True,False,,conditional_inner_validation_retrospective_prediction,1.0231572754378635,1.1448896992038589,2.500566322367206,0.26830110755012937,0.07198548431262608
NGC2841,21,10.6,323.0,9.32,False,True,43.08,baryon_only,303.9854758549649,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0231572754378635,1.1448896992038589,-19.014524145035125,-2.040184994102481,4.1623548101609416
NGC2841,21,10.6,323.0,9.32,False,True,43.08,compact_plummer,325.4855351639443,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,2.4855351639442915,0.26668832231161926,0.07112266125738612
NGC2841,21,10.6,323.0,9.32,False,True,43.08,extended,325.5283520318324,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,2.528352031832412,0.27128240684897126,0.07359414426577077
NGC2841,21,10.6,323.0,9.32,False,True,43.08,nfw,322.968326586808,True,False,,inner_only_retrospective_prediction,0.9940603771945812,0.9863412549781828,-0.03167341319198158,-0.003398434891843517,1.1549359714099457e-05
NGC2841,21,10.6,323.0,9.32,False,True,43.08,profiled_baryons,394.5415118070407,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.030581788302988,1.5957446808510638,71.5415118070407,7.676127876291921,58.92293917318592
NGC2841,21,10.6,323.0,9.32,False,True,43.08,scalar_core,325.0970613295528,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,2.097061329552787,0.22500658042411875,0.050627961234155416
NGC2841,22,10.93,322.0,11.9,False,True,43.08,adaptive_primary,325.7425480290198,True,False,,conditional_inner_validation_retrospective_prediction,1.0231572754378635,1.1448896992038589,3.742548029019815,0.31449983437141305,0.09891014581964624
NGC2841,22,10.93,322.0,11.9,False,True,43.08,baryon_only,303.0674600488201,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0231572754378635,1.1448896992038589,-18.932539951179876,-1.5909697437966281,2.5311847256763085
NGC2841,22,10.93,322.0,11.9,False,True,43.08,compact_plummer,325.7208137226238,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,3.7208137226238023,0.31267342206922705,0.097764668868481
NGC2841,22,10.93,322.0,11.9,False,True,43.08,extended,325.77156501584915,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,3.7715650158491485,0.31693823662597886,0.10044984583558497
NGC2841,22,10.93,322.0,11.9,False,True,43.08,nfw,323.17646157578787,True,False,,inner_only_retrospective_prediction,0.9940603771945812,0.9863412549781828,1.1764615757878687,0.0988623172930982,0.009773757780561224
NGC2841,22,10.93,322.0,11.9,False,True,43.08,profiled_baryons,394.26636886807097,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.030581788302988,1.5957446808510638,72.26636886807097,6.072804106560586,36.878949716659115
NGC2841,22,10.93,322.0,11.9,False,True,43.08,scalar_core,325.3451175804567,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,3.3451175804567015,0.2811023176854371,0.0790185130081244
NGC2841,23,11.27,321.0,11.0,False,True,43.08,adaptive_primary,325.7757489523168,True,False,,conditional_inner_validation_retrospective_prediction,1.0231572754378635,1.1448896992038589,4.775748952316803,0.4341589956651639,0.18849403351698382
NGC2841,23,11.27,321.0,11.0,False,True,43.08,baryon_only,301.87161738549713,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0231572754378635,1.1448896992038589,-19.12838261450287,-1.7389438740457153,3.0239257970811204
NGC2841,23,11.27,321.0,11.0,False,True,43.08,compact_plummer,325.74775501958527,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,4.74775501958527,0.43161409268957,0.18629072500824073
NGC2841,23,11.27,321.0,11.0,False,True,43.08,extended,325.8056928665047,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,4.805692866504728,0.436881169682248,0.19086515642292917
NGC2841,23,11.27,321.0,11.0,False,True,43.08,nfw,323.26871962089,True,False,,inner_only_retrospective_prediction,0.9940603771945812,0.9863412549781828,2.2687196208900104,0.20624723826272823,0.04253792329100259
NGC2841,23,11.27,321.0,11.0,False,True,43.08,profiled_baryons,393.4980172266636,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.030581788302988,1.5957446808510638,72.49801722666359,6.590728838787599,43.43770662642653
NGC2841,23,11.27,321.0,11.0,False,True,43.08,scalar_core,325.38473084342775,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,4.3847308434277465,0.3986118948570679,0.15889144272154215
NGC2841,24,12.31,323.0,4.24,False,True,43.08,adaptive_primary,323.61701598602855,True,False,,conditional_inner_validation_retrospective_prediction,1.0231572754378635,1.1448896992038589,0.617015986028548,0.1455226382142802,0.02117683823284428
NGC2841,24,12.31,323.0,4.24,False,True,43.08,baryon_only,295.6400203581005,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0231572754378635,1.1448896992038589,-27.359979641899486,-6.452825387240444,41.63895547821478
NGC2841,24,12.31,323.0,4.24,False,True,43.08,compact_plummer,323.5734096081675,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,0.5734096081674807,0.13523811513383976,0.0182893477849537
NGC2841,24,12.31,323.0,4.24,False,True,43.08,extended,323.6479760157992,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,0.6479760157992018,0.15282453202811364,0.02335533758961193
NGC2841,24,12.31,323.0,4.24,False,True,43.08,nfw,322.4956121471962,True,False,,inner_only_retrospective_prediction,0.9940603771945812,0.9863412549781828,-0.5043878528038022,-0.11895939924617975,0.014151338669011991
NGC2841,24,12.31,323.0,4.24,False,True,43.08,profiled_baryons,386.5213140709945,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.030581788302988,1.5957446808510638,63.52131407099449,14.98144199787606,224.44360433572461
NGC2841,24,12.31,323.0,4.24,False,True,43.08,scalar_core,323.2453210905686,True,False,,inner_only_retrospective_prediction,1.0231572754378635,1.1448896992038589,0.24532109056860918,0.05785874777561537,0.0033476346941622766
NGC2841,25,14.35,319.0,4.24,False,True,43.08,adaptive_primary,314.9528251090241,True,False,,conditional_inner_validation_retrospective_prediction,1.0231572754378635,1.1448896992038589,-4.047174890975896,-0.9545223799471452,0.9111129738199621
