galaxy,model,n_outer,valid,loss,rmse_kms
NGC5585,extended,5,True,0.10119769364247226,0.5459941929990825
NGC5585,nfw,5,True,61.7838950250881,14.181106129167036
NGC5585,profiled_baryons,5,True,140.60439089166147,18.941499657105293
NGC5585,scalar_core,5,True,0.10119763345065964,0.545994046488493
NGC5907,adaptive_primary,4,True,2.2513949184439928,5.992544398867743
NGC5907,baryon_only,4,True,356.95525537594216,70.41711216745504
NGC5907,compact_plummer,4,True,2.806291402520261,6.656922456234604
NGC5907,extended,4,True,2.251394909376308,5.9925443877679205
NGC5907,nfw,4,True,10.174603994743375,12.653253032269985
NGC5907,profiled_baryons,4,True,162.51481270846028,48.34617340217526
NGC5907,scalar_core,4,True,2.2513949223220213,5.992544403614862
NGC5985,adaptive_primary,7,True,56.72713618166876,31.272004376681746
NGC5985,baryon_only,7,True,165.24635983093327,54.61376536104229
NGC5985,compact_plummer,7,True,55.10903560286712,30.804344266902007
NGC5985,extended,7,True,47.959394912369454,28.71268920575119
NGC5985,nfw,7,True,6.954402391323621,10.858583539418653
NGC5985,profiled_baryons,7,True,36.75385737656676,25.038252030658402
NGC5985,scalar_core,7,True,56.72713623035402,31.272004390802444
NGC6015,adaptive_primary,9,True,77.65371151658441,38.227493124238215
NGC6015,baryon_only,9,True,172.6264554848584,61.14665731319756
NGC6015,compact_plummer,9,True,69.03058415689735,35.976609821398334
NGC6015,extended,9,True,77.65371151250226,38.2274931231946
NGC6015,nfw,9,True,6.384722025823633,11.767004062392138
NGC6015,profiled_baryons,9,True,80.49398922949412,41.60022020235669
NGC6015,scalar_core,9,True,77.65371151658441,38.227493124238215
NGC6195,adaptive_primary,5,True,47.32973573789356,36.81624261678419
NGC6195,baryon_only,5,True,60.59871464219043,42.33661115276355
NGC6195,compact_plummer,5,True,44.985840878698255,35.801054408599754
NGC6195,extended,5,True,38.364986258244734,33.04985794948534
NGC6195,nfw,5,True,1.9707533744308783,6.741617483548368
NGC6195,profiled_baryons,5,True,57.86347724398077,41.405815266315734
NGC6195,scalar_core,5,True,47.32973626007627,36.816242847389525
NGC6503,adaptive_primary,7,True,9.092796074296617,8.886012022703403
NGC6503,baryon_only,7,True,682.0864123310039,64.72501713057503
NGC6503,compact_plummer,7,True,19.288262474367134,12.771587230914383
NGC6503,extended,7,True,9.09279606719617,8.886012019261257
NGC6503,nfw,7,True,0.9875198157051159,3.2341797709051407
NGC6503,profiled_baryons,7,True,210.99484549922983,37.11413962815009
NGC6503,scalar_core,7,True,18.343645737726767,12.509629547651205
NGC6674,adaptive_primary,3,True,1.4374328758678143,2.84736450865782
NGC6674,baryon_only,3,True,895.0169643682274,89.84198090197874
NGC6674,compact_plummer,3,True,1.4925434584853232,2.8323122056774386
NGC6674,extended,3,True,1.6027386569537818,2.811435723526084
NGC6674,nfw,3,True,2.8742070977108973,3.484962073551322
NGC6674,profiled_baryons,3,True,343.7960497363229,57.719229691934814
NGC6674,scalar_core,3,True,1.4374328971502361,2.847364506004611
NGC6946,adaptive_primary,12,True,0.05102371307260356,3.05610324458913
NGC6946,baryon_only,12,True,17.005192724814194,50.36704195865695
NGC6946,compact_plummer,12,True,0.05102371307260356,3.05610324458913
NGC6946,extended,12,True,0.05110689230984813,3.0697258823858653
NGC6946,nfw,12,True,0.5143566838011634,8.584114991508681
NGC6946,profiled_baryons,12,True,5.268554216006854,28.565393989391474
NGC6946,scalar_core,12,True,0.051023713145501415,3.056103252206261
NGC7331,adaptive_primary,8,True,0.36044025836609916,2.9475347896871877
NGC7331,baryon_only,8,True,492.7259255343156,103.83796036286726
NGC7331,compact_plummer,8,True,9.336280919391799,16.792348762001186
NGC7331,extended,8,True,8.569657127527208,15.863719122711936
NGC7331,nfw,8,True,1.481717705446414,6.200379261275715
NGC7331,profiled_baryons,8,True,178.76275031264234,64.78299099230996
NGC7331,scalar_core,8,True,8.728524146626455,16.316514625647343
NGC7793,adaptive_primary,10,True,22.877247849919172,26.875205020450075
NGC7793,baryon_only,10,True,13.448693559671465,27.4282011940781
NGC7793,compact_plummer,10,True,19.828205048025943,24.950516792030967
NGC7793,extended,10,True,22.877247849919172,26.875205020450075
NGC7793,nfw,10,True,10.045169565516304,17.8089643995689
NGC7793,profiled_baryons,10,True,7.690656884306323,20.83064618768282
NGC7793,scalar_core,10,True,22.877247849919172,26.875205020450075
NGC7814,adaptive_primary,4,True,5.61718899718514,11.462357310705883
NGC7814,baryon_only,4,True,446.06546707606503,101.15275052058341
NGC7814,compact_plummer,4,True,18.28021485497828,20.676436700129603
NGC7814,extended,4,True,5.61718875386541,11.46235706240882
NGC7814,nfw,4,True,1.1798553132981138,5.258816920776443
NGC7814,profiled_baryons,4,True,107.24924594028029,49.80434514960571
NGC7814,scalar_core,4,True,17.404803410090807,20.179292390155478
UGC00128,adaptive_primary,5,True,7.22029181255049,7.38178154082924
UGC00128,baryon_only,5,True,292.42336803024875,47.1775297557076
UGC00128,compact_plummer,5,True,8.06549087664952,7.806486757719916
UGC00128,extended,5,True,7.647324287690324,7.595842772402196
UGC00128,nfw,5,True,5.1441929372762845,5.879527408619134
UGC00128,profiled_baryons,5,True,150.60848047753908,34.56063992617816
UGC00128,scalar_core,5,True,7.220291818200653,7.3817815436772385
UGC00191,adaptive_primary,2,True,304.5589267117417,15.56227753324736
UGC00191,baryon_only,2,True,2259.6245465803877,37.33262017500733
UGC00191,compact_plummer,2,True,309.2533354192716,15.658808002404978
UGC00191,extended,2,True,280.6566923310439,14.965488400587283
UGC00191,nfw,2,True,45.3814510478428,5.246324270603572
UGC00191,profiled_baryons,2,True,25.769939708982943,5.24674196139553
UGC00191,scalar_core,2,True,304.5589278904796,15.56227755789915
UGC00731,adaptive_primary,3,True,1.019423934691228,3.2259272320787016
UGC00731,baryon_only,3,True,71.84473625262724,26.423475767405257
UGC00731,compact_plummer,3,True,5.098304906309822,7.189730941056194
UGC00731,extended,3,True,0.3400204501301775,1.8745986326676067
UGC00731,nfw,3,True,1.0817038607632268,3.381019757400172
UGC00731,profiled_baryons,3,True,1.22962170680292,3.5210822314334984
UGC00731,scalar_core,3,True,4.169937791913169,6.526274560933056
UGC01281,adaptive_primary,5,True,0.5194473195892979,2.8829077531944662
UGC01281,baryon_only,5,True,28.08467237022071,21.197989478333348
UGC01281,compact_plummer,5,True,16.93017522507991,16.458517661116343
UGC01281,extended,5,True,4.1642906222149785,8.16263743868608
UGC01281,nfw,5,True,0.8144600315220792,3.6098975753272096
UGC01281,profiled_baryons,5,False,inf,inf
UGC01281,scalar_core,5,True,28.01650125940722,21.172246459705583
UGC02259,adaptive_primary,2,True,1.1487063699695343,3.1345305088086506
UGC02259,baryon_only,2,True,245.92871529964276,41.05446718683
UGC02259,compact_plummer,2,True,26.774772805160367,14.160961944810593
UGC02259,extended,2,True,7.160078856770191,7.492058272259492
UGC02259,nfw,2,True,1.9312337699302202,3.9265599814624563
UGC02259,profiled_baryons,2,True,14.136734764137259,10.559577931596184
UGC02259,scalar_core,2,True,23.023419004435546,13.2042677135932
UGC02487,adaptive_primary,4,True,25.393861561549638,32.63416209814027
UGC02487,baryon_only,4,True,1197.0653518526435,137.37758928589818
UGC02487,compact_plummer,4,True,25.4760937131523,32.66417903932838
UGC02487,extended,4,True,18.96252574294264,28.780626613698413
UGC02487,nfw,4,True,4.968948096705343,16.55363934916315
UGC02487,profiled_baryons,4,True,143.0903863655135,58.59084678732713
UGC02487,scalar_core,4,True,25.39386135927993,32.63416202772863
UGC02885,adaptive_primary,4,True,0.05251077671958644,2.2915230027120925
UGC02885,baryon_only,4,True,150.52368925203518,122.68809610228499
UGC02885,compact_plummer,4,True,3.460316836852215,18.60192688097718
UGC02885,extended,4,True,2.656431728078469,16.298563519765995
UGC02885,nfw,4,True,0.06247904081987258,2.4995807812485795
UGC02885,profiled_baryons,4,True,52.39912262805291,72.38723825927669
UGC02885,scalar_core,4,True,2.871910582373856,16.94671231352517
UGC02916,adaptive_primary,9,True,0.31172201045791426,5.793730945142034
UGC02916,baryon_only,9,True,0.2852986793614812,5.694397698320509
UGC02916,compact_plummer,9,True,0.32241477399190427,5.903328903841713
UGC02916,extended,9,True,0.3125059006639297,5.803723719424503
UGC02916,nfw,9,True,0.30837737443502433,5.840700148050786
UGC02916,profiled_baryons,9,True,0.32031112642990267,6.243232757388682
UGC02916,scalar_core,9,True,0.3117220111203967,5.793730952148961
UGC02953,adaptive_primary,23,True,43.06320228644455,29.64948365391568
UGC02953,baryon_only,23,True,1417.1840523955168,115.86648080773114
UGC02953,compact_plummer,23,True,43.06320268340717,29.64948375277147
UGC02953,extended,23,True,43.02807257062449,29.602672271209958
UGC02953,nfw,23,True,8.187147156363675,13.121932694636412
UGC02953,profiled_baryons,23,True,646.8004592351392,82.44398612583801
UGC02953,scalar_core,23,True,43.06320268317816,29.64948375271444
UGC03205,adaptive_primary,10,True,180.80166379617938,40.14674678618486
UGC03205,baryon_only,10,True,736.876084145644,63.382902820073596
UGC03205,compact_plummer,10,True,112.1352088377992,32.585486355679954
UGC03205,extended,10,True,138.60009288228486,35.50951229106061
UGC03205,nfw,10,True,45.95716247831218,20.75910638098272
UGC03205,profiled_baryons,10,True,404.7924570221495,50.70507239624139
UGC03205,scalar_core,10,True,180.8016637962574,40.14674678619206
UGC03546,adaptive_primary,6,True,3.5863262300511956,16.676795394563317
UGC03546,baryon_only,6,True,679.7452831922889,81.05150930085175
UGC03546,compact_plummer,6,True,3.643179173435738,16.73524990409431
UGC03546,extended,6,True,2.6774761407753522,14.834675121165885
UGC03546,nfw,6,True,2.5856797581065707,3.917430194843835
UGC03546,profiled_baryons,6,True,61.87665711661799,37.05035160738197
UGC03546,scalar_core,6,True,3.5863262295764478,16.676795394101017
UGC03580,adaptive_primary,10,True,181.97791730368994,24.598638495252402
UGC03580,baryon_only,10,True,1830.7000545036121,69.28539934660758
UGC03580,compact_plummer,10,True,183.58839805521794,24.6976763359501
UGC03580,extended,10,True,172.8216685329425,23.94183511871535
UGC03580,nfw,10,True,25.274960642199787,9.085471599073617
UGC03580,profiled_baryons,10,True,647.0947619385481,42.51152282243267
UGC03580,scalar_core,10,True,181.97791357637638,24.598638266435344
UGC04278,adaptive_primary,5,True,3.2411321843494356,10.65920282982264
UGC04278,baryon_only,5,True,23.058680253096707,36.165462019380435
UGC04278,compact_plummer,5,True,2.6467138539721082,9.534214585644525
UGC04278,extended,5,True,2.730011446015004,9.71002464638929
UGC04278,nfw,5,True,0.38531242911412,5.316442008562624
UGC04278,profiled_baryons,5,True,2.039549200028432,12.074089910395301
UGC04278,scalar_core,5,True,3.2411323422480516,10.659203122294311
UGC04325,adaptive_primary,2,True,2.0957582203536855,4.415403814470445
UGC04325,baryon_only,2,True,226.99851009820526,45.952732673787246
UGC04325,compact_plummer,2,True,10.1212445396768,9.703240558202369
UGC04325,extended,2,True,5.974509263696687,7.455056835835554
UGC04325,nfw,2,True,3.647997191652249,5.825417914222553
UGC04325,profiled_baryons,2,True,0.2814536514880054,1.6180922696086182
UGC04325,scalar_core,2,True,10.473932676376332,9.870854001655117
UGC04483,adaptive_primary,2,True,2.3278373012473343,2.236824306558731
UGC04483,baryon_only,2,True,51.37094876820055,11.001439754262012
UGC04483,compact_plummer,2,True,2.3278373012473343,2.236824306558731
UGC04483,extended,2,True,2.3278373012473343,2.236824306558731
UGC04483,nfw,2,True,1.493559552571122,1.546467461737908
UGC04483,profiled_baryons,2,True,17.172926532068033,6.318638855754875
UGC04483,scalar_core,2,True,2.327837298511382,2.2368243051729015
UGC04499,adaptive_primary,2,True,0.06253436689695023,0.6666480626850557
UGC04499,baryon_only,2,True,158.45414279469486,33.547110723545444
UGC04499,compact_plummer,2,True,2.9886682666611457,4.611308485765425
UGC04499,extended,2,True,0.06253437952702096,0.666648130044928
UGC04499,nfw,2,True,3.621633570987111,5.0749160999507135
UGC04499,profiled_baryons,2,True,3.466637529023883,4.962039635389357
UGC04499,scalar_core,2,True,2.460229605018358,4.1841883113815515
UGC05005,adaptive_primary,3,True,0.4459369754795148,6.677851267282874
UGC05005,baryon_only,3,True,30.881187426158505,55.570844357593224
UGC05005,compact_plummer,3,True,0.5990085389781622,7.739564193016052
UGC05005,extended,3,True,0.5207809477489774,7.216515417769005
UGC05005,nfw,3,True,1.1810667846097793,10.867689656085048
UGC05005,profiled_baryons,3,True,9.65711475260989,31.075898623547303
UGC05005,scalar_core,3,True,0.44593697266905563,6.677851246239734
UGC05253,adaptive_primary,15,True,86.12513316421925,39.98463444037224
UGC05253,baryon_only,15,True,1056.7015015622644,93.91978131285619
UGC05253,compact_plummer,15,True,87.25231693456574,40.14425257102349
UGC05253,extended,15,True,10.186148986453706,12.622695216285752
UGC05253,nfw,15,True,140.0985512602943,53.40371428403346
UGC05253,profiled_baryons,15,True,297.12036536448096,57.274936201115565
UGC05253,scalar_core,15,True,86.12513356345269,39.98463449610698
UGC05716,adaptive_primary,3,True,3.174546947671016,3.30106036259012
UGC05716,baryon_only,3,True,528.9817113675126,24.782169059223023
UGC05716,compact_plummer,3,True,3.4823241639298477,3.459506394881385
UGC05716,extended,3,True,3.287680949876577,3.367851041421404
UGC05716,nfw,3,True,9.124653948944689,2.740225642338793
UGC05716,profiled_baryons,3,True,52.54184641021703,9.248316421288793
UGC05716,scalar_core,3,True,3.1745469530577637,3.301060365891252
UGC05721,adaptive_primary,5,True,4.654503633194399,9.85945449448912
UGC05721,baryon_only,5,True,95.52341006751492,44.66538779546241
UGC05721,compact_plummer,5,True,6.557518594453201,11.702697129008154
UGC05721,extended,5,True,4.654503585438858,9.859454443909765
UGC05721,nfw,5,True,1.2688697727939675,5.1478362753514935
UGC05721,profiled_baryons,5,True,24.457552659938198,22.60074205745341
UGC05721,scalar_core,5,True,6.202289062237642,11.381308660954897
UGC05750,adaptive_primary,3,True,0.16298668536561614,4.447927679463581
UGC05750,baryon_only,3,True,11.81794890436566,38.93550360401822
UGC05750,compact_plummer,3,True,0.16298668455303536,4.447927668736821
UGC05750,extended,3,True,0.16298668536561614,4.447927679463581
UGC05750,nfw,3,True,1.368848391723341,12.899200409570676
UGC05750,profiled_baryons,3,True,1.2638661244076468,12.450784007874748
UGC05750,scalar_core,3,True,0.16298668553372567,4.4479276816827715
UGC05764,adaptive_primary,2,True,0.2127125671201836,1.2224771374763619
UGC05764,baryon_only,2,True,76.10833941927666,23.638472628535606
UGC05764,compact_plummer,2,True,0.13500035850301303,0.9792881796874842
UGC05764,extended,2,True,0.7103725619476834,2.2515342312670072
UGC05764,nfw,2,True,7.5806762719362535,7.466704496289186
UGC05764,profiled_baryons,2,True,0.11919130699698334,0.9513895112541451
UGC05764,scalar_core,2,True,0.2127125547005229,1.222477102030024
UGC05829,adaptive_primary,3,True,0.4973927845672552,3.5686196069273306
UGC05829,baryon_only,3,True,24.863523175506007,25.230848221500313
UGC05829,compact_plummer,3,True,3.4820492320921734,9.442086407081602
UGC05829,extended,3,True,0.4973927681763408,3.568619548127785
UGC05829,nfw,3,True,0.030039420968617336,0.8769933401754489
UGC05829,profiled_baryons,3,True,0.9357195913426208,4.894669562789701
UGC05829,scalar_core,3,True,3.0234404416445937,8.798349827762676
UGC05918,adaptive_primary,2,True,0.018691480159871685,0.5372969773981631
UGC05918,baryon_only,2,True,38.452395004420026,24.369928100094324
UGC05918,compact_plummer,2,True,2.2716816225916503,5.923334828689476
UGC05918,extended,2,True,1.0506840317805033,4.028363166653014
UGC05918,nfw,2,True,0.21015283425882325,1.801607479403907
UGC05918,profiled_baryons,2,True,0.49193857862830803,2.756436495378835
UGC05918,scalar_core,2,True,2.0764885766437082,5.66314033177745
UGC05986,adaptive_primary,3,True,0.04879486599450592,0.8430044288013305
UGC05986,baryon_only,3,True,194.8126199083279,64.73747993256778
UGC05986,compact_plummer,3,True,0.2197835182831802,2.1165400741099765
UGC05986,extended,3,True,0.048794862470686734,0.843004393070669
UGC05986,nfw,3,True,9.135385323162273,16.231542588740204
UGC05986,profiled_baryons,3,True,24.413115795070468,22.90085552387084
UGC05986,scalar_core,3,True,0.18122471707836207,1.9149080333002877
UGC06399,adaptive_primary,2,True,0.1470153200900382,1.8787862665459896
UGC06399,baryon_only,2,True,94.76401774481846,47.6999377992581
UGC06399,compact_plummer,2,True,1.1702757443359229,5.300784906172435
UGC06399,extended,2,True,0.1470153209176514,1.878786271834242
UGC06399,nfw,2,True,2.97337899976574,8.44930942647832
UGC06399,profiled_baryons,2,True,7.367529243743661,13.300164553203293
UGC06399,scalar_core,2,True,0.9981438935445285,4.895450427080652
UGC06446,adaptive_primary,4,True,0.3696810047588611,3.6231177614659997
UGC06446,baryon_only,4,True,30.801323438876654,35.51432627500438
UGC06446,compact_plummer,4,True,2.650481567455017,10.57168057540673
UGC06446,extended,4,True,0.044326070699390256,2.112721622978271
UGC06446,nfw,4,True,0.0516421394383591,2.3571447337630986
UGC06446,profiled_baryons,4,True,1.6124074073113508,8.057933623125345
UGC06446,scalar_core,4,True,2.0676891497246985,9.360212614838519
UGC06614,adaptive_primary,3,True,0.9937057705312234,15.952706855481816
UGC06614,baryon_only,3,True,44.03370324755315,108.19260543797265
UGC06614,compact_plummer,3,True,1.0445495390638861,16.35797902999221
UGC06614,extended,3,True,1.010555676707465,16.08973163178147
UGC06614,nfw,3,True,3.0884649997339615,28.12293913193705
UGC06614,profiled_baryons,3,True,16.61012188578299,66.21490090066388
UGC06614,scalar_core,3,True,0.9937057734678452,15.952706879181386
UGC06667,adaptive_primary,2,True,2.8555655611018653,5.571271144610195
UGC06667,baryon_only,2,True,301.70296180284265,55.33103161484008
UGC06667,compact_plummer,2,True,0.5236928773542984,2.4234557376087205
UGC06667,extended,2,True,1.6022742612879335,4.19006125247375
UGC06667,nfw,2,True,7.290827552205939,8.801873386593208
UGC06667,profiled_baryons,2,True,84.97175503904117,29.304604873902807
UGC06667,scalar_core,2,True,2.855565566419436,5.571271149617916
UGC06786,adaptive_primary,9,True,16.138271763940697,14.832448689666872
UGC06786,baryon_only,9,True,2572.6527475452417,101.06265867544985
UGC06786,compact_plummer,9,True,19.83585538799169,15.811358058044483
UGC06786,extended,9,True,17.240280101218655,14.774154547694144
UGC06786,nfw,9,True,2.199882641787421,2.703671062820332
UGC06786,profiled_baryons,9,True,1066.0748224781796,70.90388792770194
UGC06786,scalar_core,9,True,16.13827174279656,14.83244868367016
UGC06787,adaptive_primary,15,True,600.0160158625594,69.44567963476575
UGC06787,baryon_only,15,True,3279.5792765358233,156.02445974527845
UGC06787,compact_plummer,15,True,600.0160158625594,69.44567963476575
UGC06787,extended,15,True,600.0160158625594,69.44567963476575
UGC06787,nfw,15,True,160.48783492086815,36.099463586102566
UGC06787,profiled_baryons,15,True,683.0655019080208,73.90351555285169
UGC06787,scalar_core,15,True,600.0160113643976,69.44567939093164
UGC06818,adaptive_primary,2,True,4.046265764644627,12.06919912534409
UGC06818,baryon_only,2,True,46.88302489008214,41.08270799305904
UGC06818,compact_plummer,2,True,4.046265764644631,12.069199125344099
UGC06818,extended,2,True,4.046265764644631,12.069199125344099
UGC06818,nfw,2,True,0.9135379502017915,5.734750753717593
UGC06818,profiled_baryons,2,True,19.738247024655408,26.656648193041725
UGC06818,scalar_core,2,True,4.046265764644631,12.069199125344099
UGC06917,adaptive_primary,3,True,3.8146318612467347,10.261890901329634
UGC06917,baryon_only,3,True,120.88748067392912,52.781324651611115
UGC06917,compact_plummer,3,True,4.484955642734669,11.124114704362901
UGC06917,extended,3,True,2.5961200539881646,8.521195084501693
UGC06917,nfw,3,True,0.560849195019971,3.5891532686121694
UGC06917,profiled_baryons,3,True,9.792523966686772,15.489698118139572
UGC06917,scalar_core,3,True,4.2979884651206,10.910032968869114
UGC06930,adaptive_primary,2,True,0.09777385874889835,2.313892068591289
UGC06930,baryon_only,2,True,38.14936466964853,45.70622724870161
UGC06930,compact_plummer,2,True,3.645877831507133,14.129694619960144
UGC06930,extended,2,True,0.9923690375032375,7.371711368039127
UGC06930,nfw,2,True,0.003504360997351316,0.43806256198739246
UGC06930,profiled_baryons,2,True,3.5314605939635726,13.906213795474498
UGC06930,scalar_core,2,True,3.2089895978562746,13.256103136993527
UGC06983,adaptive_primary,4,True,0.04853553155124088,2.5066072935882566
UGC06983,baryon_only,4,True,25.065789305047346,49.82790550076977
UGC06983,compact_plummer,4,True,1.0070340788671035,10.57398847061688
UGC06983,extended,4,True,0.017506966540742915,1.5485136428409312
UGC06983,nfw,4,True,0.2157805528233127,4.559857864724597
UGC06983,profiled_baryons,4,True,3.6712115993336853,19.641528643587176
UGC06983,scalar_core,4,True,0.794391997499051,9.47473454773791
UGC07089,adaptive_primary,3,True,0.6821756377211937,5.573836406239841
UGC07089,baryon_only,3,True,27.686122505620904,34.136173680623344
UGC07089,compact_plummer,3,True,0.9091542304713566,6.402514437731741
UGC07089,extended,3,True,0.7608737583773534,5.861585703550812
UGC07089,nfw,3,True,0.057370967959031106,1.6055172426630637
UGC07089,profiled_baryons,3,True,6.715714920518349,17.005360862843844
UGC07089,scalar_core,3,True,0.6821756455149582,5.573836436806837
UGC07125,adaptive_primary,3,True,1.4754578297609229,4.147826941697464
UGC07125,baryon_only,3,True,39.40615003249489,20.492639878546182
UGC07125,compact_plummer,3,True,1.5696272531717703,4.271778121472275
UGC07125,extended,3,True,0.9891099026566863,3.415995188034338
UGC07125,nfw,3,True,1.0099819395142757,3.253526504071123
UGC07125,profiled_baryons,3,True,1.0648727177654131,3.586672290679809
UGC07125,scalar_core,3,True,1.4754578326372165,4.147826945543276
UGC07151,adaptive_primary,3,True,6.730254220971289,8.416193799680133
UGC07151,baryon_only,3,True,91.29221519345158,31.120278338240123
UGC07151,compact_plummer,3,True,7.843239135706025,9.0868058475119
UGC07151,extended,3,True,3.798339920983775,6.316458439160623
UGC07151,nfw,3,True,1.5621764917669285,4.081480056525672
UGC07151,profiled_baryons,3,True,4.900682744391898,7.184470199459828
UGC07151,scalar_core,3,True,7.782178180770379,9.051115933092252
UGC07323,adaptive_primary,2,True,0.389975077951918,2.4167370036845304
UGC07323,baryon_only,2,True,48.56384991234092,26.96916616716466
UGC07323,compact_plummer,2,True,0.016424503215208625,0.49597191674918256
UGC07323,extended,2,True,0.030688384174912684,0.6779504856176812
UGC07323,nfw,2,True,0.31474599592985186,2.1711562141959746
UGC07323,profiled_baryons,2,True,3.3652646307852323,7.099382497711145
UGC07323,scalar_core,2,True,0.07500753262316334,1.059896370096556
UGC07399,adaptive_primary,2,True,3.0730655241170277,8.630558106704791
UGC07399,baryon_only,2,True,135.4984543883915,57.01121538128069
UGC07399,compact_plummer,2,True,12.379952631944343,17.306892974108266
UGC07399,extended,2,True,3.3394362366730883,9.005115936708574
UGC07399,nfw,2,True,0.037561265187224156,0.9614193681249384
UGC07399,profiled_baryons,2,True,21.328962884751455,22.657732303669448
UGC07399,scalar_core,2,True,10.840816635515026,16.20228175585287
UGC07524,adaptive_primary,7,True,1.4496853395388294,4.433655588360082
UGC07524,baryon_only,7,True,103.9154192778398,34.162036969306676
UGC07524,compact_plummer,7,True,1.7800699113168383,4.867096499996614
UGC07524,extended,7,True,0.6413629801656034,3.060074939745134
UGC07524,nfw,7,True,3.454354726437179,5.792370322888076
UGC07524,profiled_baryons,7,True,0.2558746248498847,1.6693571674576781
UGC07524,scalar_core,7,True,1.4496854112301043,4.433655687587902
UGC07577,adaptive_primary,2,True,1.7167175024022414,4.1534470635714
UGC07577,baryon_only,2,True,1.8767570571899284,4.342734621410324
UGC07577,compact_plummer,2,True,1.4167865712555945,3.773214355942469
UGC07577,extended,2,True,1.0965725412866463,3.3195403010259383
UGC07577,nfw,2,True,1.1614717352395705,3.416359659088738
UGC07577,profiled_baryons,2,True,1.6884413543652002,4.119099212920279
UGC07577,scalar_core,2,True,1.7167174715207567,4.153447026213881
UGC07603,adaptive_primary,3,True,3.8900468021764323,5.700005254072822
UGC07603,baryon_only,3,True,190.48289211313568,39.886490986524755
UGC07603,compact_plummer,3,True,3.9004427801978743,5.707616678132009
UGC07603,extended,3,True,3.846399960531183,5.667937641713474
UGC07603,nfw,3,True,4.9024402367795785,6.398880456892965
UGC07603,profiled_baryons,3,True,43.5732568300038,19.076902221531533
UGC07603,scalar_core,3,True,3.890046802356268,5.700005254204577
UGC08286,adaptive_primary,4,True,0.09269897100062392,0.6129639535199606
UGC08286,baryon_only,4,True,631.4451900673223,50.37596600499936
UGC08286,compact_plummer,4,True,43.580057905527,13.2284471094115
UGC08286,extended,4,True,0.09269901520252787,0.6129640990164577
UGC08286,nfw,4,True,0.1399963109678648,0.7520561714742547
UGC08286,profiled_baryons,4,True,240.92775579159166,31.11388894457754
UGC08286,scalar_core,4,True,37.5369030967744,12.27642682701542
UGC08490,adaptive_primary,6,True,1.6008955901875839,4.668827952018917
UGC08490,baryon_only,6,True,112.77934151270905,39.1869211851505
UGC08490,compact_plummer,6,True,1.7584954829486008,4.893245379640842
UGC08490,extended,6,True,1.4939814284598525,4.510232868494952
UGC08490,nfw,6,True,0.07223583342512026,0.9917511439367135
UGC08490,profiled_baryons,6,True,42.957406432608444,24.18496106523721
UGC08490,scalar_core,6,True,1.6008953636802261,4.66882762172757
UGC08550,adaptive_primary,3,True,1.8306440199684362,2.8325108416047797
UGC08550,baryon_only,3,True,143.99903386897043,24.984538055697882
UGC08550,compact_plummer,3,True,2.4646208115931816,3.2820028792481013
UGC08550,extended,3,True,2.4020797037142354,3.254049636363299
UGC08550,nfw,3,True,0.6451373395991787,1.6209556712693598
UGC08550,profiled_baryons,3,True,34.95498854474268,12.38432748338914
UGC08550,scalar_core,3,True,1.8306450085759256,2.832511601363528
UGC08699,adaptive_primary,9,True,34.98136320502621,33.27352430099552
UGC08699,baryon_only,9,True,155.8617742370971,62.30269813397783
UGC08699,compact_plummer,9,True,35.65444375109387,33.58494714997309
UGC08699,extended,9,True,35.393076807589466,33.480484967469486
UGC08699,nfw,9,True,1.7237598002497587,7.677594060044302
UGC08699,profiled_baryons,9,True,64.40889233557535,43.40033056764434
UGC08699,scalar_core,9,True,35.39307681357389,33.480484969849
UGC08837,adaptive_primary,2,True,0.45001318396808804,2.0275286836004964
UGC08837,baryon_only,2,True,39.29552441866299,19.266150477108464
UGC08837,compact_plummer,2,True,0.4500131839647816,2.0275286835935407
UGC08837,extended,2,True,0.4500131839647816,2.0275286835935407
UGC08837,nfw,2,True,8.187058603882232,8.814341068317507
UGC08837,profiled_baryons,2,True,17.002933717589556,12.65934542731283
UGC08837,scalar_core,2,True,0.45001318396808804,2.0275286836004964
UGC09037,adaptive_primary,5,True,0.4379504723090747,10.63601907355404
UGC09037,baryon_only,5,True,39.04714805205846,67.75897047791098
UGC09037,compact_plummer,5,True,0.1711710929860099,4.947082833873419
UGC09037,extended,5,True,0.14651302583699394,4.707643536341936
UGC09037,nfw,5,True,2.4385149404767548,22.242491637212453
UGC09037,profiled_baryons,5,True,7.96769378865226,29.674759521064473
UGC09037,scalar_core,5,True,0.16065319898308922,4.8610797562149015
UGC09133,adaptive_primary,14,True,99.67826555802074,17.203810251759215
UGC09133,baryon_only,14,True,1799.8921055462667,84.42137728844664
UGC09133,compact_plummer,14,True,98.74647495407388,17.118929182208582
UGC09133,extended,14,True,60.15320096260455,13.204777395764813
UGC09133,nfw,14,True,144.9631988317389,20.939073918209377
UGC09133,profiled_baryons,14,True,937.0691976727678,60.785946608618616
UGC09133,scalar_core,14,True,99.67827328561,17.203810967062076
UGC11455,adaptive_primary,8,True,41.05953957106246,41.252640677934814
UGC11455,baryon_only,8,True,456.40415329763846,133.7932440505608
UGC11455,compact_plummer,8,True,46.50131779501642,43.787383825295265
UGC11455,extended,8,True,5.7235730181572535,15.492885194930421
UGC11455,nfw,8,True,24.862084295690014,32.136784878356615
