galaxy,point_index,radius_kpc,observed_kms,sigma_kms,is_outer,is_training,training_edge_kpc,model,predicted_kms,valid_prediction,fit_failed,failure_reason,conditioning,inclination_factor,distance_ratio,residual_kms,standardized_residual,squared_standardized_error
NGC0289,27,71.12,165.0,8.75,True,False,52.99,compact_plummer,154.99329844430346,True,False,,inner_only_retrospective_prediction,1.0662868531855847,1.2745594811728844,-10.006701555696537,-1.143623034936747,1.3078736460379363
NGC0289,27,71.12,165.0,8.75,True,False,52.99,extended,157.01007824810225,True,False,,inner_only_retrospective_prediction,1.0662868531855847,1.2745594811728844,-7.989921751897754,-0.9131339145026004,0.8338135458148423
NGC0289,27,71.12,165.0,8.75,True,False,52.99,nfw,175.69024766964893,True,False,,inner_only_retrospective_prediction,1.0392771244025527,1.1648744775855933,10.690247669648926,1.22174259081702,1.4926549582162845
NGC0289,27,71.12,165.0,8.75,True,False,52.99,profiled_baryons,133.4165381646979,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.3488697911879757,2.5,-31.583461835302103,-3.6095384954630974,13.02876815023
NGC0289,27,71.12,165.0,8.75,True,False,52.99,scalar_core,156.1678916919816,True,False,,inner_only_retrospective_prediction,1.0662868531855847,1.2745594811728844,-8.832108308018405,-1.0093838066306748,1.0188556690882316
NGC0300,20,9.96,96.2,1.5,True,False,9.53,adaptive_primary,90.43874257118452,True,False,,conditional_inner_validation_retrospective_prediction,1.2218817759514833,1.0119350887237424,-5.761257428815483,-3.840838285876989,14.752038738258486
NGC0300,20,9.96,96.2,1.5,True,False,9.53,baryon_only,49.30968383879439,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.2218817759514833,1.0119350887237424,-46.89031616120561,-31.260210774137075,977.2007776434757
NGC0300,20,9.96,96.2,1.5,True,False,9.53,compact_plummer,85.55817080680059,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-10.641829193199413,-7.094552795466275,50.33267936765834
NGC0300,20,9.96,96.2,1.5,True,False,9.53,extended,86.16241089317369,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-10.037589106826317,-6.691726071217545,44.7791978122126
NGC0300,20,9.96,96.2,1.5,True,False,9.53,nfw,95.7395862751121,True,False,,inner_only_retrospective_prediction,0.9645476267346726,0.998989810192822,-0.4604137248878999,-0.3069424832585999,0.09421368802895588
NGC0300,20,9.96,96.2,1.5,True,False,9.53,profiled_baryons,68.18873910098145,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.4663645676970811,1.111624979446442,-28.011260899018552,-18.674173932679036,348.72477206794923
NGC0300,20,9.96,96.2,1.5,True,False,9.53,scalar_core,86.16127116228044,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-10.03872883771956,-6.69248589181304,44.78936741211658
NGC0300,21,10.45,94.8,2.1,True,False,9.53,adaptive_primary,89.60700936715742,True,False,,conditional_inner_validation_retrospective_prediction,1.2218817759514833,1.0119350887237424,-5.19299063284258,-2.4728526823059904,6.115000388387932
NGC0300,21,10.45,94.8,2.1,True,False,9.53,baryon_only,47.70201639221936,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.2218817759514833,1.0119350887237424,-47.097983607780634,-22.4276112418003,502.9977460133272
NGC0300,21,10.45,94.8,2.1,True,False,9.53,compact_plummer,83.86461372040684,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-10.93538627959316,-5.207326799806267,27.116252399980574
NGC0300,21,10.45,94.8,2.1,True,False,9.53,extended,84.7348588038073,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-10.065141196192698,-4.79292437913938,22.97212410414861
NGC0300,21,10.45,94.8,2.1,True,False,9.53,nfw,96.3714664598406,True,False,,inner_only_retrospective_prediction,0.9645476267346726,0.998989810192822,1.5714664598406074,0.7483173618288607,0.559978874014506
NGC0300,21,10.45,94.8,2.1,True,False,9.53,profiled_baryons,66.04383323951095,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.4663645676970811,1.111624979446442,-28.75616676048905,-13.693412743090024,187.50955255262025
NGC0300,21,10.45,94.8,2.1,True,False,9.53,scalar_core,84.46909218034214,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-10.330907819657853,-4.919479914122786,24.201282625457537
NGC0300,22,10.93,92.5,13.9,True,False,9.53,adaptive_primary,88.79424957910638,True,False,,conditional_inner_validation_retrospective_prediction,1.2218817759514833,1.0119350887237424,-3.7057504208936223,-0.26660074970457714,0.0710759597430426
NGC0300,22,10.93,92.5,13.9,True,False,9.53,baryon_only,46.192589544545726,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.2218817759514833,1.0119350887237424,-46.307410455454274,-3.3314683780902357,11.098681554215185
NGC0300,22,10.93,92.5,13.9,True,False,9.53,compact_plummer,82.19716343186037,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-10.302836568139625,-0.7412112638949371,0.54939413772473
NGC0300,22,10.93,92.5,13.9,True,False,9.53,extended,83.33718419855724,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-9.162815801442761,-0.6591953813987598,0.43453855085745635
NGC0300,22,10.93,92.5,13.9,True,False,9.53,nfw,96.96421641751007,True,False,,inner_only_retrospective_prediction,0.9645476267346726,0.998989810192822,4.464216417510073,0.3211666487417319,0.103148016263995
NGC0300,22,10.93,92.5,13.9,True,False,9.53,profiled_baryons,64.04865390594773,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.4663645676970811,1.111624979446442,-28.45134609405227,-2.046859431226782,4.189633531202025
NGC0300,22,10.93,92.5,13.9,True,False,9.53,scalar_core,82.80054132922345,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-9.69945867077655,-0.6978027820702555,0.48692872266498843
NGC0300,23,11.32,92.8,10.6,True,False,9.53,adaptive_primary,88.10469955070835,True,False,,conditional_inner_validation_retrospective_prediction,1.2218817759514833,1.0119350887237424,-4.695300449291651,-0.442952872574684,0.19620724732216427
NGC0300,23,11.32,92.8,10.6,True,False,9.53,baryon_only,44.9384861834712,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.2218817759514833,1.0119350887237424,-47.8615138165288,-4.515237152502717,20.387366543340846
NGC0300,23,11.32,92.8,10.6,True,False,9.53,compact_plummer,80.80737078198403,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-11.992629218015963,-1.1313801149071665,1.2800209644073532
NGC0300,23,11.32,92.8,10.6,True,False,9.53,extended,82.17142590937013,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-10.628574090629868,-1.002695668927346,1.005398604485658
NGC0300,23,11.32,92.8,10.6,True,False,9.53,nfw,97.40685790032732,True,False,,inner_only_retrospective_prediction,0.9645476267346726,0.998989810192822,4.606857900327327,0.43460923587993655,0.18888518791214232
NGC0300,23,11.32,92.8,10.6,True,False,9.53,profiled_baryons,62.416801033952034,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.4663645676970811,1.111624979446442,-30.383198966047964,-2.8663395250988644,8.215902273143984
NGC0300,23,11.32,92.8,10.6,True,False,9.53,scalar_core,81.40879550306266,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-11.391204496937334,-1.0746419336733335,1.1548552856091614
NGC0300,24,11.8,93.5,12.1,True,False,9.53,adaptive_primary,87.60227326925394,True,False,,conditional_inner_validation_retrospective_prediction,1.2218817759514833,1.0119350887237424,-5.897726730746058,-0.48741543229306267,0.23757380363743316
NGC0300,24,11.8,93.5,12.1,True,False,9.53,baryon_only,44.10342036201655,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.2218817759514833,1.0119350887237424,-49.39657963798345,-4.082361953552351,16.66567911981177
NGC0300,24,11.8,93.5,12.1,True,False,9.53,compact_plummer,79.4782126198686,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-14.0217873801314,-1.1588254033166447,1.3428763153719843
NGC0300,24,11.8,93.5,12.1,True,False,9.53,extended,81.11351872913012,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-12.38648127086988,-1.0236761380884198,1.0479128356916216
NGC0300,24,11.8,93.5,12.1,True,False,9.53,nfw,98.11453916757756,True,False,,inner_only_retrospective_prediction,0.9645476267346726,0.998989810192822,4.614539167577561,0.3813668733535175,0.14544069209143784
NGC0300,24,11.8,93.5,12.1,True,False,9.53,profiled_baryons,61.22215511362305,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.4663645676970811,1.111624979446442,-32.27784488637695,-2.6675904864774336,7.116039003544911
NGC0300,24,11.8,93.5,12.1,True,False,9.53,scalar_core,80.07328771629555,True,False,,inner_only_retrospective_prediction,1.2218817759514833,1.0119350887237424,-13.426712283704447,-1.1096456432813593,1.2313134536533017
NGC0801,10,45.8,214.0,4.7,True,False,38.74,adaptive_primary,201.4870329651264,True,False,,conditional_inner_validation_retrospective_prediction,1.0000777668574177,1.0396408032544535,-12.512967034873611,-2.6623334116752364,7.088019194922304
NGC0801,10,45.8,214.0,4.7,True,False,38.74,baryon_only,159.7156524884273,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0000777668574177,1.0396408032544535,-54.28434751157269,-11.54986117267504,133.39929310806647
NGC0801,10,45.8,214.0,4.7,True,False,38.74,compact_plummer,200.693281879628,True,False,,inner_only_retrospective_prediction,1.0000777668574177,1.0396408032544535,-13.306718120372011,-2.831216621355747,8.015787557041051
NGC0801,10,45.8,214.0,4.7,True,False,38.74,extended,204.0811772368857,True,False,,inner_only_retrospective_prediction,1.0000777668574177,1.0396408032544535,-9.918822763114292,-2.110387821939211,4.4537367589893275
NGC0801,10,45.8,214.0,4.7,True,False,38.74,nfw,208.9377140954577,True,False,,inner_only_retrospective_prediction,1.0000583801781584,1.0300095889624163,-5.062285904542307,-1.077082107349427,1.1601058659722825
NGC0801,10,45.8,214.0,4.7,True,False,38.74,profiled_baryons,178.2310069843777,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.0009251404454045,1.372831133404979,-35.7689930156223,-7.610424045877084,57.91855415806413
NGC0801,10,45.8,214.0,4.7,True,False,38.74,scalar_core,201.885717236778,True,False,,inner_only_retrospective_prediction,1.0000777668574177,1.0396408032544535,-12.114282763222008,-2.5775069708982996,6.643542185029328
NGC0801,11,52.86,216.0,2.6,True,False,38.74,adaptive_primary,191.6355654265905,True,False,,conditional_inner_validation_retrospective_prediction,1.0000777668574177,1.0396408032544535,-24.36443457340951,-9.370936374388274,87.81444853283324
NGC0801,11,52.86,216.0,2.6,True,False,38.74,baryon_only,149.73890297602208,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0000777668574177,1.0396408032544535,-66.26109702397792,-25.485037316914585,649.487127044529
NGC0801,11,52.86,216.0,2.6,True,False,38.74,compact_plummer,190.0458107479521,True,False,,inner_only_retrospective_prediction,1.0000777668574177,1.0396408032544535,-25.95418925204791,-9.982380481556888,99.64792007856792
NGC0801,11,52.86,216.0,2.6,True,False,38.74,extended,196.61840004936835,True,False,,inner_only_retrospective_prediction,1.0000777668574177,1.0396408032544535,-19.381599950631653,-7.454461519473712,55.56899654531433
NGC0801,11,52.86,216.0,2.6,True,False,38.74,nfw,204.39092441934625,True,False,,inner_only_retrospective_prediction,1.0000583801781584,1.0300095889624163,-11.609075580653752,-4.465029069482212,19.93648459132119
NGC0801,11,52.86,216.0,2.6,True,False,38.74,profiled_baryons,167.23012323090748,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.0009251404454045,1.372831133404979,-48.76987676909252,-18.75764491118943,351.84924261427074
NGC0801,11,52.86,216.0,2.6,True,False,38.74,scalar_core,191.3373280528081,True,False,,inner_only_retrospective_prediction,1.0000777668574177,1.0396408032544535,-24.66267194719191,-9.485643056612274,89.97742419745664
NGC0801,12,59.82,216.0,8.8,True,False,38.74,adaptive_primary,185.43308046721685,True,False,,conditional_inner_validation_retrospective_prediction,1.0000777668574177,1.0396408032544535,-30.566919532783146,-3.4735135832708117,12.065296613166835
NGC0801,12,59.82,216.0,8.8,True,False,38.74,baryon_only,144.90996994515348,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0000777668574177,1.0396408032544535,-71.09003005484652,-8.078412506232558,65.2607486208546
NGC0801,12,59.82,216.0,8.8,True,False,38.74,compact_plummer,183.0631394357948,True,False,,inner_only_retrospective_prediction,1.0000777668574177,1.0396408032544535,-32.936860564205205,-3.7428250641142276,14.00873946056167
NGC0801,12,59.82,216.0,8.8,True,False,38.74,extended,192.7899127953588,True,False,,inner_only_retrospective_prediction,1.0000777668574177,1.0396408032544535,-23.210087204641212,-2.6375099096183194,6.9564585233348355
NGC0801,12,59.82,216.0,8.8,True,False,38.74,nfw,203.1736277301943,True,False,,inner_only_retrospective_prediction,1.0000583801781584,1.0300095889624163,-12.826372269805688,-1.4575423033870099,2.12442956616271
NGC0801,12,59.82,216.0,8.8,True,False,38.74,profiled_baryons,162.18889798030443,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.0009251404454045,1.372831133404979,-53.81110201969557,-6.114897956783587,37.39197702187608
NGC0801,12,59.82,216.0,8.8,True,False,38.74,scalar_core,184.33903063004823,True,False,,inner_only_retrospective_prediction,1.0000777668574177,1.0396408032544535,-31.660969369951772,-3.59783742840361,12.944434161221903
NGC0891,14,14.4,217.0,2.77,True,False,13.46,adaptive_primary,214.1587418840381,True,False,,conditional_inner_validation_retrospective_prediction,1.0,0.965022327449384,-2.8412581159618924,-1.0257249516107914,1.0521116763569602
NGC0891,14,14.4,217.0,2.77,True,False,13.46,baryon_only,126.6959086480296,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0,0.965022327449384,-90.3040913519704,-32.60075500071134,1062.8092266164053
NGC0891,14,14.4,217.0,2.77,True,False,13.46,compact_plummer,214.1587418840381,True,False,,inner_only_retrospective_prediction,1.0,0.965022327449384,-2.8412581159618924,-1.0257249516107914,1.0521116763569602
NGC0891,14,14.4,217.0,2.77,True,False,13.46,extended,214.1587418840381,True,False,,inner_only_retrospective_prediction,1.0,0.965022327449384,-2.8412581159618924,-1.0257249516107914,1.0521116763569602
NGC0891,14,14.4,217.0,2.77,True,False,13.46,nfw,222.7808465207954,True,False,,inner_only_retrospective_prediction,1.0,0.938603866596512,5.780846520795393,2.08694820245321,4.355352799722685
NGC0891,14,14.4,217.0,2.77,True,False,13.46,profiled_baryons,186.3998758700612,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.0,1.1498581388437177,-30.60012412993879,-11.046976220194509,122.03568360954296
NGC0891,14,14.4,217.0,2.77,True,False,13.46,scalar_core,214.15874188720127,True,False,,inner_only_retrospective_prediction,1.0,0.965022327449384,-2.8412581127987266,-1.0257249504688544,1.0521116740143337
NGC0891,15,15.33,216.0,4.43,True,False,13.46,adaptive_primary,209.54803333722725,True,False,,conditional_inner_validation_retrospective_prediction,1.0,0.965022327449384,-6.451966662772747,-1.4564258832444126,2.1211763533842674
NGC0891,15,15.33,216.0,4.43,True,False,13.46,baryon_only,123.050763290544,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0,0.965022327449384,-92.949236709456,-20.981769008906547,440.2346307431112
NGC0891,15,15.33,216.0,4.43,True,False,13.46,compact_plummer,209.54803333722725,True,False,,inner_only_retrospective_prediction,1.0,0.965022327449384,-6.451966662772747,-1.4564258832444126,2.1211763533842674
NGC0891,15,15.33,216.0,4.43,True,False,13.46,extended,209.54803333722725,True,False,,inner_only_retrospective_prediction,1.0,0.965022327449384,-6.451966662772747,-1.4564258832444126,2.1211763533842674
NGC0891,15,15.33,216.0,4.43,True,False,13.46,nfw,221.9563489161388,True,False,,inner_only_retrospective_prediction,1.0,0.938603866596512,5.956348916138808,1.344548288067451,1.8078100989451134
NGC0891,15,15.33,216.0,4.43,True,False,13.46,profiled_baryons,180.47415818683945,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.0,1.1498581388437177,-35.525841813160554,-8.019377384460622,64.31041363439849
NGC0891,15,15.33,216.0,4.43,True,False,13.46,scalar_core,209.54803334034693,True,False,,inner_only_retrospective_prediction,1.0,0.965022327449384,-6.451966659653067,-1.456425882540196,2.1211763513329887
NGC0891,16,16.27,210.0,4.47,True,False,13.46,adaptive_primary,204.57850255707467,True,False,,conditional_inner_validation_retrospective_prediction,1.0,0.965022327449384,-5.421497442925329,-1.2128629626231162,1.4710365661029225
NGC0891,16,16.27,210.0,4.47,True,False,13.46,baryon_only,119.1827993719439,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0,0.965022327449384,-90.8172006280561,-20.317047120370493,412.78240369135494
NGC0891,16,16.27,210.0,4.47,True,False,13.46,compact_plummer,204.57850255707467,True,False,,inner_only_retrospective_prediction,1.0,0.965022327449384,-5.421497442925329,-1.2128629626231162,1.4710365661029225
NGC0891,16,16.27,210.0,4.47,True,False,13.46,extended,204.57850255707467,True,False,,inner_only_retrospective_prediction,1.0,0.965022327449384,-5.421497442925329,-1.2128629626231162,1.4710365661029225
NGC0891,16,16.27,210.0,4.47,True,False,13.46,nfw,220.86334780812345,True,False,,inner_only_retrospective_prediction,1.0,0.938603866596512,10.86334780812345,2.43027915170547,5.906256755214259
NGC0891,16,16.27,210.0,4.47,True,False,13.46,profiled_baryons,174.92841883996772,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.0,1.1498581388437177,-35.07158116003228,-7.845991310969191,61.559579651804036
NGC0891,16,16.27,210.0,4.47,True,False,13.46,scalar_core,204.5785025601456,True,False,,inner_only_retrospective_prediction,1.0,0.965022327449384,-5.421497439854392,-1.2128629619361055,1.471036564436423
NGC0891,17,17.11,208.0,4.35,True,False,13.46,adaptive_primary,199.91741177694044,True,False,,conditional_inner_validation_retrospective_prediction,1.0,0.965022327449384,-8.08258822305956,-1.8580662581746115,3.452410219767002
NGC0891,17,17.11,208.0,4.35,True,False,13.46,baryon_only,115.48296196041817,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0,0.965022327449384,-92.51703803958183,-21.268284606800425,452.33993011586387
NGC0891,17,17.11,208.0,4.35,True,False,13.46,compact_plummer,199.91741177694044,True,False,,inner_only_retrospective_prediction,1.0,0.965022327449384,-8.08258822305956,-1.8580662581746115,3.452410219767002
NGC0891,17,17.11,208.0,4.35,True,False,13.46,extended,199.91741177694044,True,False,,inner_only_retrospective_prediction,1.0,0.965022327449384,-8.08258822305956,-1.8580662581746115,3.452410219767002
NGC0891,17,17.11,208.0,4.35,True,False,13.46,nfw,219.69425574567475,True,False,,inner_only_retrospective_prediction,1.0,0.938603866596512,11.694255745674752,2.6883346541781044,7.227143212854908
NGC0891,17,17.11,208.0,4.35,True,False,13.46,profiled_baryons,169.57799912545624,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.0,1.1498581388437177,-38.422000874543755,-8.832643879205461,78.0155978968657
NGC0891,17,17.11,208.0,4.35,True,False,13.46,scalar_core,199.91741177996727,True,False,,inner_only_retrospective_prediction,1.0,0.965022327449384,-8.082588220032733,-1.8580662574787894,3.4524102171812348
NGC1003,28,24.44,110.0,3.3,True,False,23.67,adaptive_primary,104.4297170873084,True,False,,conditional_inner_validation_retrospective_prediction,1.0206477961666265,1.5440650952534276,-5.570282912691596,-1.6879645189974535,2.8492242173943043
NGC1003,28,24.44,110.0,3.3,True,False,23.67,baryon_only,49.24414395507807,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0206477961666265,1.5440650952534276,-60.75585604492193,-18.41086546815816,338.9599672866186
NGC1003,28,24.44,110.0,3.3,True,False,23.67,compact_plummer,104.42971708832567,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-5.570282911674326,-1.6879645186891898,2.8492242163536283
NGC1003,28,24.44,110.0,3.3,True,False,23.67,extended,103.46230378770404,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-6.537696212295955,-1.9811200643321079,3.9248367092992553
NGC1003,28,24.44,110.0,3.3,True,False,23.67,nfw,105.70624010837685,True,False,,inner_only_retrospective_prediction,1.0003807440674843,1.0123804282824864,-4.293759891623154,-1.3011393610979254,1.6929636369983174
NGC1003,28,24.44,110.0,3.3,True,False,23.67,profiled_baryons,68.2477977652411,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.0856721321812208,2.8,-41.7522022347589,-12.652182495381485,160.07772189643765
NGC1003,28,24.44,110.0,3.3,True,False,23.67,scalar_core,104.4297164818684,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-5.570283518131603,-1.6879647024641222,2.8492248367647925
NGC1003,29,25.31,110.0,2.7,True,False,23.67,adaptive_primary,104.05401190789657,True,False,,conditional_inner_validation_retrospective_prediction,1.0206477961666265,1.5440650952534276,-5.945988092103434,-2.2022178118901605,4.849763291006287
NGC1003,29,25.31,110.0,2.7,True,False,23.67,baryon_only,48.420594225225145,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0206477961666265,1.5440650952534276,-61.579405774774855,-22.807187323990686,520.1677936316014
NGC1003,29,25.31,110.0,2.7,True,False,23.67,compact_plummer,104.05401190891776,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-5.945988091082242,-2.2022178115119413,4.849763289340444
NGC1003,29,25.31,110.0,2.7,True,False,23.67,extended,103.07019989448226,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-6.929800105517742,-2.5665926316732377,6.587397736959356
NGC1003,29,25.31,110.0,2.7,True,False,23.67,nfw,106.02948711084105,True,False,,inner_only_retrospective_prediction,1.0003807440674843,1.0123804282824864,-3.970512889158954,-1.4705603293181309,2.1625476821642495
NGC1003,29,25.31,110.0,2.7,True,False,23.67,profiled_baryons,67.11372708242646,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.0856721321812208,2.8,-42.886272917573535,-15.883804784286493,252.2952544253225
NGC1003,29,25.31,110.0,2.7,True,False,23.67,scalar_core,104.05401130011984,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-5.945988699880161,-2.202218036992652,4.8497642824557685
NGC1003,30,26.08,110.0,2.4,True,False,23.67,adaptive_primary,103.55085480608376,True,False,,conditional_inner_validation_retrospective_prediction,1.0206477961666265,1.5440650952534276,-6.449145193916237,-2.6871438307984326,7.220741967398075
NGC1003,30,26.08,110.0,2.4,True,False,23.67,baryon_only,47.50968546945845,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0206477961666265,1.5440650952534276,-62.49031453054155,-26.037631054392314,677.958230924655
NGC1003,30,26.08,110.0,2.4,True,False,23.67,compact_plummer,103.55085480710784,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-6.449145192892161,-2.687143830371734,7.220741965104874
NGC1003,30,26.08,110.0,2.4,True,False,23.67,extended,102.55692616161602,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-7.443073838383981,-3.1012807659933257,9.617942389520149
NGC1003,30,26.08,110.0,2.4,True,False,23.67,nfw,106.23833485981878,True,False,,inner_only_retrospective_prediction,1.0003807440674843,1.0123804282824864,-3.761665140181222,-1.5673604750755092,2.456618858828926
NGC1003,30,26.08,110.0,2.4,True,False,23.67,profiled_baryons,65.83568515874754,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.0856721321812208,2.8,-44.16431484125246,-18.40179785052186,338.62616413147094
NGC1003,30,26.08,110.0,2.4,True,False,23.67,scalar_core,103.5508541965831,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-6.449145803416897,-2.6871440847570405,7.220743332244752
NGC1003,31,26.95,113.0,2.5,True,False,23.67,adaptive_primary,103.80206506284983,True,False,,conditional_inner_validation_retrospective_prediction,1.0206477961666265,1.5440650952534276,-9.197934937150166,-3.679173974860066,13.536321137287619
NGC1003,31,26.95,113.0,2.5,True,False,23.67,baryon_only,48.45177733502512,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0206477961666265,1.5440650952534276,-64.54822266497487,-25.81928906598995,666.6356878731482
NGC1003,31,26.95,113.0,2.5,True,False,23.67,compact_plummer,103.80206506386683,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-9.197934936133166,-3.679173974453266,13.536321134294242
NGC1003,31,26.95,113.0,2.5,True,False,23.67,extended,102.81078762382344,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-10.189212376176556,-4.075684950470622,16.611207815492715
NGC1003,31,26.95,113.0,2.5,True,False,23.67,nfw,107.00197173226653,True,False,,inner_only_retrospective_prediction,1.0003807440674843,1.0123804282824864,-5.998028267733474,-2.3992113070933896,5.756214896084771
NGC1003,31,26.95,113.0,2.5,True,False,23.67,profiled_baryons,67.30346275018658,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.0856721321812208,2.8,-45.69653724981342,-18.278614899925365,334.1077626597736
NGC1003,31,26.95,113.0,2.5,True,False,23.67,scalar_core,103.80206445757618,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-9.19793554242382,-3.6791742169695283,13.536322918813342
NGC1003,32,27.73,114.0,2.2,True,False,23.67,adaptive_primary,105.140862877186,True,False,,conditional_inner_validation_retrospective_prediction,1.0206477961666265,1.5440650952534276,-8.859137122814005,-4.026880510370002,16.215766644797764
NGC1003,32,27.73,114.0,2.2,True,False,23.67,baryon_only,51.73794243323889,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0206477961666265,1.5440650952534276,-62.26205756676111,-28.300935257618683,800.9429364559243
NGC1003,32,27.73,114.0,2.2,True,False,23.67,compact_plummer,105.14086287818417,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-8.859137121815834,-4.026880509916288,16.215766641143663
NGC1003,32,27.73,114.0,2.2,True,False,23.67,extended,104.16739403675588,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-9.83260596324412,-4.469366346929145,19.97523554306277
NGC1003,32,27.73,114.0,2.2,True,False,23.67,nfw,108.38042881756972,True,False,,inner_only_retrospective_prediction,1.0003807440674843,1.0123804282824864,-5.619571182430278,-2.554350537468308,6.524706668264634
NGC1003,32,27.73,114.0,2.2,True,False,23.67,profiled_baryons,72.20590554795476,True,False,,independently_profiled_baryons_inner_only_matched_priors,1.0856721321812208,2.8,-41.79409445204524,-18.997315660020565,360.8980022864626
NGC1003,32,27.73,114.0,2.2,True,False,23.67,scalar_core,105.14086228313002,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-8.85913771686998,-4.026880780395445,16.21576881951823
NGC1003,33,28.6,112.0,1.7,True,False,23.67,adaptive_primary,105.10886064319588,True,False,,conditional_inner_validation_retrospective_prediction,1.0206477961666265,1.5440650952534276,-6.891139356804118,-4.053611386355364,16.431765271589853
NGC1003,33,28.6,112.0,1.7,True,False,23.67,baryon_only,52.34484858151435,True,False,,conditional_ablation_of_inner_fitted_core_calibration,1.0206477961666265,1.5440650952534276,-59.65515141848565,-35.091265540285676,1231.3969172188408
NGC1003,33,28.6,112.0,1.7,True,False,23.67,compact_plummer,105.108860644186,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-6.891139355814005,-4.053611385772944,16.43176526686805
NGC1003,33,28.6,112.0,1.7,True,False,23.67,extended,104.14546704102447,True,False,,inner_only_retrospective_prediction,1.0206477961666265,1.5440650952534276,-7.8545329589755255,-4.620313505279721,21.34729688707018
NGC1003,33,28.6,112.0,1.7,True,False,23.67,nfw,108.99641376945512,True,False,,inner_only_retrospective_prediction,1.0003807440674843,1.0123804282824864,-3.003586230544883,-1.7668154297322842,3.121636762740076
