x,f,f_prime,phi,phi_prime,radial_mass_integral
22.3225,1.529679942128765e-10,-1.746517900321418e-10,-0.0923838036887807,0.004138595752660664,2.062237457838985
22.32375,1.527498348949679e-10,-1.744030142928725e-10,-0.09237863073375785,0.004138132291112849,2.062237457838985
22.325,1.525319862996472e-10,-1.741545924068692e-10,-0.09237345835801239,0.004137668907411736,2.062237457838985
22.32625,1.523144479926225e-10,-1.739065238802664e-10,-0.09236828656144724,0.004137205601539949,2.062237457838985
22.3275,1.520972195396038e-10,-1.73658808219201e-10,-0.09236311534396544,0.004136742373480119,2.062237457838985
22.32875,1.518803005062991e-10,-1.734114449298074e-10,-0.09235794470546993,0.004136279223214873,2.062237457838985
22.33,1.516636904584166e-10,-1.731644335182203e-10,-0.09235277464586367,0.004135816150726835,2.062237457838985
22.33125,1.514473889616661e-10,-1.729177734905764e-10,-0.09234760516504965,0.004135353155998636,2.062237457838985
22.3325,1.512313955817559e-10,-1.726714643530102e-10,-0.09234243626293084,0.004134890239012904,2.062237457838985
22.33375,1.510157098843941e-10,-1.724255056116564e-10,-0.09233726793941022,0.004134427399752261,2.062237457838985
22.335,1.508003314352904e-10,-1.721798967726516e-10,-0.09233210019439075,0.004133964638199341,2.062237457838985
22.33625,1.505852598001531e-10,-1.719346373421304e-10,-0.09232693302777543,0.004133501954336767,2.062237457838985
22.3375,1.503704945446904e-10,-1.716897268262274e-10,-0.0923217664394672,0.004133039348147168,2.062237457838985
22.33875,1.50156035234612e-10,-1.714451647310793e-10,-0.09231660042936907,0.004132576819613171,2.062237457838985
22.34,1.499418814356262e-10,-1.712009505628207e-10,-0.09231143499738399,0.004132114368717405,2.062237457838985
22.34125,1.497280327134416e-10,-1.709570838275869e-10,-0.09230627014341493,0.004131651995442493,2.062237457838985
22.3425,1.495144886337664e-10,-1.707135640315125e-10,-0.09230110586736487,0.004131189699771066,2.062237457838985
22.34375,1.493012487623105e-10,-1.704703906807341e-10,-0.09229594216913682,0.004130727481685752,2.062237457838985
22.345,1.490883126647819e-10,-1.702275632813864e-10,-0.09229077904863371,0.004130265341169176,2.062237457838985
22.34625,1.488756799068889e-10,-1.69985081339604e-10,-0.09228561650575851,0.004129803278203965,2.062237457838985
22.3475,1.486633500543413e-10,-1.697429443615234e-10,-0.0922804545404142,0.00412934129277275,2.062237457838985
22.34875,1.484513226728473e-10,-1.695011518532794e-10,-0.09227529315250378,0.004128879384858156,2.062237457838985
22.35,1.482395973281149e-10,-1.692597033210065e-10,-0.0922701323419302,0.004128417554442809,2.062237457838985
22.35125,1.480281735858542e-10,-1.690185982708415e-10,-0.09226497210859645,0.004127955801509339,2.062237457838985
22.3525,1.478170510117732e-10,-1.687778362089187e-10,-0.09225981245240548,0.004127494126040371,2.062237457838985
22.35375,1.4760622917158e-10,-1.68537416641373e-10,-0.09225465337326029,0.004127032528018535,2.062237457838985
22.355,1.473957076309846e-10,-1.68297339074341e-10,-0.09224949487106383,0.004126571007426457,2.062237457838985
22.35625,1.47185485955695e-10,-1.680576030139572e-10,-0.09224433694571911,0.004126109564246764,2.062237457838985
22.3575,1.469755637114194e-10,-1.678182079663563e-10,-0.09223917959712906,0.004125648198462084,2.062237457838985
22.35875,1.467659404638678e-10,-1.675791534376749e-10,-0.0922340228251967,0.004125186910055045,2.062237457838985
22.36,1.465566157787482e-10,-1.673404389340477e-10,-0.09222886662982496,0.004124725699008272,2.062237457838985
22.36125,1.463475892261569e-10,-1.671020639665931e-10,-0.09222371101091695,0.004124264565304423,2.062237457838985
22.3625,1.461388603890675e-10,-1.668640280610502e-10,-0.09221855596837625,0.004123803508926253,2.062237457838985
22.36375,1.459304288525006e-10,-1.666263307454812e-10,-0.09221340150210651,0.004123342529856548,2.062237457838985
22.365,1.457222942014771e-10,-1.663889715479486e-10,-0.09220824761201138,0.004122881628078085,2.062237457838985
22.36625,1.455144560210196e-10,-1.661519499965166e-10,-0.09220309429799456,0.004122420803573651,2.062237457838985
22.3675,1.453069138961489e-10,-1.659152656192475e-10,-0.0921979415599597,0.004121960056326026,2.062237457838985
22.36875,1.45099667411886e-10,-1.656789179442037e-10,-0.09219278939781043,0.004121499386317991,2.062237457838985
22.37,1.448927161532533e-10,-1.654429064994495e-10,-0.09218763781145048,0.004121038793532331,2.062237457838985
22.37125,1.446860597052719e-10,-1.652072308130472e-10,-0.09218248680078348,0.004120578277951825,2.062237457838985
22.3725,1.444796976529629e-10,-1.649718904130598e-10,-0.0921773363657131,0.004120117839559258,2.062237457838985
22.37375,1.442736295813475e-10,-1.647368848275497e-10,-0.09217218650614298,0.004119657478337408,2.062237457838985
22.375,1.44067855075448e-10,-1.645022135845812e-10,-0.09216703722197686,0.004119197194269062,2.062237457838985
22.37625,1.438623737202854e-10,-1.642678762122165e-10,-0.09216188851311834,0.004118736987336997,2.062237457838985
22.3775,1.436571851008805e-10,-1.640338722385181e-10,-0.09215674037947108,0.004118276857523999,2.062237457838985
22.37875,1.434522888022559e-10,-1.638002011915502e-10,-0.09215159282093879,0.004117816804812849,2.062237457838985
22.38,1.432476844094325e-10,-1.635668625993752e-10,-0.09214644583742511,0.004117356829186329,2.062237457838985
22.38125,1.430433715074311e-10,-1.633338559900554e-10,-0.09214129942883371,0.00411689693062722,2.062237457838985
22.3825,1.428393496812743e-10,-1.631011808916551e-10,-0.09213615359506826,0.004116437109118306,2.062237457838985
22.38375,1.426356185159829e-10,-1.628688368322366e-10,-0.09213100833603242,0.004115977364642367,2.062237457838985
22.385,1.424321775965778e-10,-1.626368233398624e-10,-0.09212586365162986,0.004115517697182187,2.062237457838985
22.38625,1.422290265080817e-10,-1.624051399425966e-10,-0.09212071954176425,0.004115058106720547,2.062237457838985
22.3875,1.420261648355152e-10,-1.621737861685016e-10,-0.09211557600633924,0.004114598593240229,2.062237457838985
22.38875,1.418235921638994e-10,-1.619427615456398e-10,-0.0921104330452585,0.004114139156724014,2.062237457838985
22.39,1.416213080782567e-10,-1.617120656020755e-10,-0.09210529065842571,0.004113679797154688,2.062237457838985
22.39125,1.41419312163608e-10,-1.61481697865871e-10,-0.09210014884574452,0.004113220514515031,2.062237457838985
22.3925,1.412176040049743e-10,-1.612516578650886e-10,-0.09209500760711861,0.004112761308787821,2.062237457838985
22.39375,1.41016183187378e-10,-1.610219451277926e-10,-0.09208986694245164,0.004112302179955847,2.062237457838985
22.395,1.4081504929584e-10,-1.607925591820455e-10,-0.09208472685164727,0.004111843128001887,2.062237457838985
22.39625,1.406142019153812e-10,-1.605634995559094e-10,-0.09207958733460916,0.004111384152908723,2.062237457838985
22.3975,1.404136406310241e-10,-1.603347657774488e-10,-0.09207444839124099,0.004110925254659139,2.062237457838985
22.39875,1.402133650277897e-10,-1.601063573747259e-10,-0.09206931002144643,0.004110466433235916,2.062237457838985
22.4,1.400133746906987e-10,-1.598782738758031e-10,-0.09206417222512912,0.004110007688621835,2.062237457838985
22.40125,1.398136692089673e-10,-1.596505148135077e-10,-0.09205903500219288,0.004109549020799708,2.062237457838985
22.4025,1.396142481841132e-10,-1.594230797346358e-10,-0.09205389835254194,0.004109090429752445,2.062237457838985
22.40375,1.394151112196132e-10,-1.591959681882059e-10,-0.09204876227608065,0.004108631915462981,2.062237457838985
22.405,1.392162579189431e-10,-1.589691797232362e-10,-0.09204362677271336,0.00410817347791425,2.062237457838985
22.40625,1.390176878855809e-10,-1.587427138887466e-10,-0.09203849184234442,0.004107715117089189,2.062237457838985
22.4075,1.388194007230025e-10,-1.585165702337553e-10,-0.09203335748487819,0.004107256832970732,2.062237457838985
22.40875,1.38621396034684e-10,-1.582907483072804e-10,-0.09202822370021901,0.004106798625541815,2.062237457838985
22.41,1.384236734241032e-10,-1.580652476583418e-10,-0.09202309048827126,0.004106340494785372,2.062237457838985
22.41125,1.38226232494736e-10,-1.578400678359576e-10,-0.09201795784893926,0.00410588244068434,2.062237457838985
22.4125,1.380290728500586e-10,-1.576152083891459e-10,-0.09201282578212737,0.004105424463221652,2.062237457838985
22.41375,1.378321940935488e-10,-1.573906688669268e-10,-0.09200769428773993,0.004104966562380245,2.062237457838985
22.415,1.376355958286825e-10,-1.571664488183181e-10,-0.09200256336568133,0.004104508738143054,2.062237457838985
22.41625,1.374392776589358e-10,-1.569425477923382e-10,-0.09199743301585586,0.004104050990493011,2.062237457838985
22.4175,1.372432391877865e-10,-1.567189653380069e-10,-0.09199230323816793,0.004103593319413055,2.062237457838985
22.41875,1.370474800187106e-10,-1.564957010043424e-10,-0.09198717403252188,0.00410313572488612,2.062237457838985
22.42,1.368519997551843e-10,-1.562727543403628e-10,-0.09198204539882202,0.004102678206895139,2.062237457838985
22.42125,1.366567980006851e-10,-1.560501248950879e-10,-0.09197691733697275,0.00410222076542305,2.062237457838985
22.4225,1.364618743586892e-10,-1.55827812217536e-10,-0.0919717898468784,0.004101763400452788,2.062237457838985
22.42375,1.362672284326727e-10,-1.55605815856725e-10,-0.09196666292844331,0.004101306111967284,2.062237457838985
22.425,1.360728598261132e-10,-1.553841353616751e-10,-0.09196153658157186,0.00410084889994948,2.062237457838985
22.42625,1.358787681424869e-10,-1.551627702814042e-10,-0.0919564108061684,0.004100391764382305,2.062237457838985
22.4275,1.356849529852697e-10,-1.549417201649305e-10,-0.09195128560213722,0.004099934705248697,2.062237457838985
22.42875,1.354914139579396e-10,-1.54720984561274e-10,-0.09194616096938275,0.004099477722531591,2.062237457838985
22.43,1.352981506639724e-10,-1.545005630194527e-10,-0.09194103690780932,0.004099020816213921,2.062237457838985
22.43125,1.351051627068443e-10,-1.542804550884847e-10,-0.09193591341732125,0.004098563986278624,2.062237457838985
22.4325,1.34912449690033e-10,-1.540606603173901e-10,-0.09193079049782293,0.004098107232708633,2.062237457838985
22.43375,1.347200112170145e-10,-1.538411782551868e-10,-0.0919256681492187,0.004097650555486885,2.062237457838985
