x,f,f_prime,phi,phi_prime,radial_mass_integral
10.995,4.774243939340241e-05,-5.604083433962827e-05,-0.2413542622053846,0.0219512734113293,2.653689991477795
10.99625,4.76724393315373e-05,-5.595928469416338e-05,-0.2413268262327618,0.02194628307070415,2.653689991821766
10.9975,4.760254113364473e-05,-5.587785265590413e-05,-0.2412993964970034,0.02194129443161441,2.653689992164807
10.99875,4.753274465250571e-05,-5.579653805673211e-05,-0.2412719729959813,0.02193630749328599,2.653689992506921
11,4.74630497409009e-05,-5.571534072852842e-05,-0.2412445557275676,0.02193132225494477,2.65368999284811
11.00125,4.739345625189617e-05,-5.563426050349555e-05,-0.2412171446896359,0.02192633871581724,2.653689993188376
11.0025,4.732396403967183e-05,-5.555329721509162e-05,-0.2411897398800646,0.02192135687513222,2.653689993527723
11.00375,4.72545729586803e-05,-5.547245069708128e-05,-0.2411623412967336,0.02191637673211912,2.653689993866152
11.005,4.718528286337429e-05,-5.539172078322943e-05,-0.2411349489375228,0.02191139828600734,2.653689994203665
11.00625,4.711609360820646e-05,-5.531110730730105e-05,-0.2411075628003119,0.0219064215360263,2.653689994540266
11.0075,4.704700504762923e-05,-5.523061010306073e-05,-0.2410801828829808,0.02190144648140536,2.653689994875957
11.00875,4.697801703609528e-05,-5.515022900427344e-05,-0.2410528091834093,0.02189647312137397,2.65368999521074
11.01,4.690912942805733e-05,-5.506996384470413e-05,-0.2410254416994774,0.02189150145516152,2.653689995544618
11.01125,4.684034207824947e-05,-5.498981445843487e-05,-0.240998080429066,0.02188653148199798,2.653689995877593
11.0125,4.677165484250812e-05,-5.490978068078994e-05,-0.2409707253700615,0.0218815632011157,2.653689996209668
11.01375,4.6703067576939e-05,-5.482986234739704e-05,-0.2409433765203514,0.02187659661174756,2.653689996540844
11.015,4.663458013764753e-05,-5.475005929388352e-05,-0.2409160338778232,0.02187163171312646,2.653689996871125
11.01625,4.656619238073953e-05,-5.46703713558772e-05,-0.2408886974403645,0.02186666850448528,2.653689997200512
11.0175,4.649790416232041e-05,-5.459079836900542e-05,-0.2408613672058627,0.02186170698505693,2.653689997529009
11.01875,4.642971533849587e-05,-5.451134016889591e-05,-0.2408340431722053,0.02185674715407429,2.653689997856617
11.02,4.636162576537165e-05,-5.443199659117632e-05,-0.24080672533728,0.02185178901077028,2.65368999818334
11.02125,4.629363529933172e-05,-5.435276747178804e-05,-0.2407794136989755,0.02184683255437835,2.653689998509178
11.0225,4.622574379785002e-05,-5.427365264790087e-05,-0.2407521082551858,0.02184187778413432,2.653689998834135
11.02375,4.615795111866673e-05,-5.419465195698478e-05,-0.2407248090038059,0.02183692469927454,2.653689999158214
11.025,4.609025711952179e-05,-5.411576523650931e-05,-0.2406975159427312,0.02183197329903537,2.653689999481416
11.02625,4.602266165815543e-05,-5.403699232394441e-05,-0.2406702290698567,0.0218270235826532,2.653689999803743
11.0275,4.595516459230781e-05,-5.395833305675999e-05,-0.2406429483830778,0.02182207554936439,2.653690000125199
