r_dimensionless,u,u_prime,phi,phi_prime,enclosed_mass_integral
3.0648,0.2432759865980233,-0.2014377678381664,-0.842511071521851,0.2361000291546581,2.21768734719363
3.066,0.2430343536661678,-0.2012837908971493,-0.8422278198027503,0.2359861727555368,2.218354034979503
3.0672,0.2427929054862795,-0.2011298479299649,-0.8419447046990252,0.2358723368858086,2.219019919938406
3.0684,0.2425516420174821,-0.2009759391009922,-0.8416617261859715,0.2357585216506916,2.21968500253066
3.0696,0.2423105632187147,-0.2008220645742782,-0.8413788842387668,0.2356447271551604,2.220349283217922
3.0708,0.2420696690487187,-0.2006682245135137,-0.8410961788324623,0.2355309535039284,2.221012762462518
3.072,0.2418289594660292,-0.2005144190820179,-0.8408136099419771,0.2354172008014361,2.221675440728104
3.0732,0.2415884344290059,-0.2003606484427928,-0.8405311775421181,0.2353034691518922,2.222337318479
3.0744,0.2413480938957835,-0.2002069127584336,-0.840248881607549,0.235189758659207,2.222998396180842
3.0756,0.2411079378243392,-0.20005321219125,-0.8399667221128321,0.235076069427082,2.223658674299927
3.0768,0.2408679661724127,-0.1998995469031206,-0.8396846990323784,0.2349624015589032,2.224318153303862
3.078,0.2406281788975952,-0.1997459170556544,-0.8394028123405037,0.2348487551578598,2.224976833660905
3.0792,0.2403885759572391,-0.1995923228100251,-0.8391210620113718,0.2347351303268226,2.225634715840614
3.0804,0.2401491573085454,-0.199438764327131,-0.8388394480190499,0.2346215271684612,2.226291800313195
3.0816,0.2399099229084859,-0.1992852417674517,-0.8385579703374583,0.2345079457851397,2.226948087550145
3.0828,0.2396708727138689,-0.1991317552911673,-0.8382766289404138,0.2343943862790037,2.227603578023602
3.084,0.2394320066812912,-0.198978305058071,-0.837995423801598,0.2342808487519166,2.228258272206986
3.0852,0.239193324767167,-0.1988248912276206,-0.837714354894576,0.2341673333054973,2.228912170574354
3.0864,0.2389548269277214,-0.1986715139589267,-0.8374334221927928,0.2340538400411118,2.229565273601033
3.0876,0.2387165131189761,-0.1985181734107252,-0.8371526256695633,0.2339403690598534,2.230217581762984
3.0888,0.238478383296785,-0.1983648697414432,-0.8368719652980962,0.2338269204625906,2.230869095537426
3.09,0.2382404374167809,-0.1982116031090991,-0.8365914410514587,0.2337134943498947,2.23151981540221
3.0912,0.2380026754344455,-0.1980583736714323,-0.8363110529026225,0.2336000908221342,2.232169741836433
3.0924,0.2377650973050286,-0.1979051815857522,-0.8360308008244116,0.233486709979365,2.232818875319819
3.0936,0.2375277029836358,-0.1977520270091013,-0.8357506847895579,0.2333733519214496,2.233467216333331
3.0948,0.2372904924251413,-0.1975989100980917,-0.8354707047706468,0.2332600167479376,2.23411476535855
3.096,0.2370534655842709,-0.1974458310090596,-0.8351908607401689,0.233146704558179,2.234761522878289
3.0972,0.2368166224155298,-0.19729278989793,-0.8349111526704749,0.2330334154512254,2.235407489375974
3.0984,0.2365799628732612,-0.1971397869203259,-0.8346315805338125,0.2329201495259096,2.236052665336252
3.0996,0.2363434869116068,-0.1969868222314927,-0.8343521443023014,0.232806906880791,2.236697051244378
3.1008,0.2361071944845268,-0.1968338959863367,-0.8340728439479463,0.2326936876141835,2.237340647586822
3.102,0.2358710855458014,-0.1966810083394263,-0.8337936794426375,0.2325804918241565,2.237983454850652
3.1032,0.2356351600490099,-0.1965281594449527,-0.8335146507581377,0.2324673196085066,2.238625473524143
3.1044,0.2353994179475717,-0.196375349456806,-0.8332357578661087,0.2323541710648131,2.239266704096166
3.1056,0.2351638591946888,-0.1962225785284669,-0.832957000738074,0.2322410462903592,2.239907147056785
3.1068,0.2349284837434183,-0.1960698468131425,-0.8326783793454654,0.2321279453822309,2.240546802896658
3.108,0.2346932915465911,-0.1959171544636121,-0.8323998936595716,0.2320148684372052,2.241185672107626
3.1092,0.2344582825568981,-0.1957645016323905,-0.832121543651592,0.2319018155518686,2.241823755182118
3.1104,0.2342234567268061,-0.1956118884715673,-0.8318433292925851,0.231788786822501,2.242461052613739
3.1116,0.2339888140086365,-0.1954593151329558,-0.8315652505535167,0.2316757823451832,2.243097564896674
3.1128,0.2337543543544988,-0.1953067817679661,-0.8312873074052184,0.2315628022157057,2.243733292526275
3.114,0.2335200777163423,-0.1951542885277034,-0.8310094998184209,0.2314498465296396,2.244368235998471
3.1152,0.2332859840459234,-0.1950018355629046,-0.8307318277637326,0.2313369153822912,2.245002395810348
3.1164,0.2330520732948197,-0.1948494230239647,-0.8304542912116489,0.2312240088687207,2.245635772459563
3.1176,0.2328183454144366,-0.1946970510609498,-0.8301768901325569,0.2311111270837521,2.24626836644492
3.1188,0.2325848003559819,-0.1945447198235463,-0.8298996244967179,0.2309982701219366,2.246900178265792
3.12,0.2323514380705107,-0.1943924294611474,-0.8296224942742977,0.2308854380776154,2.247531208422688
3.1212,0.2321182585088649,-0.1942401801227368,-0.8293454994353266,0.2307726310448351,2.248161457416681
3.1224,0.2318852616217471,-0.1940879719570293,-0.8290686399497479,0.2306598491174502,2.248790925749969
3.1236,0.2316524473596399,-0.1939358051123153,-0.8287919157873653,0.2305470923890106,2.249419613925312
3.1248,0.2314198156728896,-0.1937836797366221,-0.8285153269178971,0.2304343609528779,2.250047522446584
3.126,0.2311873665116263,-0.1936315959775582,-0.8282388733109248,0.2303216549021138,2.250674651818218
3.1272,0.230955099825837,-0.1934795539824546,-0.8279625549359402,0.2302089743295813,2.25130100254575
3.1284,0.2307230155653053,-0.1933275538982477,-0.8276863717623064,0.2300963193278615,2.251926575135269
3.1296,0.2304911136796569,-0.1931755958715663,-0.8274103237592872,0.2299836899893152,2.25255137009396
3.1308,0.2302593941183332,-0.1930236800486804,-0.8271344108960307,0.229871086406047,2.253175387929555
3.132,0.2300278568305989,-0.1928718065755152,-0.8268586331415732,0.2297585086699154,2.253798629150874
3.1332,0.2297965017655549,-0.1927199755976758,-0.8265829904648481,0.2296459568725502,2.254421094267278
3.1344,0.2295653288721071,-0.192568187260386,-0.826307482834666,0.2295334311053091,2.255042783789207
3.1356,0.2293343380990162,-0.192416441708584,-0.826032110219747,0.2294209314593466,2.255663698227637
3.1368,0.229103529394834,-0.1922647390867985,-0.8257568725886787,0.2293084580255249,2.256283838094614
3.138,0.2288729027079782,-0.1921130795392945,-0.8254817699099646,0.2291960108945183,2.256903203902716
3.1392,0.2286424579866528,-0.1919614632099154,-0.8252068021519748,0.2290835901567015,2.257521796165581
3.1404,0.2284121951789293,-0.1918098902422438,-0.8249319692829949,0.2289711959022631,2.258139615397373
3.1416,0.2281821142326705,-0.1916583607794497,-0.8246572712711807,0.2288588282210983,2.258756662113308
3.1428,0.2279522150955985,-0.1915068749644244,-0.8243827080845985,0.2287464872029043,2.259372936829125
3.144,0.227722497715241,-0.1913554329396735,-0.8241082796911934,0.2286341729371043,2.259988440061605
3.1452,0.2274929620389692,-0.1912040348473926,-0.8238339860588121,0.2285218855129012,2.260603172328045
3.1464,0.2272636080139787,-0.1910526808294276,-0.8235598271551909,0.2284096250192497,2.261217134146777
3.1476,0.2270344355872909,-0.1909013710272772,-0.8232858029479574,0.2282973915448583,2.261830326036642
3.1488,0.2268054447057713,-0.1907501055821291,-0.8230119134046407,0.2281851851782147,2.26244274851751
3.15,0.2265766353160936,-0.190598884634788,-0.8227381584926506,0.2280730060075356,2.263054402109755
3.1512,0.2263480073647929,-0.1904477083257805,-0.8224645381793094,0.2279608541208401,2.263665287334768
3.1524,0.2261195607982001,-0.1902965767952242,-0.8221910524318117,0.2278487296058584,2.264275404714442
3.1536,0.225891295562517,-0.1901454901829778,-0.8219177012172716,0.2277366325501368,2.264884754771676
3.1548,0.2256632116037383,-0.1899944486284825,-0.821644484502673,0.2276245630409268,2.265493338029869
3.156,0.2254353088677293,-0.1898434522709195,-0.8213714022549196,0.227512521165296,2.266101155013415
3.1572,0.2252075873001548,-0.1896925012490649,-0.8210984544407888,0.2274005070100254,2.266708206247203
3.1584,0.2249800468465409,-0.1895415957014147,-0.8208256410269722,0.2272885206616987,2.26731449225711
3.1596,0.2247526874522277,-0.1893907357660883,-0.8205529619800442,0.2271765622066333,2.2679200135695
3.1608,0.2245255090624011,-0.1892399215808924,-0.8202804172664838,0.2270646317309263,2.26852477071172
3.162,0.2242985116220796,-0.1890891532832935,-0.8200080068526645,0.2269527293204349,2.269128764211597
3.1632,0.2240716950761101,-0.1889384310104092,-0.8197357307048537,0.2268408550607699,2.269731994597932
3.1644,0.2238450593691908,-0.1887877548990541,-0.8194635887892248,0.2267290090373292,2.270334462400003
3.1656,0.2236186044458323,-0.1886371250856594,-0.819191581071835,0.2266171913352406,2.270936168148051
3.1668,0.2233923302504119,-0.1884865417063847,-0.8189197075186577,0.2265054020394404,2.271537112372792
3.168,0.2231662367271087,-0.1883360048969826,-0.8186479680955436,0.2263936412345791,2.272137295605892
3.1692,0.2229403238199769,-0.1881855147929504,-0.8183763627682646,0.2262819090051273,2.272736718379492
3.1704,0.22271459147287,-0.1880350715293726,-0.8181048915024679,0.2261702054352658,2.273335381226671
3.1716,0.2224890396295157,-0.1878846752410751,-0.8178335542637222,0.2260585306089935,2.27393328468098
3.1728,0.2222636682334486,-0.1877343260624856,-0.8175623510174761,0.22594688461003,2.274530429276899
3.174,0.2220384772280672,-0.1875840241277508,-0.8172912817290932,0.2258352675218974,2.275126815549374
3.1752,0.2218134665565921,-0.1874337695706497,-0.8170203463638266,0.2257236794278603,2.275722444034273
3.1764,0.221588636162092,-0.1872835625246464,-0.8167495448868347,0.2256121204109622,2.276317315267925
3.1776,0.2213639859874763,-0.1871334031228746,-0.816478877263177,0.2255005905540153,2.276911429787572
3.1788,0.2211395159754852,-0.1869832914981165,-0.8162083434578074,0.2253890899395855,2.277504788130912
3.18,0.2209152260687177,-0.1868332277828604,-0.8159379434355923,0.2252776186500332,2.278097390836548
3.1812,0.2206911162095889,-0.1866832121092107,-0.815667677161284,0.2251661767674499,2.278689238443533
3.1824,0.2204671863403865,-0.1865332446090064,-0.815397544599555,0.2250547643737418,2.279280331491818
3.1836,0.2202434364032052,-0.1863833254136823,-0.8151275457149586,0.2249433815505323,2.279870670521801
3.1848,0.2200198663400191,-0.1862334546544206,-0.8148576804719729,0.2248320283792688,2.280460256074765
3.185999999999999,0.2197964760926086,-0.1860836324619971,-0.8145879488349557,0.2247207049411143,2.281049088692437
3.1872,0.2195732656026307,-0.1859338589669284,-0.8143183507681883,0.2246094113170513,2.281637168917423
3.1884,0.2193502348115579,-0.1857841342993419,-0.8140488862358375,0.2244981475877908,2.282224497292766
3.1896,0.2191273836607284,-0.185634458589082,-0.8137795552019869,0.2243869138338463,2.28281107436238
3.1908,0.2189047120913105,-0.1854848319656348,-0.8135103576306146,0.2242757101354816,2.28339690067061
3.192,0.2186822200443233,-0.1853352545581696,-0.8132412934856067,0.2241645365727401,2.283981976762667
3.1932,0.2184599074606339,-0.1851857264955344,-0.8129723627307545,0.2240533932254413,2.284566303184186
3.1944,0.2182377742809435,-0.1850362479062245,-0.8127035653297469,0.2239422801731591,2.285149880481657
3.1956,0.218015820445819,-0.1848868189184492,-0.8124349012461897,0.2238311974952689,2.285732709201996
3.1968,0.2177940458956469,-0.1847374396600344,-0.8121663704435765,0.2237201452708791,2.286314789892961
3.198,0.2175724505706924,-0.1845881102585468,-0.8118979728853267,0.2236091235789183,2.28689612310273
3.1992,0.2173510344110327,-0.1844388308411511,-0.8116297085347427,0.2234981324980358,2.28747670938032
3.2004,0.2171297973566289,-0.1842896015347631,-0.8113615773550554,0.2233871721067081,2.288056549275158
3.2016,0.216908739347255,-0.184140422465898,-0.8110935793093799,0.2232762424831337,2.288635643337504
3.2028,0.2166878603225645,-0.1839912937608121,-0.810825714360757,0.2231653437053316,2.289213992118027
3.204,0.2164671602220342,-0.1838422155453806,-0.8105579824721183,0.2230544758510567,2.289791596168212
3.2052,0.2162466389850086,-0.1836931879451946,-0.8102903836063134,0.2229436389978668,2.290368456039956
3.2064,0.2160262965506706,-0.183544211085496,-0.8100229177260927,0.2228328332230783,2.290944572285963
3.2076,0.2158061328580561,-0.1833952850912084,-0.8097555847941152,0.2227220586037867,2.291519945459339
3.2088,0.2155861478460566,-0.1832464100869431,-0.8094883847729513,0.222611315216872,2.292094576113994
3.21,0.2153663414534007,-0.1830975861969574,-0.8092213176250705,0.222500603138969,2.292668464804236
3.2112,0.2151467136186891,-0.1829488135452312,-0.8089543833128638,0.222389922446521,2.293241612085165
3.2124,0.2149272642803468,-0.182800092255361,-0.8086875817986138,0.2222792732157063,2.293814018512276
3.2136,0.2147079933766824,-0.1826514224506902,-0.8084209130445312,0.2221686555225285,2.294385684641848
3.2148,0.214488900845822,-0.1825028042541637,-0.8081543770127145,0.222058069442716,2.29495661103055
3.216,0.2142699866257797,-0.1823542377884802,-0.8078879736651929,0.2219475150518275,2.295526798235829
3.2172,0.2140512506543892,-0.182205723175944,-0.807621702963885,0.2218369924251497,2.296096246815515
3.2184,0.2138326928693666,-0.1820572605386006,-0.8073555648706363,0.2217265016377912,2.296664957328208
3.2196,0.2136143132082588,-0.1819088499981236,-0.8070895593471893,0.2216160427646037,2.297232930332889
3.2208,0.2133961116084828,-0.1817604916759003,-0.8068236863552052,0.2215056158802425,2.297800166389297
3.222,0.213178088007302,-0.1816121856929789,-0.8065579458562521,0.2213952210591292,2.29836666605755
3.2232,0.2129602423418345,-0.1814639321700869,-0.8062923378118076,0.2212848583754647,2.298932429898517
3.2244,0.2127425745490624,-0.1813157312276495,-0.8060268621832668,0.2211745279032423,2.29949745847344
3.2256,0.2125250845658071,-0.1811675829857366,-0.8057615189319253,0.221064229716211,2.300061752344303
3.2268,0.2123077723287689,-0.1810194875641487,-0.8054963080190045,0.2209539638879346,2.300625312073461
3.228,0.2120906377744767,-0.1808714450823041,-0.8052312294056211,0.2208437304917147,2.301188138223999
3.2292,0.211873680839348,-0.1807234556593732,-0.8049662830528225,0.2207335296006827,2.301750231359373
3.2304,0.2116569014596234,-0.1805755194141319,-0.8047014689215483,0.2206233612876994,2.30231159204376
3.2316,0.2114402995714351,-0.1804276364651125,-0.8044367869726715,0.2205132256254583,2.302872220841701
3.2328,0.2112238751107422,-0.1802798069304595,-0.8041722371669585,0.2204031226863879,2.303432118318453
3.234,0.2110076280133884,-0.1801320309280589,-0.8039078194651056,0.2202930525427388,2.303991285039631
3.2352,0.2107915582150559,-0.1799843085754331,-0.8036435338277095,0.2201830152665132,2.304549721571559
3.2364,0.2105756656512995,-0.1798366399898175,-0.8033793802152895,0.2200730109295165,2.305107428480913
3.2376,0.2103599502575278,-0.1796890252881174,-0.803115358588275,0.2199630396033286,2.305664406335071
3.2388,0.2101444119690068,-0.1795414645869161,-0.8028514689070081,0.2198531013593092,2.30622065570176
3.24,0.2099290507208732,-0.1793939580025037,-0.8025877111317518,0.2197431962686177,2.3067761771494
3.2412,0.2097138664481069,-0.1792465056508148,-0.8023240852226731,0.2196333244021704,2.307330971246756
3.2424,0.2094988590855723,-0.1790991076475217,-0.8020605911398689,0.2195234858307048,2.307885038563276
3.2436,0.2092840285679669,-0.1789517641079162,-0.801797228843333,0.2194136806246987,2.308438379668751
3.2448,0.2090693748298818,-0.1788044751470477,-0.8015339982929952,0.2193039088544644,2.308990995133647
3.246,0.2088548978057371,-0.1786572408795752,-0.8012708994486804,0.2191941705900483,2.309542885528768
3.2472,0.2086405974298472,-0.178510061419916,-0.8010079322701485,0.2190844659013319,2.310094051425586
3.2484,0.2084264736363613,-0.1783629368821076,-0.8007450967170594,0.2189747948579381,2.310644493395904
3.2496,0.2082125263593152,-0.1782158673799282,-0.8004823927490031,0.2188651575293131,2.31119421201219
3.2508,0.2079987555325908,-0.1780688530268017,-0.800219820325476,0.2187555539846623,2.311743207847236
3.252,0.207785161089945,-0.1779218939358633,-0.7999573794058982,0.2186459842929946,2.312291481474489
3.2532,0.2075717429649957,-0.1777749902199282,-0.7996950699496048,0.2185364485231011,2.312839033467719
3.2544,0.2073585010912212,-0.1776281419914881,-0.799432891915846,0.2184269467435536,2.313385864401343
3.2556,0.2071454354019769,-0.1774813493627503,-0.7991708452637971,0.2183174790227302,2.313931974850097
3.2568,0.2069325458304652,-0.1773346124455669,-0.7989089299525401,0.2182080454287681,2.314477365389353
3.258,0.2067198323097786,-0.1771879313515345,-0.7986471459410903,0.2180986460296313,2.3150220365948
3.2592,0.2065072947728475,-0.1770413061918719,-0.7983854931883638,0.2179892808930272,2.315565989042759
3.2604,0.2062949331524999,-0.1768947370775596,-0.7981239716532149,0.2178799500865016,2.316109223309857
3.2616,0.2060827473813994,-0.1767482241191931,-0.7978625812943976,0.21777065367734,2.316651739973348
3.2628,0.2058707373921068,-0.1766017674271279,-0.7976013220706032,0.2176613917326647,2.317193539610792
3.264,0.2056589031170246,-0.1764553671113474,-0.7973401939404271,0.2175521643193463,2.317734622800362
3.2652,0.2054472444884444,-0.1763090232815752,-0.7970791968623973,0.2174429715040796,2.318274990120536
3.2664,0.2052357614385117,-0.17616273604719,-0.7968183307949522,0.2173338133533263,2.318814642150396
3.2676,0.2050244538992484,-0.1760165055172803,-0.7965575956964562,0.2172246899333516,2.319353579469328
3.2688,0.2048133218025457,-0.1758703318006246,-0.796296991525194,0.2171156013102114,2.319891802657311
3.27,0.2046023650801573,-0.1757242150056765,-0.7960365182393662,0.2170065475497421,2.320429312294625
3.2712,0.2043915836637207,-0.1755781552406143,-0.7957761757971035,0.2168975287175941,2.320966108962137
3.2724,0.2041809774847241,-0.1754321526132609,-0.7955159641564459,0.2167885448791781,2.321502193241006
3.2736,0.203970546474551,-0.1752862072311914,-0.79525588327537,0.2166795960997378,2.322037565712976
3.2748,0.203760290564428,-0.1751403192016052,-0.7949959331117568,0.2165706824442633,2.322572226960079
3.276,0.2035502096854832,-0.1749944886314677,-0.7947361136234282,0.216461803977587,2.323106177564919
3.2772,0.2033403037686866,-0.1748487156273652,-0.7944764247681096,0.2163529607642865,2.323639418110388
3.2784,0.2031305727449081,-0.174703000295645,-0.7942168665034665,0.2162441528687777,2.324171949179942
3.2796,0.2029210165448665,-0.1745573427422909,-0.7939574387870724,0.2161353803552323,2.32470377135732
3.2808,0.2027116350991722,-0.1744117430730259,-0.7936981415764351,0.2160266432876466,2.325234885226819
3.282,0.2025024283382964,-0.174266201393238,-0.7934389748289786,0.2159179417297915,2.325765291373014
3.2832,0.2022933961925896,-0.1741207178080233,-0.7931799385020536,0.2158092757452418,2.32629499038103
3.2844,0.2020845385922782,-0.1739752924221778,-0.7929210325529358,0.2157006453973707,2.326823982836267
3.2856,0.201875855467454,-0.1738299253401718,-0.7926622569388194,0.2155920507493327,2.327352269324668
3.286799999999999,0.2016673467480991,-0.1736846166662086,-0.7924036116168327,0.2154834918641031,2.327879850432445
3.288,0.2014590123640497,-0.1735393665041373,-0.7921450965440151,0.2153749688044196,2.328406726746347
3.2892,0.2012508522450431,-0.1733941749575654,-0.7918867116773469,0.215266481632858,2.328932898853388
3.2904,0.2010428663206641,-0.1732490421297283,-0.7916284569737161,0.2151580304117446,2.329458367341112
3.2916,0.2008350545204029,-0.1731039681236307,-0.7913703323899535,0.2150496152032509,2.329983132797324
3.2928,0.2006274167735981,-0.172958953041905,-0.7911123378827987,0.2149412360692998,2.330507195810349
3.294,0.2004199530094911,-0.1728139969869451,-0.7908544734089324,0.2148328930716538,2.331030556968773
3.2952,0.2002126631571788,-0.1726691000607901,-0.7905967389249482,0.2147245862718386,2.331553216861693
3.2964,0.2000055471456522,-0.1725242623652177,-0.7903391343873758,0.2146163157312047,2.332075176078462
3.2976,0.1997986049037704,-0.1723794840016801,-0.7900816597526656,0.2145080815108853,2.332596435208937
3.2988,0.199591836360274,-0.1722347650713367,-0.7898243149771966,0.2143998836718179,2.33311699484323
3.3,0.1993852414437862,-0.1720901056750557,-0.7895671000172769,0.2142917222747456,2.333636855571946
3.3012,0.1991788200827991,-0.17194550591338,-0.7893100148291358,0.2141835973801942,2.334156017985942
3.3024,0.1989725722057006,-0.1718009658865931,-0.7890530593689397,0.2140755090485166,2.334674482676563
3.3036,0.1987664977407368,-0.1716564856946258,-0.7887962335927698,0.2139674573398303,2.335192250235399
3.3048,0.1985605966160598,-0.1715120654371736,-0.7885395374566508,0.2138594423140962,2.335709321254524
3.306,0.1983548687596742,-0.1713677052135635,-0.788282970916519,0.2137514640310295,2.33622569632625
3.3072,0.1981493140994939,-0.1712234051228952,-0.7880265339282554,0.2136435225501941,2.336741376043367
3.3084,0.1979439325632872,-0.171079165263903,-0.7877702264476542,0.2135356179309104,2.337256360998899
3.3096,0.1977387240787279,-0.170934985735083,-0.7875140484304526,0.2134277502323408,2.337770651786343
3.3108,0.1975336885733525,-0.1707908666345858,-0.7872579998323054,0.2133199195134175,2.338284248999424
3.312,0.1973288259745936,-0.1706468080602994,-0.7870020806088046,0.2132121258328982,2.338797153232331
3.3132,0.197124136209759,-0.1705028101097965,-0.786746290715468,0.2131043692493313,2.339309365079481
3.3144,0.1969196192060408,-0.1703588728803555,-0.7864906301077436,0.2129966498210694,2.339820885135747
3.3156,0.1967152748905196,-0.1702149964689734,-0.7862350987410123,0.2128889676062786,2.340331713996225
3.3168,0.1965111031901486,-0.1700711809723214,-0.7859796965705794,0.2127813226629085,2.340841852256459
3.318,0.196307104031782,-0.1699274264868197,-0.78572442355169,0.2126737150487425,2.341351300512216
3.3192,0.1961032773421369,-0.1697837331085372,-0.7854692796395074,0.2125661448213308,2.3418600593597
3.3204,0.1958996230478403,-0.1696401009333133,-0.7852142647891411,0.2124586120380717,2.342368129395335
3.3216,0.1956961410753777,-0.1694965300566236,-0.7849593789556156,0.2123511167561224,2.342875511215978
3.3228,0.1954928313511467,-0.1693530205737189,-0.784704622093903,0.2122436590324913,2.343382205418699
3.324,0.1952896938014059,-0.1692095725794917,-0.7844499941588919,0.2121362389239498,2.343888212600995
3.3252,0.1950867283523219,-0.1690661861685974,-0.7841954951054164,0.2120288564871123,2.344393533360572
3.3264,0.194883934929931,-0.1689228614353544,-0.7839411248882322,0.2119215117783702,2.344898168295556
3.3276,0.1946813134601676,-0.168779598473818,-0.7836868834620342,0.2118142048539414,2.34540211800428
3.3288,0.1944788638688484,-0.1686363973777377,-0.783432770781447,0.2117069357698415,2.345905383085487
3.33,0.1942765860816767,-0.1684932582405683,-0.7831787868010277,0.2115997045818914,2.346407964138126
3.331199999999999,0.1940744800242509,-0.1683501811554919,-0.7829249314752703,0.2114925113457324,2.346909861761548
3.3324,0.1938725456220448,-0.1682071662153652,-0.7826712047585945,0.2113853561167907,2.347411076555306
3.3336,0.1936707828004393,-0.1680642135128018,-0.7824176066053651,0.2112782389503324,2.347911609119349
3.3348,0.1934691914846819,-0.1679213231400662,-0.7821641369698666,0.2111711599013934,2.348411460053824
3.336,0.1932677715999344,-0.1677784951891984,-0.7819107958063326,0.2110641190248617,2.348910629959266
3.3372,0.1930665230712226,-0.1676357297518797,-0.7816575830689161,0.2109571163753891,2.349409119436404
3.3384,0.1928654458234876,-0.1674930269195692,-0.781404498711719,0.210850152007481,2.349906929086352
3.3396,0.1926645397815377,-0.1673503867833752,-0.7811515426887641,0.210743225975412,2.350404059510411
3.3408,0.192463804870092,-0.1672078094341693,-0.7808987149540216,0.2106363383333013,2.35090051131026
3.342,0.1922632410137456,-0.1670652949624951,-0.7806460154613873,0.2105294891350518,2.351396285087764
3.3432,0.1920628481369942,-0.1669228434586327,-0.7803934441646981,0.210422678434394,2.351891381445157
3.3444,0.1918626261642224,-0.1667804550125657,-0.7801410010177248,0.2103159062848631,2.352385800984854
3.3456,0.1916625750197042,-0.1666381297139827,-0.7798886859741723,0.2102091727398009,2.352879544309637
3.3468,0.1914626946276147,-0.1664958676523086,-0.7796364989876864,0.210102477852376,2.353372612022462
3.348,0.1912629849120076,-0.1663536689166433,-0.7793844400118417,0.2099958216755438,2.353865004726644
3.3492,0.1910634457968491,-0.1662115335958512,-0.77913250900016,0.2098892042621054,2.354356723025672
3.3504,0.190864077205976,-0.16606946177845,-0.7788807059060862,0.2097826256646345,2.354847767523385
3.3516,0.190664879063144,-0.1659274535527382,-0.7786290306830174,0.2096760859355612,2.355338138823794
3.3528,0.1904658512919779,-0.1657855090066607,-0.7783774832842728,0.2095695851270842,2.355827837531252
3.354,0.1902669938160208,-0.1656436282279424,-0.7781260636631231,0.2094631232912582,2.35631686425028
3.3552,0.1900683065586896,-0.1655018113039656,-0.7778747717727644,0.2093567004799135,2.356805219585735
3.3564,0.1898697894433138,-0.1653600583218756,-0.7776236075663405,0.2092503167447256,2.35729290414264
3.3576,0.1896714423931063,-0.1652183693684995,-0.7773725709969265,0.209143972137162,2.357779918526345
3.3588,0.1894732653311826,-0.1650767445304001,-0.7771216620175394,0.2090376667085174,2.358266263342364
3.36,0.1892752581805534,-0.1649351838938531,-0.7768708805811344,0.208931400509899,2.358751939196531
3.3612,0.1890774208641216,-0.1647936875448391,-0.7766202266406028,0.2088251735922215,2.35923694669484
3.3624,0.188879753304697,-0.1646522555690837,-0.7763697001487806,0.2087189860062329,2.359721286443599
3.3636,0.1886822554249717,-0.1645108880519886,-0.7761193010584345,0.2086128378024702,2.360204959049274
3.3648,0.1884849271475549,-0.1643695850787267,-0.7758690293222819,0.2085067290313211,2.360687965118634
3.366,0.1882877683949312,-0.1642283467341278,-0.7756188848929664,0.2084006597429498,2.361170305258606
3.3672,0.1880907790895076,-0.1640871731028065,-0.7753688677230857,0.2082946299873801,2.361651980076415
3.3684,0.1878939591535658,-0.1639460642690301,-0.7751189777651638,0.2081886398144098,2.362132990179436
3.3696,0.1876973085093089,-0.1638050203168476,-0.7748692149716778,0.2080826892736947,2.36261333617534
3.3708,0.1875008270788199,-0.1636640413299736,-0.7746195792950346,0.2079767784146728,2.363093018671941
3.372,0.1873045147840968,-0.163523127391886,-0.7743700706875898,0.2078709072866284,2.363572038277344
3.3732,0.1871083715470273,-0.1633822785857534,-0.774120689101635,0.2077650759386447,2.364050395599795
3.3744,0.1869123972894044,-0.16324149499448,-0.7738714344894051,0.2076592844196331,2.364528091247822
3.375599999999999,0.1867165919329222,-0.1631007767006924,-0.7736223068030772,0.2075535327783245,2.365005125830092
3.3768,0.1865209553991701,-0.1629601237867217,-0.7733733059947663,0.2074478210632583,2.365481499955547
3.378,0.1863254876096498,-0.1628195363346528,-0.7731244320165358,0.2073421493228141,2.365957214233266
3.3792,0.186130188485749,-0.162679014426248,-0.772875684820382,0.2072365176051619,2.366432269272595
3.3804,0.1859350579487768,-0.1625385581430474,-0.7726270643582551,0.2071309259583281,2.366906665683015
3.3816,0.185740095919923,-0.1623981675662517,-0.7723785705820346,0.2070253744301188,2.367380404074267
3.3828,0.1855453023203028,-0.1622578427768505,-0.7721302034435563,0.2069198630682036,2.367853485056222
3.384,0.1853506770709117,-0.1621175838554924,-0.7718819628945854,0.2068143919200311,2.368325909239006
3.3852,0.1851562200926697,-0.1619773908826092,-0.7716338488868435,0.2067089610329099,2.368797677232874
3.3864,0.1849619313063827,-0.1618372639383071,-0.7713858613719839,0.2066035704539374,2.369268789648328
3.3876,0.1847678106327738,-0.161697203102455,-0.7711380003016116,0.2064982202300581,2.369739247095992
3.3888,0.1845738579924622,-0.1615572084546225,-0.7708902656272713,0.2063929104080229,2.370209050186737
3.39,0.1843800733059751,-0.1614172800741141,-0.7706426573004527,0.2062876410344112,2.370678199531548
3.3912,0.1841864564937465,-0.1612774180399663,-0.7703951752725912,0.2061824121556294,2.371146695741653
3.3924,0.1839930074761084,-0.16113762243092,-0.7701478194950623,0.2060772238178933,2.371614539428391
3.3936,0.1837997261733111,-0.1609978933254784,-0.7699005899191935,0.2059720760672649,2.372081731203336
3.3948,0.1836066125054942,-0.1608582308018236,-0.7696534864962474,0.2058669689495997,2.372548271678171
