r_kpc,true_v_kms,fit_v_kms,fit_se_kms
1.047425,16.31516532645743,16.33246996872917,0.4005959606500862
1.0574,16.43806335332561,16.45485984772203,0.4022191047470537
1.067375,16.56013966490901,16.57641311102057,0.4037924431359201
1.07735,16.68139095027123,16.69712648388191,0.4053160345712794
1.087325,16.80181400103664,16.81699679769017,0.4067899488758864
1.0973,16.92140571138743,16.93602098992927,0.408214266911514
1.107275,17.04016307804058,17.0541961041334,0.4095890805290329
1.11725,17.15808320020326,17.17151928981572,0.4109144925071558
1.127225,17.27516327950705,17.28798780237555,0.4121906164789302
1.1372,17.39140061992224,17.40359900298392,0.41341757683957
1.147175,17.50679262765217,17.5183503584475,0.4145955087312694
1.15715,17.62133681100592,17.63223944105077,0.4157245579847402
1.167125,17.7350307802509,17.74526392837712,0.4168048809880354
1.1771,17.84787224744597,17.8574216031087,0.4178366446644658
1.187075,17.95985902625446,17.96871035280557,0.4188200263440274
1.19705,18.07098903173618,18.0791281696637,0.4197552137242503
1.207025,18.18126028012021,18.18867315025188,0.4206424048129606
1.217,18.29067088855878,18.29734349522839,0.421481807768404
1.226975,18.39921907486073,18.40513750903717,0.4222736408832735
1.23695,18.50690315720532,18.51205359958402,0.423018132428902
1.246925,18.61372155383746,18.61809027789238,0.4237155206183964
1.2569,18.71967278274438,18.72324615773906,0.4243660535166173
1.266875,18.82475546131212,18.82751995527051,0.4249699888959828
1.27685,18.92896830596378,18.93091048859951,0.4255275941748434
1.286825,19.0323101317798,19.03341667738283,0.426039146274678
1.2968,19.13477985209977,19.13503754237946,0.4265049315852849
1.306775,19.23637647810519,19.23577220498975,0.4269252458127563
1.31675,19.3370991183849,19.33561988677616,0.4273003938996727
1.326725,19.43694697848339,19.43457990896558,0.4276306898769588
1.3367,19.53591936043066,19.53265169193355,0.4279164567674026
1.346675,19.63401566225463,19.62983475467027,0.4281580264975774
1.35665,19.7312353774771,19.72612871422828,0.428355739790754
1.366625,19.8275780945929,19.82153328515404,0.428509945997312
1.3766,19.92304349653154,19.91604827890102,0.4286210030194602
1.386575,20.01763136010311,20.0096736032263,0.4286892771896222
1.39655,20.11134155542783,20.10240926157035,0.4287151431369614
1.406525,20.20417404534953,20.19425535242035,0.4286989836667264
1.4165,20.29612888483359,20.28521206865722,0.4286411896315317
1.426475,20.38720622034931,20.37527969688688,0.4285421598556222
1.43645,20.47740628923711,20.46445861675565,0.4284023009142187
