run,case,t,N,T,Qg,Ea,Es,Wf,Vb,Wb,E,I,mixed_orthogonal_number_fraction,Es_tail_bound
J479_R24,isolated_mixed,0.025,33.347253515877505,6.911944867904478,1.642541097054193,7.023601751184802e-30,1.0033772186317812e-26,-18.747045576432182,0.0,-0.0,-10.192559611473511,184.02042950176337,8.712857731173057e-31,0.0
J479_R24,isolated_mixed,0.0275,33.3472535158775,6.911944867904478,1.6425410970541927,1.052362390795009e-29,1.0280554312662471e-26,-18.74704557643218,0.0,-0.0,-10.192559611473508,184.02042950176335,9.090052976479311e-31,0.0
J479_R24,isolated_mixed,0.03,33.347253515877505,6.911944867904478,1.642541097054193,8.422042024101485e-30,1.1187705709978004e-26,-18.747045576432182,0.0,-0.0,-10.192559611473511,184.0204295017634,9.965285807357363e-31,0.0
J479_R24,isolated_mixed,0.0325,33.347253515877505,6.911944867904478,1.642541097054193,1.0129242377839702e-29,1.2214544460243493e-26,-18.747045576432175,0.0,-0.0,-10.192559611473504,184.02042950176337,1.1196217030372196e-30,0.0
J479_R24,isolated_mixed,0.035,33.3472535158775,6.911944867904478,1.6425410970541923,1.4083418887565015e-29,1.3215498429762957e-26,-18.74704557643217,0.0,-0.0,-10.1925596114735,184.02042950176335,1.2181958088214555e-30,0.0
J479_R24,isolated_mixed,0.0375,33.3472535158775,6.911944867904477,1.6425410970541927,1.104509570290176e-29,1.3827199268786218e-26,-18.74704557643217,0.0,-0.0,-10.192559611473502,184.02042950176335,1.2565560451381862e-30,0.0
J479_R24,isolated_mixed,0.04,33.347253515877505,6.911944867904478,1.6425410970541936,1.3121675501281668e-29,1.4650592705227766e-26,-18.747045576432182,0.0,-0.0,-10.19255961147351,184.02042950176337,1.3110221263109886e-30,0.0
J479_R24,isolated_mixed,0.0425,33.347253515877505,6.911944867904479,1.642541097054193,1.5639064940764984e-29,1.5878763918760956e-26,-18.74704557643218,0.0,-0.0,-10.192559611473506,184.0204295017634,1.464558294210283e-30,0.0
J479_R24,isolated_mixed,0.045,33.3472535158775,6.911944867904477,1.6425410970541927,1.3309861450190466e-29,1.8590926896159097e-26,-18.74704557643218,0.0,-0.0,-10.19255961147351,184.02042950176335,1.608237794183145e-30,0.0
J479_R24,isolated_mixed,0.0475,33.347253515877505,6.911944867904478,1.642541097054193,1.735342459546596e-29,1.7770388948662496e-26,-18.74704557643218,0.0,-0.0,-10.192559611473508,184.02042950176335,1.5747174849223639e-30,0.0
J479_R24,isolated_mixed,0.05,33.3472535158775,6.911944867904477,1.6425410970541923,1.5386601996779158e-29,1.708644088784001e-26,-18.74704557643217,0.0,-0.0,-10.192559611473502,184.02042950176335,1.6239373000890787e-30,0.0
J479_R24,isolated_mixed,0.0525,33.3472535158775,6.911944867904478,1.642541097054193,1.627910109506167e-29,2.0751269417670474e-26,-18.747045576432175,0.0,-0.0,-10.192559611473504,184.02042950176335,1.855228876896733e-30,0.0
J479_R24,isolated_mixed,0.055,33.347253515877505,6.911944867904478,1.642541097054193,2.1106781368914042e-29,2.2427903505664768e-26,-18.747045576432175,0.0,-0.0,-10.192559611473504,184.02042950176337,2.0001423450137814e-30,0.0
J479_R24,isolated_mixed,0.0575,33.3472535158775,6.911944867904478,1.642541097054193,1.6081084989976646e-29,2.103314144013078e-26,-18.74704557643217,0.0,-0.0,-10.1925596114735,184.02042950176337,1.9206821697207382e-30,0.0
J479_R24,isolated_mixed,0.06,33.3472535158775,6.911944867904478,1.6425410970541927,2.1901189605031894e-29,2.175644880859826e-26,-18.74704557643217,0.0,-0.0,-10.1925596114735,184.02042950176335,2.0276714398209416e-30,0.0
J479_R24,isolated_mixed,0.0625,33.3472535158775,6.911944867904478,1.642541097054193,1.9349898423629555e-29,2.091466722139632e-26,-18.74704557643217,0.0,-0.0,-10.1925596114735,184.02042950176335,1.952625332507704e-30,0.0
J479_R24,isolated_mixed,0.065,33.3472535158775,6.911944867904478,1.6425410970541927,1.8270207224042922e-29,2.0947737535876047e-26,-18.74704557643217,0.0,-0.0,-10.1925596114735,184.02042950176335,1.9795338190748982e-30,0.0
J479_R24,isolated_mixed,0.0675,33.347253515877505,6.911944867904478,1.6425410970541934,2.1842634515103597e-29,2.1794102278469588e-26,-18.747045576432185,0.0,-0.0,-10.192559611473515,184.02042950176337,2.0222824209177823e-30,0.0
J479_R24,isolated_mixed,0.07,33.3472535158775,6.911944867904479,1.642541097054193,1.8393256629741046e-29,2.1813213360289065e-26,-18.74704557643218,0.0,-0.0,-10.192559611473506,184.02042950176337,2.046286506546882e-30,0.0
J479_R24,isolated_mixed,0.0725,33.3472535158775,6.911944867904479,1.6425410970541934,2.1289329191127514e-29,2.2872329112939395e-26,-18.74704557643218,0.0,-0.0,-10.192559611473506,184.0204295017634,2.1337351448109916e-30,0.0
J479_R24,isolated_mixed,0.075,33.3472535158775,6.911944867904478,1.6425410970541934,2.316285736258948e-29,2.399963726605666e-26,-18.74704557643218,0.0,-0.0,-10.192559611473508,184.02042950176335,2.359313170441243e-30,0.0
J479_R24,isolated_mixed,0.0775,33.3472535158775,6.911944867904477,1.642541097054193,2.3967156080898735e-29,2.6331669570301067e-26,-18.74704557643218,0.0,-0.0,-10.192559611473508,184.02042950176335,2.509468153288385e-30,0.0
J479_R24,isolated_mixed,0.08,33.347253515877505,6.911944867904479,1.642541097054193,2.82278925868322e-29,2.5197423807290673e-26,-18.74704557643218,0.0,-0.0,-10.192559611473506,184.02042950176337,2.5063957280156486e-30,0.0
J479_R24,isolated_mixed,0.0825,33.3472535158775,6.911944867904478,1.642541097054193,2.672405310962175e-29,2.7551057399902493e-26,-18.74704557643217,0.0,-0.0,-10.1925596114735,184.02042950176335,2.553724318527538e-30,0.0
J479_R24,isolated_mixed,0.085,33.347253515877505,6.911944867904478,1.6425410970541934,2.988583326675683e-29,3.0010541479167525e-26,-18.74704557643217,0.0,-0.0,-10.1925596114735,184.02042950176337,2.7358564429061025e-30,0.0
J479_R24,isolated_mixed,0.08750000000000001,33.3472535158775,6.911944867904479,1.6425410970541934,3.3871833141397265e-29,2.979868026552113e-26,-18.747045576432182,0.0,-0.0,-10.19255961147351,184.02042950176337,2.778332791418575e-30,0.0
J479_R24,isolated_mixed,0.09,33.3472535158775,6.911944867904478,1.642541097054193,2.887520531037282e-29,2.981322229925338e-26,-18.747045576432175,0.0,-0.0,-10.192559611473504,184.02042950176335,2.7000532694430157e-30,0.0
J479_R24,isolated_mixed,0.0925,33.3472535158775,6.911944867904479,1.642541097054193,3.432984910291185e-29,3.1140474441500603e-26,-18.747045576432175,0.0,-0.0,-10.192559611473502,184.02042950176335,2.8979577653006228e-30,0.0
J479_R24,isolated_mixed,0.095,33.3472535158775,6.911944867904478,1.6425410970541927,3.7035913151117124e-29,3.158632626641768e-26,-18.74704557643217,0.0,-0.0,-10.1925596114735,184.02042950176335,2.9534933596780573e-30,0.0
J479_R24,isolated_mixed,0.0975,33.3472535158775,6.911944867904478,1.642541097054193,3.2661169280481284e-29,3.360925755140076e-26,-18.74704557643217,0.0,-0.0,-10.1925596114735,184.02042950176335,3.1243238317115266e-30,0.0
J479_R24,isolated_mixed,0.1,33.3472535158775,6.911944867904478,1.642541097054193,4.0843045089693486e-29,3.370141555435268e-26,-18.74704557643217,0.0,-0.0,-10.1925596114735,184.02042950176335,3.0913291321866956e-30,0.0
J479_R24,isolated_mixed,0.10250000000000001,33.3472535158775,6.911944867904478,1.642541097054193,3.720114845602811e-29,3.301076107373906e-26,-18.74704557643218,0.0,-0.0,-10.192559611473508,184.02042950176335,2.995647312835578e-30,0.0
J479_R24,isolated_mixed,0.105,33.3472535158775,6.911944867904479,1.642541097054193,3.7403902310207443e-29,3.527271955653884e-26,-18.74704557643217,0.0,-0.0,-10.192559611473499,184.02042950176335,3.116457406657487e-30,0.0
J479_R24,isolated_mixed,0.1075,33.347253515877505,6.911944867904479,1.6425410970541936,3.875234623170473e-29,3.420788305780994e-26,-18.747045576432182,0.0,-0.0,-10.19255961147351,184.02042950176335,3.007520194006872e-30,0.0
J479_R24,isolated_mixed,0.11,33.347253515877505,6.911944867904479,1.6425410970541936,3.29591323179617e-29,3.4160861527644915e-26,-18.74704557643218,0.0,-0.0,-10.192559611473506,184.02042950176335,3.041857187182625e-30,0.0
J479_R24,isolated_mixed,0.1125,33.3472535158775,6.91194486790448,1.6425410970541934,4.015790488751558e-29,3.4814615027310863e-26,-18.74704557643218,0.0,-0.0,-10.192559611473506,184.02042950176335,3.1080339133997957e-30,0.0
J479_R24,isolated_mixed,0.115,33.347253515877505,6.911944867904478,1.6425410970541934,3.2150179001407775e-29,3.560948756853687e-26,-18.74704557643218,0.0,-0.0,-10.192559611473508,184.02042950176335,3.1303865977616523e-30,0.0
J479_R24,isolated_mixed,0.11750000000000001,33.3472535158775,6.91194486790448,1.6425410970541936,3.39851615420334e-29,3.650740935142339e-26,-18.74704557643218,0.0,-0.0,-10.192559611473506,184.02042950176335,3.169995213607936e-30,0.0
J479_R24,isolated_mixed,0.12,33.3472535158775,6.911944867904481,1.6425410970541936,3.86625586499193e-29,3.8653333713788397e-26,-18.74704557643218,0.0,-0.0,-10.192559611473504,184.02042950176335,3.3354513933152706e-30,0.0
J479_R24,isolated_mixed,0.1225,33.3472535158775,6.91194486790448,1.6425410970541936,3.9240495633026686e-29,3.9907804262798645e-26,-18.74704557643218,0.0,-0.0,-10.192559611473506,184.02042950176335,3.558874567088264e-30,0.0
J479_R24,isolated_mixed,0.125,33.347253515877505,6.911944867904479,1.6425410970541934,3.7403359247264667e-29,3.948312859673504e-26,-18.74704557643218,0.0,-0.0,-10.192559611473506,184.02042950176335,3.618985778963833e-30,0.0
J479_R24,isolated_mixed,0.1275,33.3472535158775,6.911944867904481,1.642541097054194,4.373099029419793e-29,4.004103438054591e-26,-18.74704557643218,0.0,-0.0,-10.192559611473504,184.02042950176335,3.65174443218278e-30,0.0
J479_R24,isolated_mixed,0.13,33.347253515877505,6.911944867904479,1.6425410970541936,4.381614138692707e-29,4.0754381673171847e-26,-18.74704557643218,0.0,-0.0,-10.192559611473506,184.02042950176335,3.756558202305724e-30,0.0
J479_R24,isolated_mixed,0.1325,33.347253515877505,6.911944867904479,1.6425410970541936,4.0464105275456833e-29,4.33912464433196e-26,-18.74704557643218,0.0,-0.0,-10.192559611473506,184.02042950176335,3.9111728728760536e-30,0.0
J479_R24,isolated_mixed,0.135,33.3472535158775,6.911944867904481,1.642541097054194,5.467621111577228e-29,4.6949455724542624e-26,-18.74704557643218,0.0,-0.0,-10.192559611473504,184.02042950176335,4.2680182255371805e-30,0.0
J479_R24,isolated_mixed,0.1375,33.3472535158775,6.911944867904481,1.6425410970541936,4.763003667057682e-29,5.077645836344929e-26,-18.747045576432182,0.0,-0.0,-10.192559611473508,184.02042950176335,4.561752523634849e-30,0.0
J479_R24,isolated_mixed,0.14,33.347253515877505,6.911944867904481,1.6425410970541936,5.830900023175249e-29,5.402403211689956e-26,-18.74704557643218,0.0,-0.0,-10.192559611473504,184.02042950176335,4.859803442401644e-30,0.0
J479_R24,isolated_mixed,0.14250000000000002,33.347253515877505,6.911944867904481,1.642541097054194,5.680015710040362e-29,5.252429806538683e-26,-18.747045576432182,0.0,-0.0,-10.192559611473508,184.02042950176335,4.903724946805605e-30,0.0
J479_R24,isolated_mixed,0.145,33.347253515877505,6.911944867904481,1.6425410970541943,5.303632976846891e-29,5.517008878065356e-26,-18.747045576432185,0.0,-0.0,-10.192559611473511,184.02042950176335,5.027045087623265e-30,0.0
J479_R24,isolated_mixed,0.1475,33.347253515877505,6.911944867904479,1.6425410970541936,7.46750355085218e-29,5.666282665001999e-26,-18.74704557643218,0.0,-0.0,-10.192559611473506,184.02042950176335,5.0658083492238294e-30,0.0
J479_R24,isolated_mixed,0.15,33.347253515877505,6.911944867904481,1.6425410970541943,4.6383162197563603e-29,5.537307890404221e-26,-18.747045576432182,0.0,-0.0,-10.192559611473508,184.02042950176335,4.804954256521216e-30,0.0
J479_R24,isolated_mixed,0.1525,33.3472535158775,6.911944867904479,1.6425410970541936,6.162260110843336e-29,5.604559553122674e-26,-18.747045576432175,0.0,-0.0,-10.192559611473502,184.02042950176335,4.791214198068551e-30,0.0
J479_R24,isolated_mixed,0.155,33.3472535158775,6.911944867904481,1.642541097054194,6.112248483646475e-29,5.735986656142262e-26,-18.74704557643218,0.0,-0.0,-10.192559611473504,184.0204295017633,4.807686736124282e-30,0.0
J479_R24,isolated_mixed,0.1575,33.347253515877505,6.911944867904481,1.642541097054194,5.042118470632375e-29,5.953351180869841e-26,-18.747045576432182,0.0,-0.0,-10.192559611473508,184.02042950176335,5.043224242630977e-30,0.0
J479_R24,isolated_mixed,0.16,33.347253515877505,6.911944867904481,1.6425410970541943,6.929583941709836e-29,6.006319748612387e-26,-18.747045576432182,0.0,-0.0,-10.192559611473508,184.02042950176335,5.102422849847633e-30,0.0
J479_R24,isolated_mixed,0.1625,33.3472535158775,6.911944867904481,1.6425410970541936,5.492161384291997e-29,6.416310236655811e-26,-18.74704557643218,0.0,-0.0,-10.192559611473504,184.02042950176335,5.41844320080597e-30,0.0
J479_R24,isolated_mixed,0.165,33.347253515877505,6.911944867904479,1.642541097054194,7.527989773922723e-29,6.541170677949709e-26,-18.747045576432182,0.0,-0.0,-10.19255961147351,184.0204295017633,5.6108881689345286e-30,0.0
J479_R24,isolated_mixed,0.1675,33.3472535158775,6.911944867904481,1.642541097054194,6.658522277529588e-29,6.499743501270132e-26,-18.74704557643218,0.0,-0.0,-10.192559611473504,184.0204295017633,5.727125494721101e-30,0.0
J479_R24,isolated_mixed,0.17,33.347253515877505,6.911944867904481,1.6425410970541943,6.153659775333658e-29,6.714225701296497e-26,-18.747045576432182,0.0,-0.0,-10.192559611473508,184.0204295017633,5.784334837850928e-30,0.0
J479_R24,isolated_mixed,0.17250000000000001,33.3472535158775,6.911944867904481,1.642541097054194,8.267553051999577e-29,6.992384767933705e-26,-18.74704557643218,0.0,-0.0,-10.192559611473504,184.02042950176326,5.9391935258987384e-30,0.0
J479_R24,isolated_mixed,0.17500000000000002,33.3472535158775,6.911944867904481,1.642541097054194,6.618996575233606e-29,6.872077394259286e-26,-18.74704557643218,0.0,-0.0,-10.192559611473504,184.02042950176326,5.860770413873587e-30,0.0
J479_R24,isolated_mixed,0.1775,33.3472535158775,6.911944867904481,1.6425410970541943,7.111408398607155e-29,7.249764445983125e-26,-18.747045576432182,0.0,-0.0,-10.192559611473508,184.0204295017633,6.0962884832828084e-30,0.0
J479_R24,isolated_mixed,0.18,33.3472535158775,6.911944867904481,1.6425410970541943,8.095991960816078e-29,7.606317226901455e-26,-18.74704557643218,0.0,-0.0,-10.192559611473504,184.02042950176335,6.381011413747305e-30,0.0
J479_R24,isolated_mixed,0.1825,33.347253515877505,6.911944867904481,1.6425410970541943,7.629549115237357e-29,8.060185730371669e-26,-18.747045576432182,0.0,-0.0,-10.192559611473508,184.02042950176326,6.750352272825744e-30,0.0
J479_R24,isolated_mixed,0.185,33.3472535158775,6.911944867904481,1.6425410970541943,8.938851348444276e-29,8.306121499102877e-26,-18.74704557643218,0.0,-0.0,-10.192559611473504,184.0204295017633,7.03424151831433e-30,0.0
J479_R24,isolated_mixed,0.1875,33.3472535158775,6.911944867904483,1.642541097054195,8.383677383322741e-29,8.395925007594758e-26,-18.74704557643218,0.0,-0.0,-10.1925596114735,184.0204295017633,7.212621892930456e-30,0.0
J479_R24,isolated_mixed,0.19,33.347253515877505,6.911944867904483,1.6425410970541943,9.784766922767127e-29,8.600165376020698e-26,-18.74704557643218,0.0,-0.0,-10.192559611473502,184.0204295017633,7.055447316660588e-30,0.0
J479_R24,isolated_mixed,0.1925,33.347253515877505,6.911944867904481,1.6425410970541943,8.551902918596092e-29,8.755653326047416e-26,-18.747045576432182,0.0,-0.0,-10.192559611473508,184.02042950176326,7.129710125206974e-30,0.0
J479_R24,isolated_mixed,0.195,33.347253515877505,6.911944867904482,1.642541097054195,7.903577711950729e-29,8.791721358069648e-26,-18.747045576432182,0.0,-0.0,-10.192559611473506,184.0204295017633,7.041791728607331e-30,0.0
J479_R24,isolated_mixed,0.1975,33.347253515877505,6.911944867904481,1.6425410970541947,9.647529300953392e-29,9.166151033093652e-26,-18.747045576432182,0.0,-0.0,-10.192559611473506,184.0204295017633,7.198320775653977e-30,0.0
J479_R24,isolated_mixed,0.2,33.3472535158775,6.911944867904483,1.6425410970541943,6.537707664830335e-29,9.100217167185635e-26,-18.747045576432182,0.0,-0.0,-10.192559611473506,184.02042950176326,7.071557136261725e-30,0.0
J479_R24,isolated_mixed,0.2025,33.347253515877505,6.911944867904483,1.642541097054195,1.0012397238588512e-28,9.411933214968565e-26,-18.747045576432185,0.0,-0.0,-10.192559611473508,184.02042950176326,7.247880619184449e-30,0.0
J479_R24,isolated_mixed,0.20500000000000002,33.3472535158775,6.911944867904483,1.642541097054195,6.439694032693827e-29,9.177427915280596e-26,-18.747045576432182,0.0,-0.0,-10.192559611473504,184.02042950176326,7.172878735771597e-30,0.0
J479_R24,isolated_mixed,0.20750000000000002,33.3472535158775,6.911944867904483,1.642541097054195,8.629519745264834e-29,9.536513880224314e-26,-18.747045576432182,0.0,-0.0,-10.192559611473504,184.02042950176326,7.460449792480457e-30,0.0
J479_R24,isolated_mixed,0.21,33.3472535158775,6.911944867904483,1.642541097054195,8.679567174633716e-29,1.0059806062053703e-25,-18.74704557643218,0.0,-0.0,-10.1925596114735,184.0204295017633,7.933987292136891e-30,0.0
J479_R24,isolated_mixed,0.2125,33.3472535158775,6.911944867904482,1.6425410970541954,6.971128108660928e-29,1.021283160186984e-25,-18.747045576432182,0.0,-0.0,-10.192559611473506,184.02042950176326,8.086437393839706e-30,0.0
J479_R24,isolated_mixed,0.215,33.3472535158775,6.911944867904482,1.642541097054195,1.0207785035314133e-28,1.0361050545702779e-25,-18.747045576432185,0.0,-0.0,-10.19255961147351,184.0204295017633,8.292235019727265e-30,0.0
J479_R24,isolated_mixed,0.2175,33.3472535158775,6.911944867904483,1.642541097054195,8.068693972240514e-29,1.037280885537176e-25,-18.747045576432182,0.0,-0.0,-10.192559611473504,184.02042950176326,8.31838814464876e-30,0.0
J479_R24,isolated_mixed,0.22,33.347253515877505,6.9119448679044835,1.642541097054195,9.508719176360278e-29,1.0450417120395498e-25,-18.747045576432182,0.0,-0.0,-10.192559611473504,184.02042950176326,8.354556450060633e-30,0.0
J479_R24,isolated_mixed,0.2225,33.3472535158775,6.911944867904483,1.642541097054195,8.502135661160037e-29,1.0286535174678737e-25,-18.74704557643218,0.0,-0.0,-10.1925596114735,184.02042950176326,8.177929743742494e-30,0.0
J479_R24,isolated_mixed,0.225,33.347253515877505,6.911944867904483,1.6425410970541954,8.330240633631016e-29,1.0461661341959514e-25,-18.747045576432185,0.0,-0.0,-10.192559611473508,184.02042950176326,8.260341186561587e-30,0.0
J479_R24,isolated_mixed,0.2275,33.3472535158775,6.911944867904484,1.642541097054195,9.229472749767004e-29,1.100655482207164e-25,-18.747045576432185,0.0,-0.0,-10.192559611473506,184.02042950176326,8.697421305270478e-30,0.0
J479_R24,isolated_mixed,0.23,33.3472535158775,6.9119448679044835,1.6425410970541956,8.550742655668981e-29,1.0908816955364445e-25,-18.747045576432182,0.0,-0.0,-10.192559611473502,184.02042950176326,8.583356368860205e-30,0.0
J479_R24,isolated_mixed,0.2325,33.347253515877505,6.9119448679044835,1.6425410970541956,9.347027049568978e-29,1.1067857769998727e-25,-18.747045576432182,0.0,-0.0,-10.192559611473502,184.02042950176326,8.632397424132805e-30,0.0
J479_R24,isolated_mixed,0.23500000000000001,33.347253515877505,6.911944867904483,1.6425410970541954,8.828360212652114e-29,1.1207867863098238e-25,-18.747045576432185,0.0,-0.0,-10.192559611473508,184.02042950176323,8.822216375355408e-30,0.0
J479_R24,isolated_mixed,0.23750000000000002,33.347253515877505,6.9119448679044835,1.6425410970541956,9.273523783030642e-29,1.1054614367290788e-25,-18.747045576432185,0.0,-0.0,-10.192559611473506,184.02042950176326,8.729056014334503e-30,0.0
J479_R24,isolated_mixed,0.24,33.3472535158775,6.9119448679044835,1.6425410970541956,8.78390500582256e-29,1.1233673766872325e-25,-18.747045576432182,0.0,-0.0,-10.192559611473502,184.02042950176326,8.799846929004715e-30,0.0
J479_R24,isolated_mixed,0.2425,33.347253515877505,6.911944867904484,1.6425410970541956,9.153126773435237e-29,1.157275510986304e-25,-18.747045576432185,0.0,-0.0,-10.192559611473506,184.02042950176323,8.905434063660183e-30,0.0
J479_R24,isolated_mixed,0.245,33.347253515877505,6.9119448679044835,1.6425410970541956,9.627540845370094e-29,1.1587376827292193e-25,-18.747045576432182,0.0,-0.0,-10.192559611473502,184.02042950176323,9.09495706854382e-30,0.0
J479_R24,isolated_mixed,0.2475,33.347253515877505,6.911944867904484,1.642541097054196,9.117800975423608e-29,1.142955354924959e-25,-18.747045576432182,0.0,-0.0,-10.192559611473502,184.02042950176326,8.99427340876675e-30,0.0
J479_R24,isolated_mixed,0.25,33.3472535158775,6.9119448679044835,1.6425410970541956,9.338523547525077e-29,1.1615377768042858e-25,-18.747045576432185,0.0,-0.0,-10.192559611473506,184.02042950176323,9.294570014032282e-30,0.0
J479_R24,isolated_mixed,0.2525,33.3472535158775,6.911944867904485,1.6425410970541965,1.0030946543957014e-28,1.1552562847598067e-25,-18.747045576432185,0.0,-0.0,-10.192559611473504,184.02042950176326,9.088242196804867e-30,0.0
J479_R24,isolated_mixed,0.255,33.3472535158775,6.911944867904484,1.642541097054196,8.587825791941837e-29,1.1555066040729812e-25,-18.747045576432185,0.0,-0.0,-10.192559611473506,184.02042950176323,9.24886855434637e-30,0.0
J479_R24,isolated_mixed,0.2575,33.3472535158775,6.911944867904485,1.6425410970541965,9.020995156906708e-29,1.1642951788701051e-25,-18.747045576432185,0.0,-0.0,-10.192559611473504,184.02042950176323,9.32865563216155e-30,0.0
J479_R24,isolated_mixed,0.26,33.3472535158775,6.911944867904485,1.6425410970541965,9.926951086361879e-29,1.17501113353383e-25,-18.747045576432185,0.0,-0.0,-10.192559611473504,184.0204295017632,9.476810978741805e-30,0.0
J479_R24,isolated_mixed,0.2625,33.3472535158775,6.911944867904484,1.6425410970541965,8.584500554296481e-29,1.151839858667844e-25,-18.747045576432182,0.0,-0.0,-10.1925596114735,184.0204295017632,9.290252606393227e-30,0.0
J479_R24,isolated_mixed,0.265,33.3472535158775,6.911944867904485,1.6425410970541965,1.0636688656921061e-28,1.206955107497186e-25,-18.747045576432182,0.0,-0.0,-10.1925596114735,184.02042950176323,9.659055363837209e-30,0.0
J479_R24,isolated_mixed,0.2675,33.3472535158775,6.911944867904484,1.6425410970541965,9.162612494296066e-29,1.2168644577709214e-25,-18.747045576432185,0.0,-0.0,-10.192559611473504,184.0204295017632,9.86101540767009e-30,0.0
J479_R24,isolated_mixed,0.27,33.3472535158775,6.911944867904486,1.6425410970541965,1.0967128590178946e-28,1.2658211962539175e-25,-18.747045576432185,0.0,-0.0,-10.192559611473502,184.02042950176315,1.0421116114513641e-29,0.0
J479_R24,isolated_mixed,0.2725,33.3472535158775,6.911944867904486,1.6425410970541965,9.963607984109303e-29,1.2780897591993323e-25,-18.747045576432185,0.0,-0.0,-10.192559611473502,184.0204295017632,1.0408626259907825e-29,0.0
J479_R24,isolated_mixed,0.275,33.3472535158775,6.911944867904485,1.6425410970541967,1.0598349779065673e-28,1.2672501744043264e-25,-18.747045576432185,0.0,-0.0,-10.192559611473504,184.0204295017632,1.0386923933873248e-29,0.0
J479_R24,isolated_mixed,0.2775,33.347253515877505,6.911944867904485,1.6425410970541965,1.1204701479670102e-28,1.2529853551327177e-25,-18.747045576432185,0.0,-0.0,-10.192559611473504,184.0204295017632,1.0528020762738116e-29,0.0
J479_R24,isolated_mixed,0.28,33.3472535158775,6.911944867904486,1.6425410970541967,9.403117414345969e-29,1.221805684099392e-25,-18.747045576432182,0.0,-0.0,-10.192559611473499,184.0204295017632,1.0280163732241082e-29,0.0
J479_R24,isolated_mixed,0.28250000000000003,33.3472535158775,6.911944867904486,1.6425410970541967,1.266744037080561e-28,1.255504164370892e-25,-18.747045576432185,0.0,-0.0,-10.192559611473502,184.0204295017632,1.0430403745091602e-29,0.0
J479_R24,isolated_mixed,0.28500000000000003,33.3472535158775,6.911944867904487,1.6425410970541972,8.790854184388764e-29,1.2423390211685138e-25,-18.747045576432185,0.0,-0.0,-10.192559611473502,184.02042950176315,1.0380856569295832e-29,0.0
J479_R24,isolated_mixed,0.28750000000000003,33.3472535158775,6.911944867904486,1.6425410970541972,1.1796278726394723e-28,1.262332977997676e-25,-18.747045576432182,0.0,-0.0,-10.192559611473499,184.0204295017632,1.059028775993691e-29,0.0
J479_R24,isolated_mixed,0.29,33.3472535158775,6.911944867904486,1.6425410970541967,1.1067148633886634e-28,1.2756306327532587e-25,-18.747045576432185,0.0,-0.0,-10.192559611473502,184.0204295017632,1.0738253474433106e-29,0.0
J479_R24,isolated_mixed,0.2925,33.3472535158775,6.911944867904487,1.6425410970541972,9.783898578501657e-29,1.2925491517087738e-25,-18.747045576432185,0.0,-0.0,-10.192559611473502,184.0204295017632,1.0967743048028804e-29,0.0
J479_R24,isolated_mixed,0.295,33.347253515877505,6.911944867904487,1.6425410970541974,1.2564609071522937e-28,1.3002492267796316e-25,-18.74704557643219,0.0,-0.0,-10.192559611473504,184.0204295017632,1.0865582404492758e-29,0.0
J479_R24,isolated_mixed,0.2975,33.3472535158775,6.911944867904488,1.6425410970541978,1.0351209899011134e-28,1.3020682801207648e-25,-18.74704557643219,0.0,-0.0,-10.192559611473504,184.0204295017632,1.0873986376797552e-29,0.0
J479_R24,isolated_mixed,0.3,33.347253515877505,6.911944867904487,1.6425410970541978,1.1214769152491782e-28,1.289907851310824e-25,-18.747045576432196,0.0,-0.0,-10.192559611473511,184.0204295017632,1.0640448924769208e-29,0.0
J479_R24,isolated_rotated,0.0,33.3472535158775,6.911944867904477,1.642541097054193,0.17644915349952053,4.503777654734434e-30,-18.74704557643218,0.0,-0.0,-10.016110457973987,184.02042950176337,0.03946950299855943,0.0
J479_R24,isolated_rotated,0.0025,33.3472535158775,6.911944758425842,1.6425409860056948,0.17644908024375594,6.137308076568752e-08,-18.747045282649278,0.0,-0.0,-10.016110457973985,184.02043280871632,0.039469488295814696,0.0
J479_R24,isolated_rotated,0.005,33.3472535158775,6.911944429992543,1.6425406528618671,0.17644886047466843,2.4549436956218384e-07,-18.747044401303064,0.0,-0.0,-10.016110457973987,184.02044272956928,0.03946944418777278,0.0
J479_R24,isolated_rotated,0.0075,33.3472535158775,6.911943882612393,1.6425400976277114,0.17644849418687736,5.523700053171605e-07,-18.747042932400966,0.0,-0.0,-10.016110457973985,184.02045926430432,0.03946937067501043,0.0
J479_R24,isolated_rotated,0.01,33.347253515877505,6.911943116298421,1.6425393203115644,0.1764479813714169,9.820102176749396e-07,-18.747040875955385,0.0,-0.0,-10.016110457973982,184.02048241289162,0.039469267758488934,0.0
J479_R24,isolated_rotated,0.0125,33.3472535158775,6.911942131068857,1.642538320925094,0.17644732201573857,1.5344293241444938e-06,-18.747038231983673,0.0,-0.0,-10.016110457973983,184.02051217528935,0.0394691354395539,0.0
J479_R24,isolated_rotated,0.015,33.3472535158775,6.91194092694714,1.642537099483305,0.17644651610371537,2.209645726108501e-06,-18.74703500050815,0.0,-0.0,-10.016110457973989,184.02054855144385,0.039468973719935393,0.0
J479_R24,isolated_rotated,0.0175,33.3472535158775,6.911939503961903,1.6425356560045319,0.17644556361564642,3.0076819036944087e-06,-18.74703118155606,0.0,-0.0,-10.01611045797398,184.02059154128946,0.039468782601747604,0.0
