galaxy,r_kpc,Vbar2_kms2,Vbar_kms,Vcore_kms,Vnfw_kms
CamB,1.1118546365914788,187.9996750033034,13.71129734938687,15.197809015817997,14.537463110054144
CamB,1.1159398496240602,188.03492766238253,13.712582822443864,15.209372852126739,14.54162338448551
CamB,1.1200250626566417,188.06867406386323,13.713813257583144,15.220916538079692,14.54573068607773
CamB,1.1241102756892232,188.10105258970077,13.714993714533769,15.232444661831366,14.549789815155526
CamB,1.1281954887218046,188.13220162185058,13.716129250697902,15.24396179759885,14.553805566176571
CamB,1.132280701754386,188.1622595422679,13.717224921326759,15.255472505754273,14.557782727890437
CamB,1.1363659147869674,188.19136473290808,13.718285779677725,15.266981332903082,14.561726083481256
CamB,1.1404511278195488,188.21965557572656,13.719316877152687,15.278492811948274,14.565640410694193
CamB,1.1445363408521303,188.24727045267858,13.720323263417615,15.290011462140834,14.569530481945838
CamB,1.1486215538847118,188.2743477457195,13.721309986503456,15.301541789116612,14.573401064418624
CamB,1.1527067669172932,188.30102583680468,13.722282092888365,15.313088284919825,14.57725692013935
CamB,1.1567919799498747,188.32744310788942,13.723244627561275,15.324655428013385,14.581102806041889
CamB,1.1608771929824562,188.35373794092905,13.724202634066907,15.336247683276298,14.58494347401422
CamB,1.1649624060150376,188.380048717879,13.725161154532175,15.347869501988319,14.588783670929823
CamB,1.1690476190476191,188.4065138206945,13.72612522967405,15.359525321802046,14.59262813866352
CamB,1.1731328320802006,188.43327163133097,13.727099898788927,15.37121956670272,14.5964816140919
CamB,1.1772180451127818,188.46046053174368,13.728090199723473,15.38295664695586,14.600348829078369
CamB,1.1813032581453633,188.48821890388803,13.729101168827041,15.394740959043013,14.604234510442922
CamB,1.1853884711779448,188.51668512971926,13.730137840885622,15.406576885585753,14.608143379916706
CamB,1.1894736842105262,188.54599759119284,13.731205249037421,15.418468795258201,14.612080154081518
CamB,1.1935588972431077,188.57629467026402,13.73230842467005,15.4304210426882,14.616049544294235
CamB,1.1976441102756892,188.60771474888816,13.733452397299382,15.442437968347432,14.620056256596364
CamB,1.2017293233082706,188.6403962090206,13.734642194430133,15.454523898430605,14.62410499160872
CamB,1.2058145363408521,188.67447743261667,13.73588284139817,15.466683144723989,14.628200444411384
CamB,1.2098997493734336,188.71009680163172,13.737179361194631,15.478920004463447,14.632347304409
CamB,1.213984962406015,188.74739269802106,13.73853677427189,15.491238760182236,14.636550255181534
CamB,1.2180701754385965,188.78650350374008,13.739960098331439,15.50364367954874,14.640813974320597
CamB,1.222155388471178,188.82755163507244,13.74145376716279,15.516138500708394,14.645142588167223
CamB,1.2262406015037595,188.87050249125852,13.7430164989808,15.528721892559597,14.649534858245833
CamB,1.230325814536341,188.915266188721,13.744645000461853,15.541390748215008,14.65398766045324
CamB,1.2344110275689224,188.96175731945507,13.746336141658077,15.554142113336752,14.658498026367266
