model_id,fit_mode,region,galaxy,n_rows,failed,pipeline_failure,invalid_rows,loss,rms_kms,signed_mean_residual
C_core,full,all,UGC07577,9,False,False,0,0.09715345667376148,0.9880715413212556,-0.044125020977260516
C_core,full,all,UGC07603,12,False,False,0,0.2971452891503114,1.575368899500151,-0.101449287217517
C_core,full,all,UGC07690,7,False,False,0,0.24213537391019951,2.1208326004881326,-0.27172492403590603
C_core,full,all,UGC07866,7,False,False,0,0.12733648408762033,1.452348486164055,-0.25452079608949696
C_core,full,all,UGC08286,17,False,False,0,3.28616950734166,4.277952468042023,-1.0486353829130555
C_core,full,all,UGC08490,30,False,False,0,0.34165431586613565,2.156849399069135,-0.2816782824490259
C_core,full,all,UGC08550,11,False,False,0,0.4688320133736262,1.6733288629990952,-0.5283537586837341
C_core,full,all,UGC08699,41,False,False,0,0.949701776715417,8.182902173765315,1.298958711918348
C_core,full,all,UGC08837,8,False,False,0,0.24857051397424068,1.4836882983609683,-0.07407692664486609
C_core,full,all,UGC09037,22,False,False,0,1.0989543248157607,5.61537418286198,0.5781297517734594
C_core,full,all,UGC09133,68,False,False,0,8.431070217658746,23.700576852300163,-6.177008971023985
C_core,full,all,UGC09992,5,False,False,0,0.0744499349741232,1.544360170704043,-0.2738204772587366
C_core,full,all,UGC10310,7,False,False,0,0.16057945103991125,2.027661715534786,-0.27747211063733246
C_core,full,all,UGC11455,36,False,False,0,3.934572651284855,13.33453832731054,-1.1140089658930117
C_core,full,all,UGC11557,12,False,False,0,0.2634583133156718,3.997446888041552,0.8952782428458638
C_core,full,all,UGC11820,10,False,False,0,1.2764974909390994,2.7644233748369156,0.821478415761483
C_core,full,all,UGC11914,65,False,False,0,0.4596835762249084,9.730272258501952,1.634989668866197
C_core,full,all,UGC12506,31,False,False,0,0.9724825005033549,18.132301911069252,-5.851332740278422
C_core,full,all,UGC12632,15,False,False,0,0.47067232351357613,2.636241538580165,-0.5748580514674747
C_core,full,all,UGC12732,16,False,False,0,0.23930191488472274,1.8259998720320598,-0.5723413004781335
C_core,full,all,UGCA442,8,False,False,0,0.8404625826107419,1.7790855568127968,-0.3498514648349873
C_core,full,all,UGCA444,36,False,False,0,0.35177497342135555,2.2020190010963394,-0.7767715891082219
C_core,inner,training,CamB,7,False,False,0,1.1213116540036834,1.588380062046955,0.738022524106137
C_core,inner,outer,CamB,2,False,False,0,16.90571332627055,6.167483683327321,-5.844725866457612
C_core,inner,training,D631-7,12,False,False,0,0.4359739271298732,1.1204556135556947,0.43730470326229326
C_core,inner,outer,D631-7,4,False,False,0,1.1295148033265847,4.221109427802574,3.6882927933208833
C_core,inner,training,DDO064,11,False,False,0,0.28722579170893614,2.480507275324235,-0.540033447656228
C_core,inner,outer,DDO064,3,False,False,0,0.17936368934642422,2.485613393784249,2.45357607403569
C_core,inner,training,DDO154,9,False,False,0,0.8899496780268706,0.4483741334538097,-0.21093740081856835
C_core,inner,outer,DDO154,3,False,False,0,2.16424305483443,0.9324579560234966,-0.6869068230610841
