run,galaxy,ml_disk,ml_bulge,n,Q,inclination_deg,Rdisk_kpc,Reff_kpc,L36,SBdisk,MHI,Vflat,r_min_kpc,r_max_kpc,radius_ratio,r_min_over_Rdisk,r_max_over_Rdisk,Vobs_median,baryon_fraction_median,baryon_fraction_outer_median,baryon_negative_points,baryon_overshoot_points,positive_halo_chi2_floor,outer_points,outer_radius_ratio,observed_outer_slope,observed_sample_peak_r_over_Rmax,core_chi2,core_reduced_chi2,core_rms_z,core_length_kpc,core_amplitude_kms,core_bound_hit,core_bound_faces,core_outer_slope,core_halo_outer_slope,core_r_min_over_scale,core_r_max_over_scale,core_peak_radius_kpc,core_r_max_over_peak,core_points_beyond_peak,core_coverage_phase,core_floor_fraction,nfw_chi2,nfw_reduced_chi2,nfw_rms_z,nfw_length_kpc,nfw_amplitude_kms,nfw_bound_hit,nfw_bound_faces,nfw_outer_slope,nfw_halo_outer_slope,nfw_r_min_over_scale,nfw_r_max_over_scale,nfw_peak_radius_kpc,nfw_r_max_over_peak,nfw_points_beyond_peak,nfw_coverage_phase,nfw_floor_fraction,log10_core_over_nfw_chi2,core_lower_chi2,core_outer_slope_error,nfw_outer_slope_error,outer_slope_class,baryon_class,coverage_class
wide_ml_0.5,DDO170,0.5,0.7,8,2,66,1.95,3.03,0.543,73.93000000000001,0.735,60,1.87,12.33,6.593582887700534,0.958974358974359,6.323076923076923,57.1,0.245099284508724,0.2348428194444444,0,0,0,3,1.320128479657388,0.1883854071495452,1,40.61069310985667,6.768448851642778,2.253072710484969,3.36157984579813,63.3807011705134,False,none,-0.2083913253288639,-0.1545479057696699,0.5562860576813138,3.667918230593903,9.294778834209943,1.326551198251082,3,straddles_peak,0,12.96932632282907,2.161554387138178,1.273250089477175,13.3262962175451,127.0293468754047,False,none,0.05918521626077744,0.187967975074178,0.1403240607497528,0.9252383256922206,28.81920282383179,0.4278397315627279,0,before_peak,0,0.4957229840056119,False,-0.3967767324784091,-0.1292001908887677,rising,median_fraction_lt_0.5,at_least_6_Rdisk
wide_ml_0.5,ESO079-G014,0.5,0.7,15,1,79,5.08,7.23,51.733,2295.25,3.14,175,0.41,16.67,40.65853658536586,0.08070866141732283,3.281496062992126,132,0.3339046294553804,0.3223589198702643,0,0,0,4,1.430901287553648,0.1273136783696661,1,13.77829290658814,1.059868685122165,0.9584116341318116,5.382141078072142,171.8654149314068,False,none,0.02957495283130456,0.07714242180922685,0.07617786194241866,3.097280386780779,14.88163698914591,1.120172465714522,2,straddles_peak,0,49.49539665201264,3.807338204000973,1.816505741839033,68.21782693981504,509.1463978314931,False,none,0.2385086221177817,0.3849911338082698,0.006010159197268497,0.2443642776060143,147.5266164496041,0.1129965588663424,0,before_peak,0,-0.555369396015257,True,-0.09773872553836152,0.1111949437481156,rising,median_fraction_lt_0.5,3_to_6_Rdisk
wide_ml_0.5,ESO116-G012,0.5,0.7,15,1,74,1.51,2.75,4.292,1320.78,1.083,109.1,0.25,9.859999999999999,39.44,0.1655629139072848,6.52980132450331,102,0.2592183102652826,0.2002782636141739,0,0,0,5,1.447870778267254,0.0981332394784519,1,20.14837325595742,1.549874865842878,1.158975790830203,2.596824032260196,115.8909951006548,False,none,-0.1236148171486666,-0.1420169084402319,0.09627144423120872,3.796945760478871,7.18022660725735,1.373215713001884,4,straddles_peak,0,30.39847775482421,2.338344442678785,1.423574790327135,24.04641077760741,295.508179638241,False,none,0.2552140193639733,0.3260873487846014,0.01039656197808972,0.4100404044158584,52.00232518264578,0.1896069063329207,0,before_peak,0,-0.1786118485418319,True,-0.2217480566271185,0.1570807798855214,flat_band,median_fraction_lt_0.5,at_least_6_Rdisk
wide_ml_0.5,ESO444-G084,0.5,0.7,7,2,32,0.46,0.75,0.07099999999999999,66.81,0.135,0,0.26,4.44,17.07692307692308,0.5652173913043478,9.652173913043478,52.8,0.1633661544421488,0.07540088178250402,0,0,0,2,1.309734513274336,,0.7635135135135135,20.02017917470214,4.004035834940427,1.691161020242017,1.16968212403923,69.83945810103683,False,none,,,0.2222826139311673,3.795903099439935,3.234174747585767,1.372838620830353,2,straddles_peak,0,3.349026599496533,0.6698053198993066,0.6916880592844202,12.71436883737283,194.3741869826471,False,none,,,0.02044930450937931,0.3492112000832466,27.49585993885056,0.1614788557213465,0,before_peak,0,0.7765493630498913,False,,,unresolved,median_fraction_lt_0.5,at_least_6_Rdisk
wide_ml_0.5,ESO563-G021,0.5,0.7,30,1,83,5.45,10.59,311.177,6558.89,24.298,314.6,0.45,42.41,94.24444444444444,0.08256880733944955,7.781651376146788,310.5,0.3808382709709679,0.2499474418945313,0,3,30.68616450078449,9,1.472569444444444,0.04681674366252683,0.8795095496345202,342.6807389905244,12.23859782109016,3.379747224229077,6.92983480741138,345.799560523753,False,none,-0.4698152975604574,-0.459373202871714,0.06493661284951989,6.119915002106974,19.16101501292933,2.213348299731662,14,straddles_peak,0.08954738626740558,577.7054771752354,20.63233847054412,4.388262667522822,39.06058592791958,649.2706960318699,False,none,0.002631913491103688,0.1676668600769915,0.01152056451048654,1.085749201977186,84.47170390767387,0.5020616139855946,0,before_peak,0.05311731619860764,-0.2268167902837817,True,-0.5166320412229842,-0.04418483017142314,flat_band,median_fraction_lt_0.5,at_least_6_Rdisk
wide_ml_0.5,F565-V2,0.5,0.7,7,2,60,2.17,3.57,0.5590000000000001,40.26,0.699,0,1.26,8.800000000000001,6.984126984126985,0.5806451612903226,4.055299539170507,68.5,0.131693405796157,0.131693405796157,0,0,0,3,1.399046104928458,0.3655114241942585,1,0.2864280737521649,0.05728561475043298,0.202282713671508,3.201065533087339,88.251282549712,False,none,0.2313154043463352,0.1983489129981243,0.3936189331259222,2.749084612308029,8.850956255300538,0.9942428531075361,0,before_peak,0,1.869770947093391,0.3739541894186782,0.516826987781265,4999.99999094332,2675.61353956306,True,length_upper,0.4936070000305294,0.4990069239178714,0.0002520000004564566,0.001760000003187951,10812.90791573724,0.0008138421291087083,0,before_peak,0,-0.8147728249909277,True,-0.1341960198479233,0.1280955758362709,rising,median_fraction_lt_0.5,3_to_6_Rdisk
wide_ml_0.5,F568-3,0.5,0.7,18,1,40,4.99,7.47,8.346,132.08,3.195,0,0.64,17.98,28.09375,0.1282565130260521,3.603206412825651,83.90000000000001,0.2109319042864709,0.2117790403044597,0,0,0,4,1.499582985821518,0.4517039611051215,1,14.79238903855974,0.924524314909984,0.9065315168437867,3.96249890060083,113.8976744299567,False,none,-0.1901552827262273,-0.2885050656272765,0.1615142403958667,4.537540691121381,10.95632190855791,1.641061676542741,4,straddles_peak,0,51.03379404284257,3.189612127677661,1.683808415514639,4999.999999999844,2636.323885881321,True,length_upper,0.4225036206405267,0.4980392967835916,0.000128000000000004,0.003596000000000112,10812.90793532271,0.001662827438053405,0,before_peak,0,-0.5378195363973381,True,-0.6418592438313487,-0.02920034046459474,rising,median_fraction_lt_0.5,3_to_6_Rdisk
wide_ml_0.5,F568-V1,0.5,0.7,15,1,40,2.85,4.4,3.825,90.54000000000001,2.491,112.3,0.39,17.63,45.2051282051282,0.1368421052631579,6.185964912280701,111,0.115854348692602,0.1447348692964519,0,0,0,2,1.495335029686175,,1,6.267627104478176,0.4821251618829366,0.6464068432227584,2.475290908311955,130.5414226651793,False,none,,,0.1575572385008935,7.122395166078851,6.844187137737827,2.575908525760613,6,straddles_peak,0,2.823920805712058,0.217224677362466,0.4338909852111132,8.012883159992054,244.5567174950006,False,none,,,0.04867161946741612,2.200206797975759,17.3285135810989,1.017398285057176,1,straddles_peak,0,0.3462506368466077,False,,,unresolved,median_fraction_lt_0.5,at_least_6_Rdisk
wide_ml_0.5,F571-8,0.5,0.7,13,1,85,3.56,1.4,10.164,87.26000000000001,1.782,139.7,0.22,15.55,70.68181818181819,0.06179775280898876,4.367977528089888,105,0.3905357687074829,0.09630044890971433,0,4,65.2748639899923,2,1.400900900900901,,1,105.4460566625605,9.586005151141864,2.848023020954934,5.355201497901671,163.591572132411,False,none,,,0.04108155409020606,2.903718936830474,14.80714896534246,1.050168404221248,1,straddles_peak,0.6190356098273012,210.3383716718355,19.12167015198505,4.022421502526475,4999.999999949333,3742.913235513513,True,length_upper,,,4.400000000044587e-05,0.003110000000031515,10812.90793521348,0.001438096032368836,0,before_peak,0.3103326486326158,-0.2998881643316448,True,,,unresolved,median_fraction_lt_0.5,3_to_6_Rdisk
wide_ml_0.5,F571-V1,0.5,0.7,7,2,30,2.47,4.38,1.849,64.39,1.217,83.59999999999999,1.95,13.59,6.969230769230769,0.7894736842105262,5.502024291497976,77,0.2007405296002698,0.1930741195723908,0,0,0,3,1.398148148148148,0.05233148695422855,0.8579838116261957,0.5056916744014475,0.1011383348802895,0.2687781013617652,3.992257428705504,89.043934545616,False,none,-0.07527225153117909,-0.04117440456646822,0.4884454559415249,3.404089100638628,11.0386043322553,1.23113389980737,2,straddles_peak,0,1.593860636157462,0.3187721272314923,0.4771733192393756,26.16322829669347,206.3106764972691,False,none,0.1953441979538678,0.2903363141594592,0.074532086709133,0.5194313119882654,56.58011577259708,0.2401903886980365,0,before_peak,0,-0.4985645413576227,True,-0.1276037384854076,0.1430127109996392,flat_band,median_fraction_lt_0.5,3_to_6_Rdisk
wide_ml_0.5,F574-1,0.5,0.7,14,1,65,4.46,5.87,6.537,128.48,3.524,97.8,0.47,12.6,26.80851063829787,0.1053811659192825,2.825112107623319,90.95,0.1745944308673197,0.1937782181727286,0,0,0,5,1.412556053811659,0.1011507015818541,1,10.77600273714483,0.8980002280954027,0.8773337342338039,2.838546331559113,106.1065271728399,False,none,-0.1443129944119047,-0.300396213683643,0.1655777095390392,4.438891787642327,7.848589524202043,1.605383994301961,6,straddles_peak,0,19.72467915193986,1.643723262661655,1.18697331634287,15.90819749366648,221.9346713113861,False,none,0.2678548953796412,0.2216483468166315,0.02954451629024097,0.7920444792702899,34.40277498319051,0.3662495251082643,0,before_peak,0,-0.2625522545359574,True,-0.2454636959937588,0.1667041937977872,rising,median_fraction_lt_0.5,below_3_Rdisk
wide_ml_0.5,F583-1,0.5,0.7,25,1,63,2.36,3.74,0.986,60.93,2.126,85.8,0.26,16.26,62.53846153846154,0.1101694915254237,6.889830508474577,59.4,0.1028703253420843,0.2290948336315168,0,0,0,2,1.049709489993544,,0.9526445264452644,7.955736648624924,0.345901593418475,0.5641183084646313,3.244912598755352,93.437864590408,False,none,,,0.08012542467237113,5.01092078912598,8.972193529620432,1.81226585743162,3,straddles_peak,0,35.95753615282302,1.563371137079262,1.199292060389345,29.88147683782801,226.153246909754,False,none,,,0.008701042502385854,0.5441498118799769,64.62113160378448,0.2516204776433805,0,before_peak,0,-0.6551095271356114,True,,,unresolved,median_fraction_lt_0.5,at_least_6_Rdisk
wide_ml_0.5,F583-4,0.5,0.7,12,1,55,1.93,3.31,1.715,83.34,0.641,0,0.22,7.29,33.13636363636363,0.1139896373056995,3.77720207253886,58.5,0.2363709410205058,0.2189509449780187,0,0,0,6,1.458,0.3530738675867516,1,10.75035251608913,1.075035251608913,0.9465002428283333,2.236939629098662,66.68154949261897,False,none,0.05605501889810256,0.04111755968996786,0.09834865328423967,3.258916738373215,6.185145101920117,1.178630392638144,2,straddles_peak,0,1.517128456645239,0.1517128456645239,0.3555662686294964,27.44817669679918,197.0388232035924,False,none,0.3196696206042413,0.3785775114676767,0.008015104333893875,0.2655914117913016,59.35892152299382,0.1228122043486939,0,before_peak,0,0.8504003510351094,False,-0.297018848688649,-0.03340424698251032,rising,median_fraction_lt_0.5,3_to_6_Rdisk
wide_ml_0.5,IC2574,0.5,0.7,34,2,75,2.78,3.18,1.016,80.31999999999999,1.036,66.40000000000001,0.85,10.23,12.03529411764706,0.3057553956834532,3.679856115107914,43.65,0.2463564517689245,0.2277423809849054,0,0,0,13,1.497803806734993,0.6051982907421951,1,113.1873585063469,3.537104953323339,1.824565689710575,4.976822315769884,68.81630486174912,False,none,0.4917381230369477,0.508788380105909,0.1707917112705902,2.055528477997809,13.76092933805017,0.7434090931426528,0,before_peak,0,1064.660102120097,33.27062819125303,5.595849570467113,4999.999999999995,1551.16555499908,True,length_upper,0.481149964881272,0.4988785024356927,0.0001700000000000001,0.002046000000000002,10812.90793532304,0.0009460914733751847,0,before_peak,0,-0.9734130545374065,True,-0.1134601677052474,-0.1240483258609231,rising,median_fraction_lt_0.5,3_to_6_Rdisk
wide_ml_0.5,IC4202,0.5,0.7,32,1,90,4.78,8.550000000000001,179.749,8888.530000000001,12.326,242.6,0.77,25.9,33.63636363636363,0.1610878661087866,5.418410041841003,240.5,0.5210459268277927,0.4118153949129853,0,3,758.5164216159998,9,1.448545861297539,0.01237231024374241,0.5447876447876447,997.8183634562115,33.26061211520705,5.584068754770719,5.272961595078979,219.3391035723105,False,none,-0.3418279660082247,-0.3635460913714634,0.146027993209472,4.911850680682242,14.57975537567678,1.776435840837813,14,straddles_peak,0.7601748468415381,1205.243903506499,40.17479678354997,6.137089862840376,50.45446087216818,532.9171847277364,False,none,0.04962362340714641,0.2945551602834813,0.01526128684539665,0.5133341938906144,109.1118880674227,0.2373710184906323,0,before_peak,0.6293468230033735,-0.08202345110451911,True,-0.3542002762519671,0.037251313163404,flat_band,median_fraction_ge_0.5,3_to_6_Rdisk
wide_ml_0.5,KK98-251,0.5,0.7,15,2,59,1.34,1.28,0.08500000000000001,52.1,0.115,33.7,0.25,3.13,12.52,0.1865671641791045,2.335820895522388,21.8,0.4038566290952151,0.342683267065388,0,0,0,3,1.272357723577236,0.1137613043934033,0.8913738019169329,2.980125306974744,0.2292404082288264,0.4457297616998251,1.536442832800646,36.13927051016967,False,none,0.2642087997970435,0.4524810163686663,0.1627135059391029,2.037173094357568,4.248269259508945,0.7367706255892535,0,before_peak,0,23.52367205264304,1.809513234818695,1.252295813100697,4999.999999999995,1509.280824013187,True,length_upper,0.2675451027776405,0.4996296501754381,5.000000000000004e-05,0.0006260000000000006,10812.90793532304,0.0002894688476700223,0,before_peak,0,-0.8972705907217186,True,0.1504474954036402,0.1537837983842372,rising,median_fraction_lt_0.5,below_3_Rdisk
wide_ml_0.5,NGC0024,0.5,0.7,29,1,64,1.34,2.01,3.889,1182.58,0.676,106.3,0.21,11.27,53.66666666666666,0.1567164179104477,8.410447761194028,92.40000000000001,0.2444542230331079,0.1211635510478916,0,0,0,3,1.327444051825677,0.1324288919340922,1,94.17376230591492,3.487917122441293,1.802046368437024,1.533339649861118,144.7185962964372,False,none,-0.510606559092147,-0.4943535442670092,0.1369559575525361,7.349969721986107,4.23968894893234,2.658213877420906,4,straddles_peak,0,25.14247378315946,0.9312027327096095,0.9311186039338412,4.259937835880644,215.8997231453839,False,none,-0.08640611529577151,-0.01043828507676868,0.04929649400777872,2.645578511750791,9.212463125915342,1.223342752742929,2,straddles_peak,0,0.5735219151782781,False,-0.6430354510262393,-0.2188350072298637,rising,median_fraction_lt_0.5,at_least_6_Rdisk
wide_ml_0.5,NGC0055,0.5,0.7,21,2,77,6.11,3.67,4.628,391.59,1.565,85.59999999999999,1.23,13.5,10.97560975609756,0.2013093289689034,2.20949263502455,82.40000000000001,0.3473688687081722,0.3151360277914548,0,0,0,8,1.465798045602606,0.03554401520521736,0.9548148148148149,2.424352624793599,0.1275975065680842,0.3397725166716836,4.129672357831542,85.16866176647346,False,none,-0.03400540127215374,0.02619378488584049,0.2978444519133385,3.269024472219569,11.41855704298495,1.182285988429142,4,straddles_peak,0,56.40452051743785,2.968658974601992,1.638880577848618,209.9698954093372,468.9062361720423,False,none,0.2739378317028429,0.4660536753119839,0.005857982629376987,0.06429493129804011,454.0770296501145,0.0297306384566564,0,before_peak,0,-1.366718123027926,True,-0.0695494164773711,0.2383938164976255,flat_band,median_fraction_lt_0.5,below_3_Rdisk
wide_ml_0.5,NGC0100,0.5,0.7,21,1,89,1.66,2.81,3.232,1193.52,1.99,88.09999999999999,0.23,9.619999999999999,41.82608695652173,0.1385542168674699,5.795180722891566,77.8,0.2711361278342068,0.1673859853061224,0,0,0,7,1.343575418994413,0.303033013722083,1,4.089543746534706,0.2152391445544582,0.4412937552316082,2.951115350093251,91.62541050883516,False,none,-0.03981272484871945,-0.02074881796732937,0.0779366350396071,3.259784474265305,8.159843214090367,1.178944220813979,4,straddles_peak,0,14.34502877448309,0.7550015144464787,0.826496586991573,4999.999999998751,2825.697994676841,True,length_upper,0.3951611411878683,0.4988897089002756,4.600000000001149e-05,0.00192400000000048,10812.90793532035,0.0008896774168007371,0,before_peak,0,-0.5450265654552594,True,-0.3428457385708024,0.09212812746578536,rising,median_fraction_lt_0.5,3_to_6_Rdisk
wide_ml_0.5,NGC0247,0.5,0.7,26,2,74,3.74,5.87,7.332,506.79,1.746,104.9,1.08,14.54,13.46296296296296,0.2887700534759358,3.887700534759358,88.90000000000001,0.2549768352624331,0.2525950204081632,0,0,0,9,1.421309872922776,0.1569389704040567,0.9635488308115544,356.8916097669398,14.87048374028916,3.704942695326276,2.467242779574946,91.39055613342494,False,none,-0.3594631484308818,-0.4546637494506303,0.4377356006230004,5.893218178757802,6.821934036496381,2.131360391673836,15,straddles_peak,0,44.39268776366178,1.849695323485907,1.306679405146169,22.31247954876351,229.5967946584976,False,none,0.1454363245040431,0.255231707215484,0.04840340571022957,0.6516532583580906,48.25255743391163,0.3013311785580378,0,before_peak,0,0.9052248979008989,False,-0.5164021188349385,-0.01150264590001354,rising,median_fraction_lt_0.5,3_to_6_Rdisk
wide_ml_0.5,NGC0289,0.5,0.7,28,2,46,6.74,2.69,72.065,69.95999999999999,27.469,163,1.5,71.12,47.41333333333333,0.2225519287833828,10.55192878338279,175,0.284370323401115,0.2340520454080598,0,0,0,8,1.424679487179487,-0.2603796041424148,0.03543307086614173,171.0759796363904,6.5798453706304,2.471812374672756,11.28899479036031,188.662889969414,False,none,-0.5012324556274897,-0.4710679729581635,0.132872769263819,6.299940900028537,31.21410606031118,2.278457049597498,14,straddles_peak,0,50.76743679384742,1.952593722840285,1.34652246273035,19.46102101074209,321.3938167593075,False,none,-0.1782709716438299,-0.06145224642039272,0.07707714817079898,3.654484518604816,42.08604570330834,1.689871281834619,10,straddles_peak,0,0.5276037987994059,False,-0.2408528514850749,0.08210863249858497,declining,median_fraction_lt_0.5,at_least_6_Rdisk
